OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
2, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.908684*((1.+(-(0.000931537*x)))/(1.+(-(0.000835626*x)))))-0.061043001711368561" 
2, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.908684*((1.+(-(0.000931537*x)))/(1.+(-(0.000835626*x)))))-0.029365774244070053" 
2, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.908684*((1.+(-(0.000931537*x)))/(1.+(-(0.000835626*x)))))-0.045501776039600372" 
2, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.908684*((1.+(-(0.000931537*x)))/(1.+(-(0.000835626*x)))))-0.034159895032644272" 
2, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.908684*((1.+(-(0.000931537*x)))/(1.+(-(0.000835626*x)))))-0.042418450117111206" 
2, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.908684*((1.+(-(0.000931537*x)))/(1.+(-(0.000835626*x)))))-0.053548861294984818" 
2, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.908684*((1.+(-(0.000931537*x)))/(1.+(-(0.000835626*x)))))-0.05654410645365715" 
2, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.908684*((1.+(-(0.000931537*x)))/(1.+(-(0.000835626*x)))))-0.04203290119767189" 
2, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.908684*((1.+(-(0.000931537*x)))/(1.+(-(0.000835626*x)))))-0.04551975429058075" 
2, mujets, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(0.908684*((1.+(-(0.000931537*x)))/(1.+(-(0.000835626*x)))))+0.061043001711368561" 
2, mujets, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(0.908684*((1.+(-(0.000931537*x)))/(1.+(-(0.000835626*x)))))+0.029365774244070053" 
2, mujets, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(0.908684*((1.+(-(0.000931537*x)))/(1.+(-(0.000835626*x)))))+0.045501776039600372" 
2, mujets, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(0.908684*((1.+(-(0.000931537*x)))/(1.+(-(0.000835626*x)))))+0.034159895032644272" 
2, mujets, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(0.908684*((1.+(-(0.000931537*x)))/(1.+(-(0.000835626*x)))))+0.042418450117111206" 
2, mujets, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(0.908684*((1.+(-(0.000931537*x)))/(1.+(-(0.000835626*x)))))+0.053548861294984818" 
2, mujets, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(0.908684*((1.+(-(0.000931537*x)))/(1.+(-(0.000835626*x)))))+0.05654410645365715" 
2, mujets, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(0.908684*((1.+(-(0.000931537*x)))/(1.+(-(0.000835626*x)))))+0.04203290119767189" 
2, mujets, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(0.908684*((1.+(-(0.000931537*x)))/(1.+(-(0.000835626*x)))))+0.04551975429058075" 
