DeepCSVC;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
2,TnP,up_isr,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.971407217713"
2,TnP,down_fsr,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.970954368769"
2,TnP,up_fsr,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.971364323482"
2,TnP,down_mescales,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.97087902522"
2,TnP,up_mescales,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.971439667031"
2,TnP,down_bfragmentation,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.97113296978"
2,TnP,up_bfragmentation,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.97118572247"
2,TnP,down_statistic,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.969088288885"
2,TnP,up_statistic,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.973230403366"
2,TnP,down_pileup,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.970362028285"
2,TnP,up_pileup,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.971956663966"
2,TnP,central,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.05197398913"
2,TnP,down,0,-2.4,2.4,300.0,600.0,0.0,1.0,"0.922784496381"
2,TnP,up,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.18116348188"
2,TnP,down_jer,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.04970724411"
2,TnP,up_jer,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.05424073415"
2,TnP,down_jes,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.0433032383"
2,TnP,up_jes,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.06064473996"
2,TnP,down_bdecay,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.05193036559"
2,TnP,up_bdecay,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.05201761267"
2,TnP,down_bkg,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.03181287689"
2,TnP,up_bkg,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.07213510136"
2,TnP,down_isr,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.05163548006"
2,TnP,up_isr,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.0523124982"
2,TnP,down_fsr,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.05054306754"
2,TnP,up_fsr,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.05340491072"
2,TnP,down_mescales,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.03361482959"
2,TnP,up_mescales,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.07033314867"
2,TnP,down_bfragmentation,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.05158698399"
2,TnP,up_bfragmentation,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.05236099427"
2,TnP,down_statistic,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.02477951412"
2,TnP,up_statistic,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.07916846414"
2,TnP,down_pileup,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.04405539652"
2,TnP,up_pileup,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.05989258174"
