DeepFlavourC;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
2,TnP,up_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.974914870891"
2,TnP,down_pileup,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.967750889764"
2,TnP,up_pileup,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.970217642476"
2,TnP,central,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.00757611991"
2,TnP,down,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.989635303743"
2,TnP,up,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.02551693607"
2,TnP,down_jer,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.00673134625"
2,TnP,up_jer,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.00842089356"
2,TnP,down_jes,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.00615761418"
2,TnP,up_jes,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.00899462563"
2,TnP,down_bdecay,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.00752734186"
2,TnP,up_bdecay,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.00762489795"
2,TnP,down_bkg,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.00153898207"
2,TnP,up_bkg,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.01361325775"
2,TnP,down_isr,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.00732633517"
2,TnP,up_isr,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.00782590464"
2,TnP,down_fsr,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.0073687909"
2,TnP,up_fsr,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.00778344891"
2,TnP,down_mescales,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.00641088498"
2,TnP,up_mescales,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.00874135483"
2,TnP,down_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.00052579469"
2,TnP,up_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.01462644513"
2,TnP,down_pileup,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.0070608437"
2,TnP,up_pileup,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.00809139611"
2,TnP,central,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01749116885"
2,TnP,down,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.00217991342"
2,TnP,up,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.03280242428"
2,TnP,down_jer,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01736255705"
2,TnP,up_jer,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01761978064"
2,TnP,down_jes,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01390550591"
2,TnP,up_jes,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.02107683179"
2,TnP,down_bdecay,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01742647277"
2,TnP,up_bdecay,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01755586493"
2,TnP,down_bkg,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01139682545"
2,TnP,up_bkg,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.02358551225"
2,TnP,down_isr,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01736618867"
2,TnP,up_isr,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01761614902"
2,TnP,down_mescales,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01554771885"
2,TnP,up_mescales,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01943461884"
2,TnP,down_bfragmentation,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01743940424"
2,TnP,up_bfragmentation,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01754293346"
2,TnP,down_statistic,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01044807784"
2,TnP,up_statistic,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.02453425986"
2,TnP,down_pileup,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01423821423"
2,TnP,up_pileup,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.02074412347"
2,TnP,central,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0225960937"
