DeepFlavour;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
2,TnP,central,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.956750598472"
2,TnP,down,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.941031244848"
2,TnP,up,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.972469952095"
2,TnP,down_jer,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.955261809009"
2,TnP,up_jer,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.958239387934"
2,TnP,down_jes,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.956701910513"
2,TnP,up_jes,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.956799286431"
2,TnP,down_bdecay,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.956622005918"
2,TnP,up_bdecay,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.956879191026"
2,TnP,down_bkg,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.951336722472"
2,TnP,up_bkg,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.962164474472"
2,TnP,down_isr,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.956622130224"
2,TnP,up_isr,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.95687906672"
2,TnP,down_mescales,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.956147673818"
2,TnP,up_mescales,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.957353523126"
2,TnP,down_bfragmentation,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.956714713552"
2,TnP,up_bfragmentation,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.956786483391"
2,TnP,down_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.949537330277"
2,TnP,up_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.963963866666"
2,TnP,down_pileup,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.956376640737"
2,TnP,up_pileup,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.957124556207"
2,TnP,central,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.997585634074"
2,TnP,down,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.983286691621"
2,TnP,up,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.01188457653"
2,TnP,down_jer,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.996238611679"
2,TnP,up_jer,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.99893265647"
2,TnP,down_jes,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.997472490557"
2,TnP,up_jes,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.997698777591"
2,TnP,down_bdecay,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.997554831878"
2,TnP,up_bdecay,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.997616436271"
2,TnP,down_bkg,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.989897522881"
2,TnP,up_bkg,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.00527374527"
2,TnP,down_isr,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.997507408559"
2,TnP,up_isr,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.997663859589"
2,TnP,down_fsr,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.997468023503"
2,TnP,up_fsr,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.997703244645"
2,TnP,down_mescales,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.996545713696"
2,TnP,up_mescales,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.998625554452"
2,TnP,down_bfragmentation,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.997416841228"
2,TnP,up_bfragmentation,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.997754426921"
2,TnP,down_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.988960512537"
2,TnP,up_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.00621075561"
2,TnP,down_pileup,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.996884408141"
2,TnP,up_pileup,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.998286860007"
2,TnP,central,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.952638615557"
2,TnP,down,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.942430748919"
2,TnP,up,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.962846482195"
2,TnP,down_jer,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.952187421316"
2,TnP,up_jer,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.953089809799"
2,TnP,down_jes,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.952559803298"
2,TnP,up_jes,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.952717427816"
2,TnP,down_bdecay,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.952601982301"
2,TnP,up_bdecay,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.952675248813"
2,TnP,down_bkg,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.946914804667"
2,TnP,up_bkg,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.958362426447"
2,TnP,down_isr,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.952565399434"
2,TnP,up_isr,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.952711831681"
