JP;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
0, system8, central,    0, 0.0, 2.4, 30.0, 50.0, 0, 1, 0.971109
0, system8, down,       0, 0.0, 2.4, 30.0, 50.0, 0, 1, 0.915741
0, system8, up,         0, 0.0, 2.4, 30.0, 50.0, 0, 1, 1.02648
0, system8, down_statistic,       0, 0.0, 2.4, 30.0, 50.0, 0, 1, 0.964967
0, system8, up_statistic,         0, 0.0, 2.4, 30.0, 50.0, 0, 1, 0.977251
0, system8, up_jetaway,      0, 0.0, 2.4, 30.0, 50.0, 0, 1, 0.978723
0, system8, down_jetaway,    0, 0.0, 2.4, 30.0, 50.0, 0, 1, 0.963495
0, system8, up_mupt,         0, 0.0, 2.4, 30.0, 50.0, 0, 1, 0.959877
0, system8, down_mupt,       0, 0.0, 2.4, 30.0, 50.0, 0, 1, 0.982341
0, system8, up_ptrel,        0, 0.0, 2.4, 30.0, 50.0, 0, 1, 1.02379
0, system8, down_ptrel,      0, 0.0, 2.4, 30.0, 50.0, 0, 1, 0.918428
0, system8, up_gluonsplitting, 0, 0.0, 2.4, 30.0, 50.0, 0, 1, 0.971934
0, system8, down_gluonsplitting, 0, 0.0, 2.4, 30.0, 50.0, 0, 1, 0.970284
0, system8, up_bfragmentation, 0, 0.0, 2.4, 30.0, 50.0, 0, 1, 0.962879
0, system8, down_bfragmentation, 0, 0.0, 2.4, 30.0, 50.0, 0, 1, 0.979339
0, system8, up_mudr,         0, 0.0, 2.4, 30.0, 50.0, 0, 1, 0.971205
0, system8, down_mudr,       0, 0.0, 2.4, 30.0, 50.0, 0, 1, 0.971013
0, system8, central,    0, 0.0, 2.4, 50.0, 70.0, 0, 1, 0.978909
0, system8, down,       0, 0.0, 2.4, 50.0, 70.0, 0, 1, 0.950138
0, system8, up,         0, 0.0, 2.4, 50.0, 70.0, 0, 1, 1.00768
0, system8, down_statistic,       0, 0.0, 2.4, 50.0, 70.0, 0, 1, 0.97049
0, system8, up_statistic,         0, 0.0, 2.4, 50.0, 70.0, 0, 1, 0.987328
0, system8, up_jetaway,      0, 0.0, 2.4, 50.0, 70.0, 0, 1, 1.00219
0, system8, down_jetaway,    0, 0.0, 2.4, 50.0, 70.0, 0, 1, 0.955628
0, system8, up_mupt,         0, 0.0, 2.4, 50.0, 70.0, 0, 1, 0.990829
0, system8, down_mupt,       0, 0.0, 2.4, 50.0, 70.0, 0, 1, 0.966989
0, system8, up_ptrel,        0, 0.0, 2.4, 50.0, 70.0, 0, 1, 0.975322
0, system8, down_ptrel,      0, 0.0, 2.4, 50.0, 70.0, 0, 1, 0.982496
0, system8, up_gluonsplitting, 0, 0.0, 2.4, 50.0, 70.0, 0, 1, 0.979553
0, system8, down_gluonsplitting, 0, 0.0, 2.4, 50.0, 70.0, 0, 1, 0.978265
0, system8, up_bfragmentation, 0, 0.0, 2.4, 50.0, 70.0, 0, 1, 0.971352
0, system8, down_bfragmentation, 0, 0.0, 2.4, 50.0, 70.0, 0, 1, 0.986466
0, system8, up_mudr,         0, 0.0, 2.4, 50.0, 70.0, 0, 1, 0.980463
0, system8, down_mudr,       0, 0.0, 2.4, 50.0, 70.0, 0, 1, 0.977355
0, system8, central,    0, 0.0, 2.4, 70.0, 100.0, 0, 1, 0.950251
0, system8, down,       0, 0.0, 2.4, 70.0, 100.0, 0, 1, 0.897424
0, system8, up,         0, 0.0, 2.4, 70.0, 100.0, 0, 1, 1.00308
0, system8, down_statistic,       0, 0.0, 2.4, 70.0, 100.0, 0, 1, 0.942841
0, system8, up_statistic,         0, 0.0, 2.4, 70.0, 100.0, 0, 1, 0.957661
0, system8, up_jetaway,      0, 0.0, 2.4, 70.0, 100.0, 0, 1, 0.986481
0, system8, down_jetaway,    0, 0.0, 2.4, 70.0, 100.0, 0, 1, 0.914021
0, system8, up_mupt,         0, 0.0, 2.4, 70.0, 100.0, 0, 1, 0.970368
0, system8, down_mupt,       0, 0.0, 2.4, 70.0, 100.0, 0, 1, 0.930134
0, system8, up_ptrel,        0, 0.0, 2.4, 70.0, 100.0, 0, 1, 0.977553
0, system8, down_ptrel,      0, 0.0, 2.4, 70.0, 100.0, 0, 1, 0.922949
0, system8, up_gluonsplitting, 0, 0.0, 2.4, 70.0, 100.0, 0, 1, 0.953066
0, system8, down_gluonsplitting, 0, 0.0, 2.4, 70.0, 100.0, 0, 1, 0.947436
0, system8, up_bfragmentation, 0, 0.0, 2.4, 70.0, 100.0, 0, 1, 0.933974
0, system8, down_bfragmentation, 0, 0.0, 2.4, 70.0, 100.0, 0, 1, 0.966528
0, system8, up_mudr,         0, 0.0, 2.4, 70.0, 100.0, 0, 1, 0.950669
0, system8, down_mudr,       0, 0.0, 2.4, 70.0, 100.0, 0, 1, 0.949833
0, system8, central,    0, 0.0, 2.4, 100.0, 140.0, 0, 1, 0.99449
0, system8, down,       0, 0.0, 2.4, 100.0, 140.0, 0, 1, 0.891129
0, system8, up,         0, 0.0, 2.4, 100.0, 140.0, 0, 1, 1.09785
0, system8, down_statistic,       0, 0.0, 2.4, 100.0, 140.0, 0, 1, 0.984294
0, system8, up_statistic,         0, 0.0, 2.4, 100.0, 140.0, 0, 1, 1.00469
0, system8, up_jetaway,      0, 0.0, 2.4, 100.0, 140.0, 0, 1, 0.977545
0, system8, down_jetaway,    0, 0.0, 2.4, 100.0, 140.0, 0, 1, 1.01143
0, system8, up_mupt,         0, 0.0, 2.4, 100.0, 140.0, 0, 1, 1.01057
0, system8, down_mupt,       0, 0.0, 2.4, 100.0, 140.0, 0, 1, 0.97841
0, system8, up_ptrel,        0, 0.0, 2.4, 100.0, 140.0, 0, 1, 1.09222
0, system8, down_ptrel,      0, 0.0, 2.4, 100.0, 140.0, 0, 1, 0.89676
0, system8, up_gluonsplitting, 0, 0.0, 2.4, 100.0, 140.0, 0, 1, 1.00337
0, system8, down_gluonsplitting, 0, 0.0, 2.4, 100.0, 140.0, 0, 1, 0.985611
0, system8, up_bfragmentation, 0, 0.0, 2.4, 100.0, 140.0, 0, 1, 0.974828
