KIN;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
2, kin, down, 0, -2.4, 2.4, 70, 100, 0, 1, "0.929666213679" 
2, kin, down, 0, -2.4, 2.4, 100, 140, 0, 1, "0.861506920176" 
2, kin, down, 0, -2.4, 2.4, 140, 200, 0, 1, "0.876894830664" 
2, kin, up_statistic, 0, -2.4, 2.4, 30, 50, 0, 1, "0.963319312781" 
2, kin, up_statistic, 0, -2.4, 2.4, 50, 70, 0, 1, "0.960789831355" 
2, kin, up_statistic, 0, -2.4, 2.4, 70, 100, 0, 1, "0.973078746349" 
2, kin, up_statistic, 0, -2.4, 2.4, 100, 140, 0, 1, "0.914797818288" 
2, kin, up_statistic, 0, -2.4, 2.4, 140, 200, 0, 1, "0.956100504845" 
2, kin, up, 0, -2.4, 2.4, 30, 50, 0, 1, "0.98031589585" 
2, kin, up, 0, -2.4, 2.4, 50, 70, 0, 1, "0.972205404706" 
2, kin, up, 0, -2.4, 2.4, 70, 100, 0, 1, "0.983745880438" 
2, kin, up, 0, -2.4, 2.4, 100, 140, 0, 1, "0.926865477246" 
2, kin, up, 0, -2.4, 2.4, 140, 200, 0, 1, "0.972746015588" 
