JP;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, ptrel, up_gluonsplitting, 0, -2.4, 2.4, 140, 200, 0, 1, "0.96769899129867554" 
0, ptrel, up_gluonsplitting, 0, -2.4, 2.4, 200, 300, 0, 1, "0.97118395566940308" 
0, ptrel, up_gluonsplitting, 0, -2.4, 2.4, 300, 670, 0, 1, "0.98719996213912964" 
0, ptrel, up_jetaway, 0, -2.4, 2.4, 30, 50, 0, 1, "0.96078395843505859" 
0, ptrel, up_jetaway, 0, -2.4, 2.4, 50, 70, 0, 1, "0.99134105443954468" 
0, ptrel, up_jetaway, 0, -2.4, 2.4, 70, 100, 0, 1, "1.0194358825683594" 
0, ptrel, up_jetaway, 0, -2.4, 2.4, 100, 140, 0, 1, "1.0136040449142456" 
0, ptrel, up_jetaway, 0, -2.4, 2.4, 140, 200, 0, 1, "0.98035299777984619" 
0, ptrel, up_jetaway, 0, -2.4, 2.4, 200, 300, 0, 1, "1.0041799545288086" 
0, ptrel, up_jetaway, 0, -2.4, 2.4, 300, 670, 0, 1, "1.0123599767684937" 
0, ptrel, up_l2c, 0, -2.4, 2.4, 30, 50, 0, 1, "0.91798096895217896" 
0, ptrel, up_l2c, 0, -2.4, 2.4, 50, 70, 0, 1, "0.97346800565719604" 
0, ptrel, up_l2c, 0, -2.4, 2.4, 70, 100, 0, 1, "0.99942898750305176" 
0, ptrel, up_l2c, 0, -2.4, 2.4, 100, 140, 0, 1, "0.98019099235534668" 
0, ptrel, up_l2c, 0, -2.4, 2.4, 140, 200, 0, 1, "0.95666497945785522" 
0, ptrel, up_l2c, 0, -2.4, 2.4, 200, 300, 0, 1, "0.95785397291183472" 
0, ptrel, up_l2c, 0, -2.4, 2.4, 300, 670, 0, 1, "0.97348999977111816" 
0, ptrel, up_mudr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.90985000133514404" 
0, ptrel, up_mudr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.967041015625" 
0, ptrel, up_mudr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.992453932762146" 
0, ptrel, up_mudr, 0, -2.4, 2.4, 100, 140, 0, 1, "1.0003150701522827" 
0, ptrel, up_mudr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.96279299259185791" 
0, ptrel, up_mudr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.98630398511886597" 
0, ptrel, up_mudr, 0, -2.4, 2.4, 300, 670, 0, 1, "1.0113999843597412" 
0, ptrel, up_mupt, 0, -2.4, 2.4, 30, 50, 0, 1, "0.89687299728393555" 
0, ptrel, up_mupt, 0, -2.4, 2.4, 50, 70, 0, 1, "0.95265805721282959" 
0, ptrel, up_mupt, 0, -2.4, 2.4, 70, 100, 0, 1, "0.97508692741394043" 
0, ptrel, up_mupt, 0, -2.4, 2.4, 100, 140, 0, 1, "0.96619004011154175" 
0, ptrel, up_mupt, 0, -2.4, 2.4, 140, 200, 0, 1, "0.94951200485229492" 
0, ptrel, up_mupt, 0, -2.4, 2.4, 200, 300, 0, 1, "0.95021802186965942" 
0, ptrel, up_mupt, 0, -2.4, 2.4, 300, 670, 0, 1, "0.94926899671554565" 
0, ptrel, up_statistic, 0, -2.4, 2.4, 30, 50, 0, 1, "0.93470287322998047" 
0, ptrel, up_statistic, 0, -2.4, 2.4, 50, 70, 0, 1, "0.98865681886672974" 
0, ptrel, up_statistic, 0, -2.4, 2.4, 70, 100, 0, 1, "1.0169321298599243" 
0, ptrel, up_statistic, 0, -2.4, 2.4, 100, 140, 0, 1, "1.0323303937911987" 
0, ptrel, up_statistic, 0, -2.4, 2.4, 140, 200, 0, 1, "0.98969942331314087" 
0, ptrel, up_statistic, 0, -2.4, 2.4, 200, 300, 0, 1, "1.016417384147644" 
0, ptrel, up_statistic, 0, -2.4, 2.4, 300, 670, 0, 1, "1.0651943683624268" 
1, ptrel, central, 0, -2.4, 2.4, 30, 50, 0, 1, "0.87081700563430786" 
1, ptrel, central, 0, -2.4, 2.4, 50, 70, 0, 1, "0.95172899961471558" 
1, ptrel, central, 0, -2.4, 2.4, 70, 100, 0, 1, "0.97223800420761108" 
1, ptrel, central, 0, -2.4, 2.4, 100, 140, 0, 1, "0.9528769850730896" 
1, ptrel, central, 0, -2.4, 2.4, 140, 200, 0, 1, "0.92790001630783081" 
1, ptrel, central, 0, -2.4, 2.4, 200, 300, 0, 1, "0.96374499797821045" 
1, ptrel, central, 0, -2.4, 2.4, 300, 670, 0, 1, "1.0184099674224854" 
1, ptrel, down, 0, -2.4, 2.4, 30, 50, 0, 1, "0.8203425407409668" 
1, ptrel, down, 0, -2.4, 2.4, 50, 70, 0, 1, "0.90438324213027954" 
1, ptrel, down, 0, -2.4, 2.4, 70, 100, 0, 1, "0.90043419599533081" 
1, ptrel, down, 0, -2.4, 2.4, 100, 140, 0, 1, "0.83100730180740356" 
1, ptrel, down, 0, -2.4, 2.4, 140, 200, 0, 1, "0.86573004722595215" 
1, ptrel, down, 0, -2.4, 2.4, 200, 300, 0, 1, "0.84914743900299072" 
1, ptrel, down, 0, -2.4, 2.4, 300, 670, 0, 1, "0.8482210636138916" 
1, ptrel, down_bcorr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.87081700563430786" 
1, ptrel, down_bcorr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.95181900262832642" 
1, ptrel, down_bcorr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.97307497262954712" 
1, ptrel, down_bcorr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.95828002691268921" 
1, ptrel, down_bcorr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.93163603544235229" 
1, ptrel, down_bcorr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.97272598743438721" 
1, ptrel, down_bcorr, 0, -2.4, 2.4, 300, 670, 0, 1, "1.036080002784729" 
1, ptrel, down_bfragmentation, 0, -2.4, 2.4, 30, 50, 0, 1, "0.87349504232406616" 
1, ptrel, down_bfragmentation, 0, -2.4, 2.4, 50, 70, 0, 1, "0.95824700593948364" 
1, ptrel, down_bfragmentation, 0, -2.4, 2.4, 70, 100, 0, 1, "0.98324501514434814" 
1, ptrel, down_bfragmentation, 0, -2.4, 2.4, 100, 140, 0, 1, "0.96111100912094116" 
1, ptrel, down_bfragmentation, 0, -2.4, 2.4, 140, 200, 0, 1, "0.93026900291442871" 
1, ptrel, down_bfragmentation, 0, -2.4, 2.4, 200, 300, 0, 1, "0.96963196992874146" 
1, ptrel, down_bfragmentation, 0, -2.4, 2.4, 300, 670, 0, 1, "1.0091599225997925" 
1, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 30, 50, 0, 1, "0.86991602182388306" 
1, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 50, 70, 0, 1, "0.94997704029083252" 
1, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 70, 100, 0, 1, "0.97823399305343628" 
1, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 100, 140, 0, 1, "0.96530497074127197" 
1, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 140, 200, 0, 1, "0.95068705081939697" 
1, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 200, 300, 0, 1, "1.0146499872207642" 
1, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 300, 670, 0, 1, "1.0826289653778076" 
1, ptrel, down_jetaway, 0, -2.4, 2.4, 30, 50, 0, 1, "0.82532501220703125" 
1, ptrel, down_jetaway, 0, -2.4, 2.4, 50, 70, 0, 1, "0.92878198623657227" 
1, ptrel, down_jetaway, 0, -2.4, 2.4, 70, 100, 0, 1, "0.95467102527618408" 
1, ptrel, down_jetaway, 0, -2.4, 2.4, 100, 140, 0, 1, "0.99413496255874634" 
1, ptrel, down_jetaway, 0, -2.4, 2.4, 140, 200, 0, 1, "0.91921597719192505" 
1, ptrel, down_jetaway, 0, -2.4, 2.4, 200, 300, 0, 1, "0.91395998001098633" 
1, ptrel, down_jetaway, 0, -2.4, 2.4, 300, 670, 0, 1, "0.93373996019363403" 
1, ptrel, down_l2c, 0, -2.4, 2.4, 30, 50, 0, 1, "0.87061399221420288" 
1, ptrel, down_l2c, 0, -2.4, 2.4, 50, 70, 0, 1, "0.95347702503204346" 
1, ptrel, down_l2c, 0, -2.4, 2.4, 70, 100, 0, 1, "0.9788239598274231" 
1, ptrel, down_l2c, 0, -2.4, 2.4, 100, 140, 0, 1, "0.97154802083969116" 
1, ptrel, down_l2c, 0, -2.4, 2.4, 140, 200, 0, 1, "0.95720601081848145" 
1, ptrel, down_l2c, 0, -2.4, 2.4, 200, 300, 0, 1, "1.0140299797058105" 
1, ptrel, down_l2c, 0, -2.4, 2.4, 300, 670, 0, 1, "1.082758903503418" 
1, ptrel, down_mudr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.87692797183990479" 
1, ptrel, down_mudr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.97555100917816162" 
1, ptrel, down_mudr, 0, -2.4, 2.4, 70, 100, 0, 1, "1.0194550752639771" 
1, ptrel, down_mudr, 0, -2.4, 2.4, 100, 140, 0, 1, "1.0380699634552002" 
1, ptrel, down_mudr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.94828104972839355" 
1, ptrel, down_mudr, 0, -2.4, 2.4, 200, 300, 0, 1, "1.0019010305404663" 
1, ptrel, down_mudr, 0, -2.4, 2.4, 300, 670, 0, 1, "1.0612000226974487" 
1, ptrel, down_mupt, 0, -2.4, 2.4, 30, 50, 0, 1, "0.87380599975585938" 
1, ptrel, down_mupt, 0, -2.4, 2.4, 50, 70, 0, 1, "0.97590696811676025" 
1, ptrel, down_mupt, 0, -2.4, 2.4, 70, 100, 0, 1, "1.0164990425109863" 
1, ptrel, down_mupt, 0, -2.4, 2.4, 100, 140, 0, 1, "0.9870789647102356" 
1, ptrel, down_mupt, 0, -2.4, 2.4, 140, 200, 0, 1, "0.96807998418807983" 
1, ptrel, down_mupt, 0, -2.4, 2.4, 200, 300, 0, 1, "1.0138969421386719" 
1, ptrel, down_mupt, 0, -2.4, 2.4, 300, 670, 0, 1, "1.0994839668273926" 
1, ptrel, down_statistic, 0, -2.4, 2.4, 30, 50, 0, 1, "0.85022950172424316" 
1, ptrel, down_statistic, 0, -2.4, 2.4, 50, 70, 0, 1, "0.92904907464981079" 
1, ptrel, down_statistic, 0, -2.4, 2.4, 70, 100, 0, 1, "0.95084822177886963" 
1, ptrel, down_statistic, 0, -2.4, 2.4, 100, 140, 0, 1, "0.88867169618606567" 
1, ptrel, down_statistic, 0, -2.4, 2.4, 140, 200, 0, 1, "0.90886813402175903" 
1, ptrel, down_statistic, 0, -2.4, 2.4, 200, 300, 0, 1, "0.92569577693939209" 
1, ptrel, down_statistic, 0, -2.4, 2.4, 300, 670, 0, 1, "0.94964498281478882" 
1, ptrel, up, 0, -2.4, 2.4, 30, 50, 0, 1, "0.92129147052764893" 
1, ptrel, up, 0, -2.4, 2.4, 50, 70, 0, 1, "0.99907475709915161" 
1, ptrel, up, 0, -2.4, 2.4, 70, 100, 0, 1, "1.0440418720245361" 
1, ptrel, up, 0, -2.4, 2.4, 100, 140, 0, 1, "1.0747466087341309" 
1, ptrel, up, 0, -2.4, 2.4, 140, 200, 0, 1, "0.99006998538970947" 
1, ptrel, up, 0, -2.4, 2.4, 200, 300, 0, 1, "1.0783425569534302" 
1, ptrel, up, 0, -2.4, 2.4, 300, 670, 0, 1, "1.1885988712310791" 
1, ptrel, up_bcorr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.87081700563430786" 
1, ptrel, up_bcorr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.95163899660110474" 
1, ptrel, up_bcorr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.97140103578567505" 
1, ptrel, up_bcorr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.94747394323348999" 
1, ptrel, up_bcorr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.92416399717330933" 
1, ptrel, up_bcorr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.95476400852203369" 
1, ptrel, up_bcorr, 0, -2.4, 2.4, 300, 670, 0, 1, "1.0007399320602417" 
1, ptrel, up_bfragmentation, 0, -2.4, 2.4, 30, 50, 0, 1, "0.86813896894454956" 
1, ptrel, up_bfragmentation, 0, -2.4, 2.4, 50, 70, 0, 1, "0.94521099328994751" 
1, ptrel, up_bfragmentation, 0, -2.4, 2.4, 70, 100, 0, 1, "0.96123099327087402" 
1, ptrel, up_bfragmentation, 0, -2.4, 2.4, 100, 140, 0, 1, "0.94464296102523804" 
1, ptrel, up_bfragmentation, 0, -2.4, 2.4, 140, 200, 0, 1, "0.92553102970123291" 
1, ptrel, up_bfragmentation, 0, -2.4, 2.4, 200, 300, 0, 1, "0.95785802602767944" 
1, ptrel, up_bfragmentation, 0, -2.4, 2.4, 300, 670, 0, 1, "1.0276600122451782" 
1, ptrel, up_gluonsplitting, 0, -2.4, 2.4, 30, 50, 0, 1, "0.87171798944473267" 
1, ptrel, up_gluonsplitting, 0, -2.4, 2.4, 50, 70, 0, 1, "0.95348095893859863" 
1, ptrel, up_gluonsplitting, 0, -2.4, 2.4, 70, 100, 0, 1, "0.96624201536178589" 
1, ptrel, up_gluonsplitting, 0, -2.4, 2.4, 100, 140, 0, 1, "0.94044899940490723" 
1, ptrel, up_gluonsplitting, 0, -2.4, 2.4, 140, 200, 0, 1, "0.90511298179626465" 
1, ptrel, up_gluonsplitting, 0, -2.4, 2.4, 200, 300, 0, 1, "0.91284000873565674" 
1, ptrel, up_gluonsplitting, 0, -2.4, 2.4, 300, 670, 0, 1, "0.95419096946716309" 
1, ptrel, up_jetaway, 0, -2.4, 2.4, 30, 50, 0, 1, "0.91630899906158447" 
1, ptrel, up_jetaway, 0, -2.4, 2.4, 50, 70, 0, 1, "0.97467601299285889" 
1, ptrel, up_jetaway, 0, -2.4, 2.4, 70, 100, 0, 1, "0.98980498313903809" 
1, ptrel, up_jetaway, 0, -2.4, 2.4, 100, 140, 0, 1, "0.91161900758743286" 
1, ptrel, up_jetaway, 0, -2.4, 2.4, 140, 200, 0, 1, "0.93658405542373657" 
1, ptrel, up_jetaway, 0, -2.4, 2.4, 200, 300, 0, 1, "1.0135300159454346" 
1, ptrel, up_jetaway, 0, -2.4, 2.4, 300, 670, 0, 1, "1.1030800342559814" 
1, ptrel, up_l2c, 0, -2.4, 2.4, 30, 50, 0, 1, "0.87102001905441284" 
1, ptrel, up_l2c, 0, -2.4, 2.4, 50, 70, 0, 1, "0.9499809741973877" 
1, ptrel, up_l2c, 0, -2.4, 2.4, 70, 100, 0, 1, "0.96565204858779907" 
1, ptrel, up_l2c, 0, -2.4, 2.4, 100, 140, 0, 1, "0.93420594930648804" 
1, ptrel, up_l2c, 0, -2.4, 2.4, 140, 200, 0, 1, "0.89859402179718018" 
1, ptrel, up_l2c, 0, -2.4, 2.4, 200, 300, 0, 1, "0.91346001625061035" 
1, ptrel, up_l2c, 0, -2.4, 2.4, 300, 670, 0, 1, "0.95406103134155273" 
1, ptrel, up_mudr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.86470603942871094" 
1, ptrel, up_mudr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.92790699005126953" 
1, ptrel, up_mudr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.92502099275588989" 
1, ptrel, up_mudr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.867684006690979" 
1, ptrel, up_mudr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.90751898288726807" 
1, ptrel, up_mudr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.92558902502059937" 
1, ptrel, up_mudr, 0, -2.4, 2.4, 300, 670, 0, 1, "0.97561991214752197" 
1, ptrel, up_mupt, 0, -2.4, 2.4, 30, 50, 0, 1, "0.86782801151275635" 
1, ptrel, up_mupt, 0, -2.4, 2.4, 50, 70, 0, 1, "0.9275510311126709" 
1, ptrel, up_mupt, 0, -2.4, 2.4, 70, 100, 0, 1, "0.92797696590423584" 
1, ptrel, up_mupt, 0, -2.4, 2.4, 100, 140, 0, 1, "0.9186750054359436" 
1, ptrel, up_mupt, 0, -2.4, 2.4, 140, 200, 0, 1, "0.88772004842758179" 
1, ptrel, up_mupt, 0, -2.4, 2.4, 200, 300, 0, 1, "0.91359299421310425" 
1, ptrel, up_mupt, 0, -2.4, 2.4, 300, 670, 0, 1, "0.93733596801757812" 
1, ptrel, up_statistic, 0, -2.4, 2.4, 30, 50, 0, 1, "0.89140450954437256" 
1, ptrel, up_statistic, 0, -2.4, 2.4, 50, 70, 0, 1, "0.97440892457962036" 
1, ptrel, up_statistic, 0, -2.4, 2.4, 70, 100, 0, 1, "0.99362778663635254" 
1, ptrel, up_statistic, 0, -2.4, 2.4, 100, 140, 0, 1, "1.0170823335647583" 
1, ptrel, up_statistic, 0, -2.4, 2.4, 140, 200, 0, 1, "0.94693189859390259" 
1, ptrel, up_statistic, 0, -2.4, 2.4, 200, 300, 0, 1, "1.0017942190170288" 
1, ptrel, up_statistic, 0, -2.4, 2.4, 300, 670, 0, 1, "1.0871750116348267" 
2, ptrel, central, 0, -2.4, 2.4, 30, 50, 0, 1, "0.84115099906921387" 
2, ptrel, central, 0, -2.4, 2.4, 50, 70, 0, 1, "0.87840300798416138" 
2, ptrel, central, 0, -2.4, 2.4, 70, 100, 0, 1, "0.92439699172973633" 
2, ptrel, central, 0, -2.4, 2.4, 100, 140, 0, 1, "0.92035800218582153" 
2, ptrel, central, 0, -2.4, 2.4, 140, 200, 0, 1, "0.8986780047416687" 
2, ptrel, central, 0, -2.4, 2.4, 200, 300, 0, 1, "0.94372498989105225" 
2, ptrel, central, 0, -2.4, 2.4, 300, 670, 0, 1, "1.0162999629974365" 
2, ptrel, down, 0, -2.4, 2.4, 30, 50, 0, 1, "0.78411191701889038" 
2, ptrel, down, 0, -2.4, 2.4, 50, 70, 0, 1, "0.82099992036819458" 
