;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, wpluscharm, up_type2, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.035691+0.004936"" 
1, wpluscharm, up_type2, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.336707+0.243290"" 
1, wpluscharm, up_type3, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.104455+0.000000"" 
1, wpluscharm, up_type3, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.176653+0.032170"" 
1, wpluscharm, up_type3, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.035691+0.003823"" 
1, wpluscharm, up_type3, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.336707+0.188452"" 
2, wpluscharm, down, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.646410-0.811433"" 
2, wpluscharm, down, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.853048-0.974792"" 
2, wpluscharm, down, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.359889-0.877765"" 
2, wpluscharm, down, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.739212-1.562111"" 
2, wpluscharm, down_statistic, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.646410-0.804770"" 
2, wpluscharm, down_statistic, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.853048-0.949419"" 
2, wpluscharm, down_statistic, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.359889-0.868755"" 
2, wpluscharm, down_statistic, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.739212-1.532232"" 
2, wpluscharm, down_type2, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.646410-0.000000"" 
2, wpluscharm, down_type2, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.853048-0.017242"" 
2, wpluscharm, down_type2, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.359889-0.014640"" 
2, wpluscharm, down_type2, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.739212-0.684287"" 
2, wpluscharm, down_type3, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.646410-0.000000"" 
2, wpluscharm, down_type3, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.853048-0.013356"" 
2, wpluscharm, down_type3, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.359889-0.011340"" 
2, wpluscharm, down_type3, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.739212-0.530047"" 
2, wpluscharm, up, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.646410+0.811433"" 
2, wpluscharm, up, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.853048+0.974792"" 
2, wpluscharm, up, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.359889+0.877765"" 
2, wpluscharm, up, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.739212+1.562111"" 
2, wpluscharm, up_statistic, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.646410+0.804770"" 
2, wpluscharm, up_statistic, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.853048+0.949419"" 
2, wpluscharm, up_statistic, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.359889+0.868755"" 
2, wpluscharm, up_statistic, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.739212+1.532232"" 
2, wpluscharm, up_type2, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.646410+0.000000"" 
2, wpluscharm, up_type2, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.853048+0.017242"" 
2, wpluscharm, up_type2, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.359889+0.014640"" 
2, wpluscharm, up_type2, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.739212+0.684287"" 
2, wpluscharm, up_type3, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.646410+0.000000"" 
2, wpluscharm, up_type3, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.853048+0.013356"" 
2, wpluscharm, up_type3, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.359889+0.011340"" 
2, wpluscharm, up_type3, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.739212+0.530047"" 
