;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, wpluscharm, up_sl, 1, -2.4, 2.4, 50, 70, -1, 1, ""0.895786+0.000000"" 
0, wpluscharm, up_sl, 1, -2.4, 2.4, 70, 200, -1, 1, ""0.993014+0.000000"" 
0, wpluscharm, up_zid, 1, -2.4, 2.4, 25, 35, -1, 1, ""0.999934+0.000010"" 
0, wpluscharm, up_zid, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.010229+0.000008"" 
0, wpluscharm, up_zid, 1, -2.4, 2.4, 50, 70, -1, 1, ""0.895786+0.000012"" 
0, wpluscharm, up_zid, 1, -2.4, 2.4, 70, 200, -1, 1, ""0.993014+0.000025"" 
1, wpluscharm, down_brfrag, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.104455-0.004622"" 
1, wpluscharm, down_brfrag, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.176653-0.023132"" 
1, wpluscharm, down_brfrag, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.035691-0.001802"" 
1, wpluscharm, down_brfrag, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.336707-0.005442"" 
1, wpluscharm, down_jes, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.104455-0.015884"" 
1, wpluscharm, down_jes, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.176653-0.059068"" 
1, wpluscharm, down_jes, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.035691-0.011116"" 
1, wpluscharm, down_jes, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.336707-0.019031"" 
1, wpluscharm, down_ntrack, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.104455-0.006731"" 
1, wpluscharm, down_ntrack, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.176653-0.007654"" 
1, wpluscharm, down_ntrack, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.035691-0.002207"" 
1, wpluscharm, down_ntrack, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.336707-0.000147"" 
1, wpluscharm, down_osss, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.104455-0.001816"" 
1, wpluscharm, down_osss, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.176653-0.005823"" 
1, wpluscharm, down_osss, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.035691-0.039333"" 
1, wpluscharm, down_osss, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.336707-0.157125"" 
1, wpluscharm, down_pu, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.104455-0.028244"" 
1, wpluscharm, down_pu, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.176653-0.018574"" 
1, wpluscharm, down_pu, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.035691-0.013435"" 
1, wpluscharm, down_pu, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.336707-0.035807"" 
1, wpluscharm, down_sl, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.104455-0.000000"" 
1, wpluscharm, down_sl, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.176653-0.000000"" 
1, wpluscharm, down_sl, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.035691-0.000000"" 
1, wpluscharm, down_sl, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.336707-0.000000"" 
1, wpluscharm, down_zid, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.104455-0.000076"" 
1, wpluscharm, down_zid, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.176653-0.000016"" 
1, wpluscharm, down_zid, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.035691-0.000025"" 
1, wpluscharm, down_zid, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.336707-0.000001"" 
1, wpluscharm, up_brfrag, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.104455+0.004622"" 
1, wpluscharm, up_brfrag, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.176653+0.023132"" 
1, wpluscharm, up_brfrag, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.035691+0.001802"" 
1, wpluscharm, up_brfrag, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.336707+0.005442"" 
1, wpluscharm, up_jes, 1, -2.4, 2.4, 25, 35, -1, 1, ""1.104455+0.015884"" 
1, wpluscharm, up_jes, 1, -2.4, 2.4, 35, 50, -1, 1, ""1.176653+0.059068"" 
1, wpluscharm, up_jes, 1, -2.4, 2.4, 50, 70, -1, 1, ""1.035691+0.011116"" 
1, wpluscharm, up_jes, 1, -2.4, 2.4, 70, 200, -1, 1, ""1.336707+0.019031"" 
