;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, wpluscharm, up_zid, 1, -2.4, 2.4, 25, 35, -1, 1, "0.961365+0.000351" 
0, wpluscharm, up_zid, 1, -2.4, 2.4, 35, 50, -1, 1, "1.022315+0.001017" 
0, wpluscharm, up_zid, 1, -2.4, 2.4, 50, 70, -1, 1, "0.988994+0.000602" 
0, wpluscharm, up_zid, 1, -2.4, 2.4, 70, 200, -1, 1, "0.939633+0.000365" 
1, wpluscharm, down_brfrag, 1, -2.4, 2.4, 25, 35, -1, 1, "1.065310-0.003799" 
1, wpluscharm, down_brfrag, 1, -2.4, 2.4, 35, 50, -1, 1, "1.062327-0.023372" 
1, wpluscharm, down_brfrag, 1, -2.4, 2.4, 50, 70, -1, 1, "0.989379-0.029485" 
1, wpluscharm, down_brfrag, 1, -2.4, 2.4, 70, 200, -1, 1, "0.943399-0.019879" 
1, wpluscharm, down_jes, 1, -2.4, 2.4, 25, 35, -1, 1, "1.065310-0.033139" 
1, wpluscharm, down_jes, 1, -2.4, 2.4, 35, 50, -1, 1, "1.062327-0.001749" 
1, wpluscharm, down_jes, 1, -2.4, 2.4, 50, 70, -1, 1, "0.989379-0.053056" 
1, wpluscharm, down_jes, 1, -2.4, 2.4, 70, 200, -1, 1, "0.943399-0.002296" 
1, wpluscharm, down_ntrack, 1, -2.4, 2.4, 25, 35, -1, 1, "1.065310-0.009346" 
1, wpluscharm, down_ntrack, 1, -2.4, 2.4, 35, 50, -1, 1, "1.062327-0.024368" 
1, wpluscharm, down_ntrack, 1, -2.4, 2.4, 50, 70, -1, 1, "0.989379-0.020455" 
1, wpluscharm, down_ntrack, 1, -2.4, 2.4, 70, 200, -1, 1, "0.943399-0.005103" 
1, wpluscharm, down_osss, 1, -2.4, 2.4, 25, 35, -1, 1, "1.065310-0.014815" 
1, wpluscharm, down_osss, 1, -2.4, 2.4, 35, 50, -1, 1, "1.062327-0.031057" 
1, wpluscharm, down_osss, 1, -2.4, 2.4, 50, 70, -1, 1, "0.989379-0.036356" 
1, wpluscharm, down_osss, 1, -2.4, 2.4, 70, 200, -1, 1, "0.943399-0.095229" 
1, wpluscharm, down_pu, 1, -2.4, 2.4, 25, 35, -1, 1, "1.065310-0.014862" 
1, wpluscharm, down_pu, 1, -2.4, 2.4, 35, 50, -1, 1, "1.062327-0.000130" 
1, wpluscharm, down_pu, 1, -2.4, 2.4, 50, 70, -1, 1, "0.989379-0.001086" 
1, wpluscharm, down_pu, 1, -2.4, 2.4, 70, 200, -1, 1, "0.943399-0.008885" 
1, wpluscharm, down_sl, 1, -2.4, 2.4, 25, 35, -1, 1, "1.065310-0.000000" 
1, wpluscharm, down_sl, 1, -2.4, 2.4, 35, 50, -1, 1, "1.062327-0.000000" 
1, wpluscharm, down_sl, 1, -2.4, 2.4, 50, 70, -1, 1, "0.989379-0.000000" 
1, wpluscharm, down_sl, 1, -2.4, 2.4, 70, 200, -1, 1, "0.943399-0.000000" 
1, wpluscharm, down_zid, 1, -2.4, 2.4, 25, 35, -1, 1, "1.065310-0.000205" 
1, wpluscharm, down_zid, 1, -2.4, 2.4, 35, 50, -1, 1, "1.062327-0.000164" 
