;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
2, wpluscharm, up_statistic, 1, -2.4, 2.4, 35, 50, -1, 1, "1.255456+0.115608" 
2, wpluscharm, up_statistic, 1, -2.4, 2.4, 50, 70, -1, 1, "1.173737+0.175296" 
2, wpluscharm, up_statistic, 1, -2.4, 2.4, 70, 200, -1, 1, "0.953899+0.244541" 
2, wpluscharm, up_type2, 1, -2.4, 2.4, 25, 35, -1, 1, "1.254028+0.000000" 
2, wpluscharm, up_type2, 1, -2.4, 2.4, 35, 50, -1, 1, "1.255456+0.010605" 
2, wpluscharm, up_type2, 1, -2.4, 2.4, 50, 70, -1, 1, "1.173737+0.075993" 
2, wpluscharm, up_type2, 1, -2.4, 2.4, 70, 200, -1, 1, "0.953899+0.109692" 
2, wpluscharm, up_type3, 1, -2.4, 2.4, 25, 35, -1, 1, "1.254028+0.000000" 
2, wpluscharm, up_type3, 1, -2.4, 2.4, 35, 50, -1, 1, "1.255456+0.008215" 
2, wpluscharm, up_type3, 1, -2.4, 2.4, 50, 70, -1, 1, "1.173737+0.058864" 
2, wpluscharm, up_type3, 1, -2.4, 2.4, 70, 200, -1, 1, "0.953899+0.084967" 
