OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, ttbar, central, 1, -2.5, 2.5, 30, 600, 0, 1, "0.978106+(-(2.35876e-06*(log(x+19)*(log(x+18)*(3-(-(92.2099*log(x+18))))))))" 
0, ttbar, central, 0, -2.5, 2.5, 30, 600, 0, 1, "0.978106+(-(2.35876e-06*(log(x+19)*(log(x+18)*(3-(-(92.2099*log(x+18))))))))" 
0, ttbar, down, 1, -2.5, 2.5, 30, 50, 0, 1, "0.978106+((-(2.35876e-06*(log(x+19)*(log(x+18)*(3-(-(92.2099*log(x+18))))))))-0.042679388076066971)" 
0, ttbar, down, 1, -2.5, 2.5, 50, 70, 0, 1, "0.978106+((-(2.35876e-06*(log(x+19)*(log(x+18)*(3-(-(92.2099*log(x+18))))))))-0.02966749481856823)" 
0, ttbar, down, 1, -2.5, 2.5, 70, 100, 0, 1, "0.978106+((-(2.35876e-06*(log(x+19)*(log(x+18)*(3-(-(92.2099*log(x+18))))))))-0.030416626483201981)" 
0, ttbar, down, 1, -2.5, 2.5, 100, 140, 0, 1, "0.978106+((-(2.35876e-06*(log(x+19)*(log(x+18)*(3-(-(92.2099*log(x+18))))))))-0.031424745917320251)" 
0, ttbar, down, 1, -2.5, 2.5, 140, 200, 0, 1, "0.978106+((-(2.35876e-06*(log(x+19)*(log(x+18)*(3-(-(92.2099*log(x+18))))))))-0.031718235462903976)" 
0, ttbar, down, 1, -2.5, 2.5, 200, 300, 0, 1, "0.978106+((-(2.35876e-06*(log(x+19)*(log(x+18)*(3-(-(92.2099*log(x+18))))))))-0.049343392252922058)" 
0, ttbar, down, 1, -2.5, 2.5, 300, 600, 0, 1, "0.978106+((-(2.35876e-06*(log(x+19)*(log(x+18)*(3-(-(92.2099*log(x+18))))))))-0.1164189800620079)" 
0, ttbar, down, 0, -2.5, 2.5, 30, 50, 0, 1, "0.978106+((-(2.35876e-06*(log(x+19)*(log(x+18)*(3-(-(92.2099*log(x+18))))))))-0.017071755602955818)" 
0, ttbar, down, 0, -2.5, 2.5, 50, 70, 0, 1, "0.978106+((-(2.35876e-06*(log(x+19)*(log(x+18)*(3-(-(92.2099*log(x+18))))))))-0.011866997927427292)" 
0, ttbar, down, 0, -2.5, 2.5, 70, 100, 0, 1, "0.978106+((-(2.35876e-06*(log(x+19)*(log(x+18)*(3-(-(92.2099*log(x+18))))))))-0.012166650965809822)" 
