CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, ptrel, central, 0, -2.4, 2.4, 20, 30, 0, 1, "0.95703202486038208" 
0, ptrel, central, 0, -2.4, 2.4, 30, 50, 0, 1, "0.96169400215148926" 
0, ptrel, central, 0, -2.4, 2.4, 50, 70, 0, 1, "0.96210002899169922" 
0, ptrel, central, 0, -2.4, 2.4, 70, 100, 0, 1, "0.94546699523925781" 
0, ptrel, central, 0, -2.4, 2.4, 100, 140, 0, 1, "0.93611800670623779" 
0, ptrel, central, 0, -2.4, 2.4, 140, 200, 0, 1, "0.92344897985458374" 
0, ptrel, central, 0, -2.4, 2.4, 200, 300, 0, 1, "0.88431698083877563" 
0, ptrel, central, 0, -2.4, 2.4, 300, 600, 0, 1, "0.87868297100067139" 
0, ptrel, central, 0, -2.4, 2.4, 600, 1000, 0, 1, "0.9314650297164917" 
0, ptrel, central, 0, -2.4, 2.4, 1000, 1400, 0, 1, "1.0117000341415405" 
0, ptrel, down, 0, -2.4, 2.4, 20, 30, 0, 1, "0.90975838899612427" 
0, ptrel, down, 0, -2.4, 2.4, 30, 50, 0, 1, "0.94453704357147217" 
0, ptrel, down, 0, -2.4, 2.4, 50, 70, 0, 1, "0.93164443969726562" 
0, ptrel, down, 0, -2.4, 2.4, 70, 100, 0, 1, "0.92100387811660767" 
0, ptrel, down, 0, -2.4, 2.4, 100, 140, 0, 1, "0.89415568113327026" 
0, ptrel, down, 0, -2.4, 2.4, 140, 200, 0, 1, "0.84859836101531982" 
0, ptrel, down, 0, -2.4, 2.4, 200, 300, 0, 1, "0.77959692478179932" 
0, ptrel, down, 0, -2.4, 2.4, 300, 600, 0, 1, "0.70198351144790649" 
0, ptrel, down, 0, -2.4, 2.4, 600, 1000, 0, 1, "0.79275298118591309" 
0, ptrel, down, 0, -2.4, 2.4, 1000, 1400, 0, 1, "0.15525704622268677" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 20, 30, 0, 1, "0.96972799301147461" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 30, 50, 0, 1, "0.96212100982666016" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 50, 70, 0, 1, "0.96368706226348877" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 70, 100, 0, 1, "0.9468349814414978" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 100, 140, 0, 1, "0.93537503480911255" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 140, 200, 0, 1, "0.92097598314285278" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 200, 300, 0, 1, "0.87946498394012451" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 300, 600, 0, 1, "0.87868297100067139" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 600, 1000, 0, 1, "0.91223007440567017" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 1000, 1400, 0, 1, "1.0117000341415405" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 20, 30, 0, 1, "0.95792806148529053" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.96011900901794434" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.9586370587348938" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.94050496816635132" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.92831701040267944" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.96225595474243164" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.88431698083877563" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.87868297100067139" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 600, 1000, 0, 1, "0.90089505910873413" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 1000, 1400, 0, 1, "1.0117000341415405" 
0, ptrel, down_cjets, 0, -2.4, 2.4, 20, 30, 0, 1, "0.9580460786819458" 
0, ptrel, down_cjets, 0, -2.4, 2.4, 30, 50, 0, 1, "0.96128702163696289" 
0, ptrel, down_cjets, 0, -2.4, 2.4, 50, 70, 0, 1, "0.96132302284240723" 
0, ptrel, down_cjets, 0, -2.4, 2.4, 70, 100, 0, 1, "0.94367301464080811" 
0, ptrel, down_cjets, 0, -2.4, 2.4, 100, 140, 0, 1, "0.93316799402236938" 
0, ptrel, down_cjets, 0, -2.4, 2.4, 140, 200, 0, 1, "0.91865599155426025" 
0, ptrel, down_cjets, 0, -2.4, 2.4, 200, 300, 0, 1, "0.87920796871185303" 
0, ptrel, down_cjets, 0, -2.4, 2.4, 300, 600, 0, 1, "0.84620600938796997" 
0, ptrel, down_cjets, 0, -2.4, 2.4, 600, 1000, 0, 1, "0.91821098327636719" 
0, ptrel, down_cjets, 0, -2.4, 2.4, 1000, 1400, 0, 1, "1.0117000341415405" 
0, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 20, 30, 0, 1, "0.95713502168655396" 
0, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 30, 50, 0, 1, "0.96167099475860596" 
0, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 50, 70, 0, 1, "0.96303802728652954" 
0, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 70, 100, 0, 1, "0.947471022605896" 
0, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 100, 140, 0, 1, "0.94173097610473633" 
0, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 140, 200, 0, 1, "0.93610000610351562" 
0, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 200, 300, 0, 1, "0.92790597677230835" 
0, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 300, 600, 0, 1, "0.92544692754745483" 
0, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 600, 1000, 0, 1, "0.99403399229049683" 
0, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 1000, 1400, 0, 1, "1.0117000341415405" 
0, ptrel, down_jes, 0, -2.4, 2.4, 20, 30, 0, 1, "0.96829497814178467" 
0, ptrel, down_jes, 0, -2.4, 2.4, 30, 50, 0, 1, "0.96007198095321655" 
0, ptrel, down_jes, 0, -2.4, 2.4, 50, 70, 0, 1, "0.95819807052612305" 
0, ptrel, down_jes, 0, -2.4, 2.4, 70, 100, 0, 1, "0.94359499216079712" 
0, ptrel, down_jes, 0, -2.4, 2.4, 100, 140, 0, 1, "0.93347299098968506" 
0, ptrel, down_jes, 0, -2.4, 2.4, 140, 200, 0, 1, "0.91933798789978027" 
0, ptrel, down_jes, 0, -2.4, 2.4, 200, 300, 0, 1, "0.88145899772644043" 
0, ptrel, down_jes, 0, -2.4, 2.4, 300, 600, 0, 1, "0.85071200132369995" 
0, ptrel, down_jes, 0, -2.4, 2.4, 600, 1000, 0, 1, "0.91838604211807251" 
0, ptrel, down_jes, 0, -2.4, 2.4, 1000, 1400, 0, 1, "1.0117000341415405" 
0, ptrel, down_jetaway, 0, -2.4, 2.4, 20, 30, 0, 1, "0.93484300374984741" 
0, ptrel, down_jetaway, 0, -2.4, 2.4, 30, 50, 0, 1, "0.96045303344726562" 
0, ptrel, down_jetaway, 0, -2.4, 2.4, 50, 70, 0, 1, "0.94368201494216919" 
0, ptrel, down_jetaway, 0, -2.4, 2.4, 70, 100, 0, 1, "0.938027024269104" 
0, ptrel, down_jetaway, 0, -2.4, 2.4, 100, 140, 0, 1, "0.92174297571182251" 
0, ptrel, down_jetaway, 0, -2.4, 2.4, 140, 200, 0, 1, "0.89877098798751831" 
0, ptrel, down_jetaway, 0, -2.4, 2.4, 200, 300, 0, 1, "0.83957993984222412" 
0, ptrel, down_jetaway, 0, -2.4, 2.4, 300, 600, 0, 1, "0.86721491813659668" 
0, ptrel, down_jetaway, 0, -2.4, 2.4, 600, 1000, 0, 1, "0.91235107183456421" 
0, ptrel, down_jetaway, 0, -2.4, 2.4, 1000, 1400, 0, 1, "1.0117000341415405" 
0, ptrel, down_l2c, 0, -2.4, 2.4, 20, 30, 0, 1, "0.95303398370742798" 
0, ptrel, down_l2c, 0, -2.4, 2.4, 30, 50, 0, 1, "0.96387100219726562" 
0, ptrel, down_l2c, 0, -2.4, 2.4, 50, 70, 0, 1, "0.96713101863861084" 
0, ptrel, down_l2c, 0, -2.4, 2.4, 70, 100, 0, 1, "0.95863300561904907" 
0, ptrel, down_l2c, 0, -2.4, 2.4, 100, 140, 0, 1, "0.96023702621459961" 
0, ptrel, down_l2c, 0, -2.4, 2.4, 140, 200, 0, 1, "0.96988797187805176" 
0, ptrel, down_l2c, 0, -2.4, 2.4, 200, 300, 0, 1, "0.95127999782562256" 
0, ptrel, down_l2c, 0, -2.4, 2.4, 300, 600, 0, 1, "0.95987600088119507" 
0, ptrel, down_l2c, 0, -2.4, 2.4, 600, 1000, 0, 1, "1.0022400617599487" 
0, ptrel, down_l2c, 0, -2.4, 2.4, 1000, 1400, 0, 1, "1.0117000341415405" 
0, ptrel, down_mudr, 0, -2.4, 2.4, 20, 30, 0, 1, "0.97132498025894165" 
0, ptrel, down_mudr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.97411900758743286" 
0, ptrel, down_mudr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.97245305776596069" 
0, ptrel, down_mudr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.96106600761413574" 
0, ptrel, down_mudr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.96316403150558472" 
0, ptrel, down_mudr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.95499294996261597" 
0, ptrel, down_mudr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.92734694480895996" 
0, ptrel, down_mudr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.9416959285736084" 
0, ptrel, down_mudr, 0, -2.4, 2.4, 600, 1000, 0, 1, "1.0039300918579102" 
0, ptrel, down_mudr, 0, -2.4, 2.4, 1000, 1400, 0, 1, "1.0117000341415405" 
0, ptrel, down_mupt, 0, -2.4, 2.4, 20, 30, 0, 1, "0.92918205261230469" 
0, ptrel, down_mupt, 0, -2.4, 2.4, 30, 50, 0, 1, "0.97014898061752319" 
0, ptrel, down_mupt, 0, -2.4, 2.4, 50, 70, 0, 1, "0.97717005014419556" 
0, ptrel, down_mupt, 0, -2.4, 2.4, 70, 100, 0, 1, "0.95145100355148315" 
0, ptrel, down_mupt, 0, -2.4, 2.4, 100, 140, 0, 1, "0.94508099555969238" 
0, ptrel, down_mupt, 0, -2.4, 2.4, 140, 200, 0, 1, "0.92933696508407593" 
0, ptrel, down_mupt, 0, -2.4, 2.4, 200, 300, 0, 1, "0.90877693891525269" 
0, ptrel, down_mupt, 0, -2.4, 2.4, 300, 600, 0, 1, "0.94001591205596924" 
0, ptrel, down_mupt, 0, -2.4, 2.4, 600, 1000, 0, 1, "0.96944808959960938" 
0, ptrel, down_mupt, 0, -2.4, 2.4, 1000, 1400, 0, 1, "1.0117000341415405" 
0, ptrel, down_pileup, 0, -2.4, 2.4, 20, 30, 0, 1, "0.95159506797790527" 
0, ptrel, down_pileup, 0, -2.4, 2.4, 30, 50, 0, 1, "0.95852398872375488" 
0, ptrel, down_pileup, 0, -2.4, 2.4, 50, 70, 0, 1, "0.96147197484970093" 
0, ptrel, down_pileup, 0, -2.4, 2.4, 70, 100, 0, 1, "0.9451180100440979" 
0, ptrel, down_pileup, 0, -2.4, 2.4, 100, 140, 0, 1, "0.93415999412536621" 
0, ptrel, down_pileup, 0, -2.4, 2.4, 140, 200, 0, 1, "0.92263400554656982" 
0, ptrel, down_pileup, 0, -2.4, 2.4, 200, 300, 0, 1, "0.88407397270202637" 
