OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "1.01454+(-(0.000570005*(log(x+19)*(log(x+18)*(3-(-(0.360097*log(x+18))))))))" 
0, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "1.01454+(-(0.000570005*(log(x+19)*(log(x+18)*(3-(-(0.360097*log(x+18))))))))" 
0, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "1.01454+((-(0.000570005*(log(x+19)*(log(x+18)*(3-(-(0.360097*log(x+18))))))))-0.09337761253118515)" 
0, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "1.01454+((-(0.000570005*(log(x+19)*(log(x+18)*(3-(-(0.360097*log(x+18))))))))-0.036730833351612091)" 
0, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "1.01454+((-(0.000570005*(log(x+19)*(log(x+18)*(3-(-(0.360097*log(x+18))))))))-0.040865685790777206)" 
0, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "1.01454+((-(0.000570005*(log(x+19)*(log(x+18)*(3-(-(0.360097*log(x+18))))))))-0.047784827649593353)" 
0, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "1.01454+((-(0.000570005*(log(x+19)*(log(x+18)*(3-(-(0.360097*log(x+18))))))))-0.082794070243835449)" 
0, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "1.01454+((-(0.000570005*(log(x+19)*(log(x+18)*(3-(-(0.360097*log(x+18))))))))-0.13086187839508057)" 
0, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "1.01454+((-(0.000570005*(log(x+19)*(log(x+18)*(3-(-(0.360097*log(x+18))))))))-0.18196970224380493)" 
0, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "1.01454+((-(0.000570005*(log(x+19)*(log(x+18)*(3-(-(0.360097*log(x+18))))))))-0.12326750904321671)" 
0, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.01454+((-(0.000570005*(log(x+19)*(log(x+18)*(3-(-(0.360097*log(x+18))))))))-0.14682178199291229)" 
