kin;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
0, kin, up_sel, 0, -2.4, 2.4, 50, 70, 0, 1, "0.956338564754"
0, kin, up_sel, 0, -2.4, 2.4, 70, 100, 0, 1, "0.954878998220"
0, kin, up_sel, 0, -2.4, 2.4, 100, 140, 0, 1, "0.954621062755"
0, kin, up_sel, 0, -2.4, 2.4, 140, 200, 0, 1, "0.945212601662"
0, kin, up_sel, 0, -2.4, 2.4, 200, 300, 0, 1, "0.923748081207"
0, kin, up_sel, 0, -2.4, 2.4, 300, 600, 0, 1, "0.885899543238"
0, kin, up_trig, 0, -2.4, 2.4, 30, 50, 0, 1, "0.962034170508"
0, kin, up_trig, 0, -2.4, 2.4, 50, 70, 0, 1, "0.956338564754"
0, kin, up_trig, 0, -2.4, 2.4, 70, 100, 0, 1, "0.954878998220"
0, kin, up_trig, 0, -2.4, 2.4, 100, 140, 0, 1, "0.954621062755"
0, kin, up_trig, 0, -2.4, 2.4, 140, 200, 0, 1, "0.945307094574"
0, kin, up_trig, 0, -2.4, 2.4, 200, 300, 0, 1, "0.923748081207"
0, kin, up_trig, 0, -2.4, 2.4, 300, 600, 0, 1, "0.886076687718"
0, kin, up_jes, 0, -2.4, 2.4, 30, 50, 0, 1, "0.969715082049"
0, kin, up_jes, 0, -2.4, 2.4, 50, 70, 0, 1, "0.956243026435"
0, kin, up_jes, 0, -2.4, 2.4, 70, 100, 0, 1, "0.954115858162"
0, kin, up_jes, 0, -2.4, 2.4, 100, 140, 0, 1, "0.954239443302"
0, kin, up_jes, 0, -2.4, 2.4, 140, 200, 0, 1, "0.945401587486"
0, kin, up_jes, 0, -2.4, 2.4, 200, 300, 0, 1, "0.923748081207"
0, kin, up_jes, 0, -2.4, 2.4, 300, 600, 0, 1, "0.886076687718"
0, kin, up_mistag, 0, -2.4, 2.4, 30, 50, 0, 1, "0.967794854164"
0, kin, up_mistag, 0, -2.4, 2.4, 50, 70, 0, 1, "0.959204714298"
0, kin, up_mistag, 0, -2.4, 2.4, 70, 100, 0, 1, "0.956786848366"
0, kin, up_mistag, 0, -2.4, 2.4, 100, 140, 0, 1, "0.955956730842"
0, kin, up_mistag, 0, -2.4, 2.4, 140, 200, 0, 1, "0.947763910294"
0, kin, up_mistag, 0, -2.4, 2.4, 200, 300, 0, 1, "0.926979583740"
0, kin, up_mistag, 0, -2.4, 2.4, 300, 600, 0, 1, "0.903436846733"
0, kin, up_pileup, 0, -2.4, 2.4, 30, 50, 0, 1, "0.962034170508"
0, kin, up_pileup, 0, -2.4, 2.4, 50, 70, 0, 1, "0.956338564754"
0, kin, up_pileup, 0, -2.4, 2.4, 70, 100, 0, 1, "0.954878998220"
0, kin, up_pileup, 0, -2.4, 2.4, 100, 140, 0, 1, "0.954811872482"
0, kin, up_pileup, 0, -2.4, 2.4, 140, 200, 0, 1, "0.945401587486"
0, kin, up_pileup, 0, -2.4, 2.4, 200, 300, 0, 1, "0.923748081207"
0, kin, up_pileup, 0, -2.4, 2.4, 300, 600, 0, 1, "0.885810970998"
0, kin, up_isr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.962034170508"
0, kin, up_isr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.955574258208"
0, kin, up_isr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.954306643176"
0, kin, up_isr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.954716467619"
0, kin, up_isr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.945496080399"
0, kin, up_isr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.925133010864"
0, kin, up_isr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.889265288353"
0, kin, up_fsr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.965874626279"
0, kin, up_fsr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.958249331117"
0, kin, up_fsr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.955832923293"
0, kin, up_fsr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.955002682209"
0, kin, up_fsr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.945685066223"
0, kin, up_fsr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.924209724426"
0, kin, up_fsr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.889265288353"
0, kin, up_hdamp, 0, -2.4, 2.4, 30, 50, 0, 1, "0.967689"
0, kin, up_hdamp, 0, -2.4, 2.4, 50, 70, 0, 1, "0.959005"
0, kin, up_hdamp, 0, -2.4, 2.4, 70, 100, 0, 1, "0.955796"
0, kin, up_hdamp, 0, -2.4, 2.4, 100, 140, 0, 1, "0.954733"
0, kin, up_hdamp, 0, -2.4, 2.4, 140, 200, 0, 1, "0.946584"
0, kin, up_hdamp, 0, -2.4, 2.4, 200, 300, 0, 1, "0.925091"
0, kin, up_hdamp, 0, -2.4, 2.4, 300, 600, 0, 1, "0.883664"
0, kin, up_tuneCP5, 0, -2.4, 2.4, 30, 50, 0, 1, "0.960703"
0, kin, up_tuneCP5, 0, -2.4, 2.4, 50, 70, 0, 1, "0.957469"
0, kin, up_tuneCP5, 0, -2.4, 2.4, 70, 100, 0, 1, "0.952693"
0, kin, up_tuneCP5, 0, -2.4, 2.4, 100, 140, 0, 1, "0.950558"
0, kin, up_tuneCP5, 0, -2.4, 2.4, 140, 200, 0, 1, "0.941757"
0, kin, up_tuneCP5, 0, -2.4, 2.4, 200, 300, 0, 1, "0.929107"
0, kin, up_tuneCP5, 0, -2.4, 2.4, 300, 600, 0, 1, "0.869334"
0, kin, up_topmass, 0, -2.4, 2.4, 30, 50, 0, 1, "0.95524"
0, kin, up_topmass, 0, -2.4, 2.4, 50, 70, 0, 1, "0.954581"
0, kin, up_topmass, 0, -2.4, 2.4, 70, 100, 0, 1, "0.949901"
0, kin, up_topmass, 0, -2.4, 2.4, 100, 140, 0, 1, "0.945947"
0, kin, up_topmass, 0, -2.4, 2.4, 140, 200, 0, 1, "0.938283"
0, kin, up_topmass, 0, -2.4, 2.4, 200, 300, 0, 1, "0.919328"
0, kin, up_topmass, 0, -2.4, 2.4, 300, 600, 0, 1, "0.905045"
0, kin, up_nonttXsec, 0, -2.4, 2.4, 30, 50, 0, 1, "0.967936"
0, kin, up_nonttXsec, 0, -2.4, 2.4, 50, 70, 0, 1, "0.959813"
0, kin, up_nonttXsec, 0, -2.4, 2.4, 70, 100, 0, 1, "0.957124"
0, kin, up_nonttXsec, 0, -2.4, 2.4, 100, 140, 0, 1, "0.956451"
0, kin, up_nonttXsec, 0, -2.4, 2.4, 140, 200, 0, 1, "0.94685"
0, kin, up_nonttXsec, 0, -2.4, 2.4, 200, 300, 0, 1, "0.924095"
0, kin, up_nonttXsec, 0, -2.4, 2.4, 300, 600, 0, 1, "0.876801"
1, kin, central, 0, -2.4, 2.4, 30, 50, 0, 1, "0.924223899841"
1, kin, central, 0, -2.4, 2.4, 50, 70, 0, 1, "0.917389273643"
1, kin, central, 0, -2.4, 2.4, 70, 100, 0, 1, "0.914524257183"
1, kin, central, 0, -2.4, 2.4, 100, 140, 0, 1, "0.915452837944"
1, kin, central, 0, -2.4, 2.4, 140, 200, 0, 1, "0.908281087875"
1, kin, central, 0, -2.4, 2.4, 200, 300, 0, 1, "0.871724426746"
1, kin, central, 0, -2.4, 2.4, 300, 600, 0, 1, "0.814526736736"
1, kin, down_jer, 0, -2.4, 2.4, 30, 50, 0, 1, "0.921451228141"
1, kin, down_jer, 0, -2.4, 2.4, 50, 70, 0, 1, "0.917370925858"
1, kin, down_jer, 0, -2.4, 2.4, 70, 100, 0, 1, "0.914496821455"
1, kin, down_jer, 0, -2.4, 2.4, 100, 140, 0, 1, "0.915370447189"
1, kin, down_jer, 0, -2.4, 2.4, 140, 200, 0, 1, "0.908099431657"
1, kin, down_jer, 0, -2.4, 2.4, 200, 300, 0, 1, "0.871637254303"
1, kin, down_jer, 0, -2.4, 2.4, 300, 600, 0, 1, "0.814522664102"
1, kin, down_qcdscale, 0, -2.4, 2.4, 30, 50, 0, 1, "0.922375452041"
1, kin, down_qcdscale, 0, -2.4, 2.4, 50, 70, 0, 1, "0.917022317934"
1, kin, down_qcdscale, 0, -2.4, 2.4, 70, 100, 0, 1, "0.913609732926"
1, kin, down_qcdscale, 0, -2.4, 2.4, 100, 140, 0, 1, "0.913621932268"
1, kin, down_qcdscale, 0, -2.4, 2.4, 140, 200, 0, 1, "0.903739682436"
1, kin, down_qcdscale, 0, -2.4, 2.4, 200, 300, 0, 1, "0.863007182479"
1, kin, down_qcdscale, 0, -2.4, 2.4, 300, 600, 0, 1, "0.773800399899"
1, kin, down_sel, 0, -2.4, 2.4, 30, 50, 0, 1, "0.922375452041"
1, kin, down_sel, 0, -2.4, 2.4, 50, 70, 0, 1, "0.916471884369"
1, kin, down_sel, 0, -2.4, 2.4, 70, 100, 0, 1, "0.913609732926"
1, kin, down_sel, 0, -2.4, 2.4, 100, 140, 0, 1, "0.914720475674"
1, kin, down_sel, 0, -2.4, 2.4, 140, 200, 0, 1, "0.907736119222"
1, kin, down_sel, 0, -2.4, 2.4, 200, 300, 0, 1, "0.871114219647"
1, kin, down_sel, 0, -2.4, 2.4, 300, 600, 0, 1, "0.813793662673"
1, kin, down_trig, 0, -2.4, 2.4, 30, 50, 0, 1, "0.922375452041"
1, kin, down_trig, 0, -2.4, 2.4, 50, 70, 0, 1, "0.916471884369"
1, kin, down_trig, 0, -2.4, 2.4, 70, 100, 0, 1, "0.913609732926"
1, kin, down_trig, 0, -2.4, 2.4, 100, 140, 0, 1, "0.914720475674"
1, kin, down_trig, 0, -2.4, 2.4, 140, 200, 0, 1, "0.907736119222"
1, kin, down_trig, 0, -2.4, 2.4, 200, 300, 0, 1, "0.871201392090"
1, kin, down_trig, 0, -2.4, 2.4, 300, 600, 0, 1, "0.813875115347"
1, kin, down_jes, 0, -2.4, 2.4, 30, 50, 0, 1, "0.921451228141"
1, kin, down_jes, 0, -2.4, 2.4, 50, 70, 0, 1, "0.916471884369"
1, kin, down_jes, 0, -2.4, 2.4, 70, 100, 0, 1, "0.914249899906"
1, kin, down_jes, 0, -2.4, 2.4, 100, 140, 0, 1, "0.915269747376"
1, kin, down_jes, 0, -2.4, 2.4, 140, 200, 0, 1, "0.908008603549"
1, kin, down_jes, 0, -2.4, 2.4, 200, 300, 0, 1, "0.871027047205"
1, kin, down_jes, 0, -2.4, 2.4, 300, 600, 0, 1, "0.814445284062"
1, kin, down_mistag, 0, -2.4, 2.4, 30, 50, 0, 1, "0.921451228141"
1, kin, down_mistag, 0, -2.4, 2.4, 50, 70, 0, 1, "0.916471884369"
1, kin, down_mistag, 0, -2.4, 2.4, 70, 100, 0, 1, "0.913609732926"
1, kin, down_mistag, 0, -2.4, 2.4, 100, 140, 0, 1, "0.914628930390"
1, kin, down_mistag, 0, -2.4, 2.4, 140, 200, 0, 1, "0.907372806787"
1, kin, down_mistag, 0, -2.4, 2.4, 200, 300, 0, 1, "0.869109253466"
1, kin, down_mistag, 0, -2.4, 2.4, 300, 600, 0, 1, "0.806381469369"
1, kin, down_pileup, 0, -2.4, 2.4, 30, 50, 0, 1, "0.922375452041"
1, kin, down_pileup, 0, -2.4, 2.4, 50, 70, 0, 1, "0.915554495096"
1, kin, down_pileup, 0, -2.4, 2.4, 70, 100, 0, 1, "0.913609732926"
1, kin, down_pileup, 0, -2.4, 2.4, 100, 140, 0, 1, "0.914812020957"
1, kin, down_pileup, 0, -2.4, 2.4, 140, 200, 0, 1, "0.907826947331"
1, kin, down_pileup, 0, -2.4, 2.4, 200, 300, 0, 1, "0.871462909418"
1, kin, down_pileup, 0, -2.4, 2.4, 300, 600, 0, 1, "0.812897683263"
1, kin, down_isr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.919602780342"
1, kin, down_isr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.915554495096"
1, kin, down_isr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.913609732926"
1, kin, down_isr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.915269747376"
1, kin, down_isr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.906464525699"
1, kin, down_isr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.865622355759"
1, kin, down_isr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.781945667267"
1, kin, down_fsr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.924168446407"
1, kin, down_fsr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.915554495096"
1, kin, down_fsr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.912695208669"
1, kin, down_fsr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.913621932268"
1, kin, down_fsr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.904647963523"
1, kin, down_fsr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.863007182479"
1, kin, down_fsr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.790090934634"
1, kin, down_hdamp, 0, -2.4, 2.4, 30, 50, 0, 1, "0.928244"
1, kin, down_hdamp, 0, -2.4, 2.4, 50, 70, 0, 1, "0.912067"
1, kin, down_hdamp, 0, -2.4, 2.4, 70, 100, 0, 1, "0.910355"
1, kin, down_hdamp, 0, -2.4, 2.4, 100, 140, 0, 1, "0.908448"
1, kin, down_hdamp, 0, -2.4, 2.4, 140, 200, 0, 1, "0.902567"
1, kin, down_hdamp, 0, -2.4, 2.4, 200, 300, 0, 1, "0.881184"
1, kin, down_hdamp, 0, -2.4, 2.4, 300, 600, 0, 1, "0.779056"
1, kin, down_tuneCP5, 0, -2.4, 2.4, 30, 50, 0, 1, "0.927271"
1, kin, down_tuneCP5, 0, -2.4, 2.4, 50, 70, 0, 1, "0.924924"
1, kin, down_tuneCP5, 0, -2.4, 2.4, 70, 100, 0, 1, "0.913223"
1, kin, down_tuneCP5, 0, -2.4, 2.4, 100, 140, 0, 1, "0.917095"
1, kin, down_tuneCP5, 0, -2.4, 2.4, 140, 200, 0, 1, "0.910417"
1, kin, down_tuneCP5, 0, -2.4, 2.4, 200, 300, 0, 1, "0.842675"
1, kin, down_tuneCP5, 0, -2.4, 2.4, 300, 600, 0, 1, "0.856506"
1, kin, down_topmass, 0, -2.4, 2.4, 30, 50, 0, 1, "0.918721"
1, kin, down_topmass, 0, -2.4, 2.4, 50, 70, 0, 1, "0.920789"
1, kin, down_topmass, 0, -2.4, 2.4, 70, 100, 0, 1, "0.907578"
1, kin, down_topmass, 0, -2.4, 2.4, 100, 140, 0, 1, "0.924748"
1, kin, down_topmass, 0, -2.4, 2.4, 140, 200, 0, 1, "0.916815"
1, kin, down_topmass, 0, -2.4, 2.4, 200, 300, 0, 1, "0.915962"
1, kin, down_topmass, 0, -2.4, 2.4, 300, 600, 0, 1, "0.832028"
1, kin, down_nonttXsec, 0, -2.4, 2.4, 30, 50, 0, 1, "0.915753"
1, kin, down_nonttXsec, 0, -2.4, 2.4, 50, 70, 0, 1, "0.912681"
1, kin, down_nonttXsec, 0, -2.4, 2.4, 70, 100, 0, 1, "0.911076"
1, kin, down_nonttXsec, 0, -2.4, 2.4, 100, 140, 0, 1, "0.91282"
1, kin, down_nonttXsec, 0, -2.4, 2.4, 140, 200, 0, 1, "0.906703"
1, kin, down_nonttXsec, 0, -2.4, 2.4, 200, 300, 0, 1, "0.872006"
1, kin, down_nonttXsec, 0, -2.4, 2.4, 300, 600, 0, 1, "0.829627"
1, kin, up_jer, 0, -2.4, 2.4, 30, 50, 0, 1, "0.924963278961"
1, kin, up_jer, 0, -2.4, 2.4, 50, 70, 0, 1, "0.917416795321"
1, kin, up_jer, 0, -2.4, 2.4, 70, 100, 0, 1, "0.914588273881"
1, kin, up_jer, 0, -2.4, 2.4, 100, 140, 0, 1, "0.915471147001"
1, kin, up_jer, 0, -2.4, 2.4, 140, 200, 0, 1, "0.908371915984"
1, kin, up_jer, 0, -2.4, 2.4, 200, 300, 0, 1, "0.871898771631"
1, kin, up_jer, 0, -2.4, 2.4, 300, 600, 0, 1, "0.815341263473"
1, kin, up_qcdscale, 0, -2.4, 2.4, 30, 50, 0, 1, "0.927920795440"
1, kin, up_qcdscale, 0, -2.4, 2.4, 50, 70, 0, 1, "0.919224052190"
1, kin, up_qcdscale, 0, -2.4, 2.4, 70, 100, 0, 1, "0.915438781440"
1, kin, up_qcdscale, 0, -2.4, 2.4, 100, 140, 0, 1, "0.916368290782"
1, kin, up_qcdscale, 0, -2.4, 2.4, 140, 200, 0, 1, "0.908462744093"
1, kin, up_qcdscale, 0, -2.4, 2.4, 200, 300, 0, 1, "0.874339600026"
1, kin, up_qcdscale, 0, -2.4, 2.4, 300, 600, 0, 1, "0.838962538838"
1, kin, up_sel, 0, -2.4, 2.4, 30, 50, 0, 1, "0.926072347641"
1, kin, up_sel, 0, -2.4, 2.4, 50, 70, 0, 1, "0.918306662917"
1, kin, up_sel, 0, -2.4, 2.4, 70, 100, 0, 1, "0.915438781440"
1, kin, up_sel, 0, -2.4, 2.4, 100, 140, 0, 1, "0.916185200214"
1, kin, up_sel, 0, -2.4, 2.4, 140, 200, 0, 1, "0.908735228419"
1, kin, up_sel, 0, -2.4, 2.4, 200, 300, 0, 1, "0.872247461402"
1, kin, up_sel, 0, -2.4, 2.4, 300, 600, 0, 1, "0.815015452778"
1, kin, up_trig, 0, -2.4, 2.4, 30, 50, 0, 1, "0.926072347641"
1, kin, up_trig, 0, -2.4, 2.4, 50, 70, 0, 1, "0.918306662917"
