DeepFlavourC;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
2,TnP,down_hdamp,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.971317488631"
2,TnP,up_hdamp,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.975039799255"
2,TnP,down_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.936529022849"
2,TnP,up_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.00982826504"
2,TnP,down_psscale,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.970063621157"
2,TnP,up_psscale,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.976293666729"
2,TnP,down_pileup,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.971138967345"
2,TnP,up_pileup,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.975218320541"
2,TnP,down_topmass,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.973121960369"
2,TnP,up_topmass,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.973235327517"
2,TnP,down_tune,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.972102923986"
2,TnP,up_tune,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.974254363901"
2,TnP,central,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10675944066"
2,TnP,down,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05662262617"
2,TnP,up,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.15689625516"
2,TnP,down_jer,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1049037673"
2,TnP,up_jer,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10861511402"
2,TnP,down_jes,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10553263983"
2,TnP,up_jes,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10798624149"
2,TnP,down_bdecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10656752714"
