DeepCSVC;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
2,TnP,central,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.905457209395"
2,TnP,down,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.869369710531"
2,TnP,up,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.941544708258"
2,TnP,down_jer,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.905189525538"
2,TnP,up_jer,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.905724893251"
2,TnP,down_jes,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.903789937809"
2,TnP,up_jes,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.907124480981"
2,TnP,down_bdecay,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.905005318156"
2,TnP,up_bdecay,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.905909100633"
2,TnP,down_bkg,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.902226585129"
2,TnP,up_bkg,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.90868783366"
2,TnP,down_ALL,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.869369710531"
2,TnP,up_ALL,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.941544708258"
2,TnP,down_mescales,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.904498367272"
2,TnP,up_mescales,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.906416051517"
2,TnP,down_hdamp,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.902935593111"
2,TnP,up_hdamp,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.907978825678"
2,TnP,down_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.869691901287"
2,TnP,up_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.941222517503"
2,TnP,down_psscale,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.903561757234"
2,TnP,up_psscale,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.907352661555"
2,TnP,down_pileup,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.904772002268"
