kin ;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
0, kin, central, 0, -2.4, 2.4, 30, 50, 0, 1, "0.951435029507"
0, kin, central, 0, -2.4, 2.4, 50, 70, 0, 1, "0.973088562489"
0, kin, central, 0, -2.4, 2.4, 70, 100, 0, 1, "0.978785693645"
0, kin, central, 0, -2.4, 2.4, 100, 140, 0, 1, "0.97165709734"
0, kin, central, 0, -2.4, 2.4, 140, 200, 0, 1, "0.968076944351"
0, kin, central, 0, -2.4, 2.4, 200, 300, 0, 1, "0.940020740032"
0, kin, central, 0, -2.4, 2.4, 300, 600, 0, 1, "0.918255805969"
0, kin, down_jes, 0, -2.4, 2.4, 30, 50, 0, 1, "0.950864168489"
0, kin, down_jes, 0, -2.4, 2.4, 50, 70, 0, 1, "0.972796635920"
0, kin, down_jes, 0, -2.4, 2.4, 70, 100, 0, 1, "0.978100543659"
0, kin, down_jes, 0, -2.4, 2.4, 100, 140, 0, 1, "0.970976937372"
0, kin, down_jes, 0, -2.4, 2.4, 140, 200, 0, 1, "0.967592905879"
0, kin, down_jes, 0, -2.4, 2.4, 200, 300, 0, 1, "0.939456727588"
0, kin, down_jes, 0, -2.4, 2.4, 300, 600, 0, 1, "0.916419294357"
0, kin, down_jer, 0, -2.4, 2.4, 30, 50, 0, 1, "0.948580724418"
0, kin, down_jer, 0, -2.4, 2.4, 50, 70, 0, 1, "0.970169296802"
0, kin, down_jer, 0, -2.4, 2.4, 70, 100, 0, 1, "0.970955408096"
0, kin, down_jer, 0, -2.4, 2.4, 100, 140, 0, 1, "0.961940526367"
0, kin, down_jer, 0, -2.4, 2.4, 140, 200, 0, 1, "0.958396174907"
0, kin, down_jer, 0, -2.4, 2.4, 200, 300, 0, 1, "0.930620532632"
0, kin, down_jer, 0, -2.4, 2.4, 300, 600, 0, 1, "0.890708131790"
0, kin, down_trig, 0, -2.4, 2.4, 30, 50, 0, 1, "0.951425515157"
