DeepCSVC;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnP,central,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.13319945233"
0,TnP,down,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.09551679534"
0,TnP,up,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.17088210932"
0,TnP,down_jer,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.13096874181"
0,TnP,up_jer,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.13543016285"
0,TnP,down_jes,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.12800682023"
0,TnP,up_jes,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.13839208443"
0,TnP,down_bdecay,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.13303722438"
0,TnP,up_bdecay,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.13336168028"
0,TnP,down_bkg,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.12747069399"
0,TnP,up_bkg,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.13892821067"
0,TnP,down_ALL,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.09551679534"
0,TnP,up_ALL,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.17088210932"
0,TnP,down_mescales,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.13099094148"
0,TnP,up_mescales,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.13540796317"
0,TnP,down_hdamp,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.13275544372"
0,TnP,up_hdamp,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.13364346094"
0,TnP,down_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.09620218929"
0,TnP,up_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.17019671537"
0,TnP,down_psscale,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.13000691134"
0,TnP,up_psscale,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.13639199332"
0,TnP,down_pileup,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.13255085003"
0,TnP,up_pileup,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.13384805463"
0,TnP,down_topmass,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.13312898431"
0,TnP,up_topmass,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.13326992034"
0,TnP,down_tune,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.13041932278"
0,TnP,up_tune,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.13597958188"
0,TnP,central,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09207523356"
0,TnP,down,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.04934573002"
0,TnP,up,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.1348047371"
0,TnP,down_jer,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.08970066254"
0,TnP,up_jer,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09444980458"
0,TnP,down_jes,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09096863739"
0,TnP,up_jes,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09318182973"
0,TnP,down_bdecay,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09160357527"
0,TnP,up_bdecay,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09254689185"
0,TnP,down_bkg,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.08946158134"
0,TnP,up_bkg,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09468888577"
0,TnP,down_ALL,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.04934573002"
0,TnP,up_ALL,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.1348047371"
0,TnP,down_mescales,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.08712193169"
0,TnP,up_mescales,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09702853543"
0,TnP,down_hdamp,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.08982847093"
0,TnP,up_hdamp,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09432199619"
0,TnP,down_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.05014008116"
0,TnP,up_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.13401038596"
0,TnP,down_psscale,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.08880940497"
0,TnP,up_psscale,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09534106215"
0,TnP,down_pileup,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09019741187"
0,TnP,up_pileup,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09395305525"
0,TnP,down_topmass,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.08775932419"
0,TnP,up_topmass,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09639114293"
0,TnP,down_tune,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09056517962"
0,TnP,up_tune,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.0935852875"
0,TnP,central,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.11554971941"
0,TnP,down,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.07978218789"
0,TnP,up,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.15131725092"
0,TnP,down_jer,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.11548869684"
0,TnP,up_jer,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.11561074198"
0,TnP,down_jes,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.11494200877"
0,TnP,up_jes,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.11615743005"
0,TnP,down_bdecay,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.11551095021"
0,TnP,up_bdecay,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.11558848861"
