DeepFlavourC;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnP,up_hdamp,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.14268074228"
0,TnP,down_statistic,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.10376819533"
0,TnP,up_statistic,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.17715011474"
0,TnP,down_psscale,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.13741287743"
0,TnP,up_psscale,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.14350543264"
0,TnP,down_pileup,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.13803192429"
0,TnP,up_pileup,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.14288638577"
0,TnP,down_topmass,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.1394342343"
0,TnP,up_topmass,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.14148407577"
0,TnP,down_tune,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.13604426143"
0,TnP,up_tune,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.14487404863"
0,TnP,central,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01662408985"
0,TnP,down,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.980024578072"
0,TnP,up,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.05322360162"
0,TnP,down_jer,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01613568967"
0,TnP,up_jer,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01711249002"
0,TnP,down_jes,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01658765036"
0,TnP,up_jes,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01666052933"
0,TnP,down_bdecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01656741736"
0,TnP,up_bdecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01668076233"
0,TnP,down_bkg,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01399037925"
0,TnP,up_bkg,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01925780044"
0,TnP,down_ALL,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.980024578072"
0,TnP,up_ALL,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.05322360162"
0,TnP,down_mescales,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01458736827"
0,TnP,up_mescales,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01866081142"
0,TnP,down_hdamp,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01069625457"
0,TnP,up_hdamp,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02255192512"
0,TnP,down_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.981147907822"
0,TnP,up_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.05210027187"
0,TnP,down_psscale,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01451618438"
0,TnP,up_psscale,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01873199531"
0,TnP,down_pileup,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01570904299"
0,TnP,up_pileup,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0175391367"
0,TnP,down_topmass,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01519847151"
