DeepCSVC;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
1,TnP,central,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.02294720365"
1,TnP,down,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.987868646958"
1,TnP,up,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.05802576035"
1,TnP,down_jer,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.02075218427"
1,TnP,up_jer,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.02514222303"
1,TnP,down_jes,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.02062469632"
1,TnP,up_jes,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.02526971098"
1,TnP,down_bdecay,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.02283993202"
1,TnP,up_bdecay,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.02305447529"
1,TnP,down_bkg,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.02208544947"
1,TnP,up_bkg,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.02380895784"
1,TnP,down_ALL,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.987868646958"
1,TnP,up_ALL,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.05802576035"
1,TnP,down_mescales,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0209141049"
1,TnP,up_mescales,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.02498030241"
1,TnP,down_hdamp,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.02140301283"
1,TnP,up_hdamp,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.02449139448"
1,TnP,down_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.98812841173"
1,TnP,up_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.05776599558"
1,TnP,down_psscale,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.02188073247"
1,TnP,up_psscale,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.02401367483"
1,TnP,down_pileup,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.02269349992"
1,TnP,up_pileup,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.02320090739"
1,TnP,down_topmass,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.02094186161"
1,TnP,up_topmass,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.02495254569"
1,TnP,down_tune,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.02152085165"
1,TnP,up_tune,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.02437355565"
1,TnP,central,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.978778795038"
1,TnP,down,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.941554236383"
1,TnP,up,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.01600335369"
1,TnP,down_jer,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.976937111024"
1,TnP,up_jer,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.980620479051"
1,TnP,down_jes,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.976649157912"
1,TnP,up_jes,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.980908432163"
1,TnP,down_bdecay,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.978666939266"
1,TnP,up_bdecay,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.97889065081"
1,TnP,down_bkg,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.977543394539"
1,TnP,up_bkg,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.980014195536"
1,TnP,down_ALL,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.941554236383"
1,TnP,up_ALL,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.01600335369"
1,TnP,down_mescales,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.975747435159"
1,TnP,up_mescales,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.981810154916"
1,TnP,down_hdamp,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.977815921739"
1,TnP,up_hdamp,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.979741668336"
1,TnP,down_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.942099928464"
1,TnP,up_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.01545766161"
1,TnP,down_psscale,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.975909800838"
1,TnP,up_psscale,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.981647789237"
1,TnP,down_pileup,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.9759690263"
1,TnP,up_pileup,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.981588563776"
1,TnP,down_topmass,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.977168255206"
1,TnP,up_topmass,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.980389334869"
1,TnP,down_tune,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.976164386072"
1,TnP,up_tune,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.981393204003"
1,TnP,central,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.04520387258"
1,TnP,down,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01309700044"
1,TnP,up,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.07731074473"
1,TnP,down_jer,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.04354606338"
1,TnP,up_jer,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.04686168178"
1,TnP,down_jes,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.04088530072"
1,TnP,up_jes,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.04952244444"
1,TnP,down_bdecay,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.04496433849"
1,TnP,up_bdecay,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.04544340668"
1,TnP,down_bkg,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.04411969406"
1,TnP,up_bkg,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.04628805111"
1,TnP,down_ALL,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01309700044"
1,TnP,up_ALL,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.07731074473"
1,TnP,down_mescales,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.04326919165"
1,TnP,up_mescales,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.04713855352"
1,TnP,down_hdamp,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.04173529842"
1,TnP,up_hdamp,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.04867244675"
1,TnP,down_statistic,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01390068238"
1,TnP,up_statistic,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.07650706278"
1,TnP,down_psscale,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.0418124488"
1,TnP,up_psscale,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.04859529637"
1,TnP,down_pileup,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.04293179141"
1,TnP,up_pileup,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.04747595376"
1,TnP,down_topmass,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.04428145033"
1,TnP,up_topmass,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.04612629484"
1,TnP,down_tune,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.04477350071"
1,TnP,up_tune,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.04563424446"
1,TnP,central,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02686222401"
1,TnP,down,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.994277545152"
1,TnP,up,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.05944690287"
1,TnP,down_jer,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02643895446"
1,TnP,up_jer,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02728549356"
1,TnP,down_jes,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02533658232"
1,TnP,up_jes,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0283878657"
1,TnP,down_bdecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02669876117"
1,TnP,up_bdecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02702568684"
1,TnP,down_bkg,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02583963315"
1,TnP,up_bkg,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02788481487"
1,TnP,down_ALL,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.994277545152"
1,TnP,up_ALL,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.05944690287"
1,TnP,down_mescales,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02542942825"
1,TnP,up_mescales,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02829501977"
1,TnP,down_hdamp,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02386665148"
1,TnP,up_hdamp,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02985779654"
1,TnP,down_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.995000429027"
1,TnP,up_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.05872401899"
1,TnP,down_psscale,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02510434267"
1,TnP,up_psscale,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02862010534"
1,TnP,down_pileup,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02603858779"
1,TnP,up_pileup,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02768586023"
1,TnP,down_topmass,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02622432675"
1,TnP,up_topmass,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02750012127"
1,TnP,down_tune,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02156101047"
1,TnP,up_tune,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.03216343755"
1,TnP,central,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05480571278"
1,TnP,down,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.01492594688"
1,TnP,up,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.09468547868"
1,TnP,down_jer,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05379534441"
1,TnP,up_jer,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05581608115"
1,TnP,down_jes,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05388056266"
1,TnP,up_jes,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05573086289"
1,TnP,down_bdecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05474024334"
1,TnP,up_bdecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05487118222"
1,TnP,down_bkg,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05336577448"
1,TnP,up_bkg,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05624565108"
1,TnP,down_ALL,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.01492594688"
1,TnP,up_ALL,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.09468547868"
1,TnP,down_mescales,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05335530252"
1,TnP,up_mescales,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05625612304"
1,TnP,down_hdamp,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05433565677"
1,TnP,up_hdamp,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05527576879"
1,TnP,down_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.01547451657"
1,TnP,up_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.09413690899"
1,TnP,down_psscale,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05139732296"
1,TnP,up_psscale,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0582141026"
1,TnP,down_pileup,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05459537983"
1,TnP,up_pileup,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05501604573"
1,TnP,down_topmass,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.04956548341"
1,TnP,up_topmass,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.06004594215"
1,TnP,down_tune,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05478031049"
1,TnP,up_tune,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.05483111507"
