kin ;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
0, kin, central, 0, -2.4, 2.4, 30, 50, 0, 1,  0.967246711254
0, kin, central, 0, -2.4, 2.4, 50, 70, 0, 1,  0.990300118923
0, kin, central, 0, -2.4, 2.4, 70, 100, 0, 1,  0.994513869286
0, kin, central, 0, -2.4, 2.4, 100, 140, 0, 1,  0.991929531097
0, kin, central, 0, -2.4, 2.4, 140, 200, 0, 1,  0.976934969425
0, kin, central, 0, -2.4, 2.4, 200, 300, 0, 1,  0.938211262226
0, kin, central, 0, -2.4, 2.4, 300, 600, 0, 1,  0.823344707489
1, kin, central, 0, -2.4, 2.4, 30, 50, 0, 1,  0.979895412922
1, kin, central, 0, -2.4, 2.4, 50, 70, 0, 1,  0.982534945011
1, kin, central, 0, -2.4, 2.4, 70, 100, 0, 1,  0.98480206728
1, kin, central, 0, -2.4, 2.4, 100, 140, 0, 1,  0.987506091595
1, kin, central, 0, -2.4, 2.4, 140, 200, 0, 1,  0.961369752884
1, kin, central, 0, -2.4, 2.4, 200, 300, 0, 1,  0.911879360676
1, kin, central, 0, -2.4, 2.4, 300, 600, 0, 1,  0.789472460747
2, kin, central, 0, -2.4, 2.4, 30, 50, 0, 1,  0.960023522377
2, kin, central, 0, -2.4, 2.4, 50, 70, 0, 1,  0.964533686638
2, kin, central, 0, -2.4, 2.4, 70, 100, 0, 1,  0.972997009754
2, kin, central, 0, -2.4, 2.4, 100, 140, 0, 1,  0.972268342972
2, kin, central, 0, -2.4, 2.4, 140, 200, 0, 1,  0.956415951252
2, kin, central, 0, -2.4, 2.4, 200, 300, 0, 1,  0.887592315674
2, kin, central, 0, -2.4, 2.4, 300, 600, 0, 1,  0.704645454884
0 , kin, down_statistic, 0, -2.4, 2.4, 30, 50, 0, 1, 0.962
0 , kin, up_statistic, 0, -2.4, 2.4, 30, 50, 0, 1, 0.972
0 , kin, down_pileup, 0, -2.4, 2.4, 30, 50, 0, 1, 0.968
0 , kin, up_pileup, 0, -2.4, 2.4, 30, 50, 0, 1, 0.966
0 , kin, down_jer, 0, -2.4, 2.4, 30, 50, 0, 1, 0.968
0 , kin, up_jer, 0, -2.4, 2.4, 30, 50, 0, 1, 0.969
0 , kin, down_qcdscale, 0, -2.4, 2.4, 30, 50, 0, 1, 0.95
0 , kin, up_qcdscale, 0, -2.4, 2.4, 30, 50, 0, 1, 0.952
0 , kin, down_jes, 0, -2.4, 2.4, 30, 50, 0, 1, 0.967
0 , kin, up_jes, 0, -2.4, 2.4, 30, 50, 0, 1, 0.967
0 , kin, down_trig, 0, -2.4, 2.4, 30, 50, 0, 1, 0.967
0 , kin, up_trig, 0, -2.4, 2.4, 30, 50, 0, 1, 0.967
0 , kin, down_sel, 0, -2.4, 2.4, 30, 50, 0, 1, 0.967
0 , kin, up_sel, 0, -2.4, 2.4, 30, 50, 0, 1, 0.967
0 , kin, down_fsrDef, 0, -2.4, 2.4, 30, 50, 0, 1, 0.942
0 , kin, up_fsrDef, 0, -2.4, 2.4, 30, 50, 0, 1, 0.94
0 , kin, down_isrDef, 0, -2.4, 2.4, 30, 50, 0, 1, 0.942
0 , kin, up_isrDef, 0, -2.4, 2.4, 30, 50, 0, 1, 0.948
0 , kin, down_mistag, 0, -2.4, 2.4, 30, 50, 0, 1, 0.967
0 , kin, up_mistag, 0, -2.4, 2.4, 30, 50, 0, 1, 0.967
0 , kin, down_statistic, 0, -2.4, 2.4, 50, 70, 0, 1, 0.985
0 , kin, up_statistic, 0, -2.4, 2.4, 50, 70, 0, 1, 0.995
0 , kin, down_pileup, 0, -2.4, 2.4, 50, 70, 0, 1, 0.991
0 , kin, up_pileup, 0, -2.4, 2.4, 50, 70, 0, 1, 0.99
0 , kin, down_jer, 0, -2.4, 2.4, 50, 70, 0, 1, 0.989
0 , kin, up_jer, 0, -2.4, 2.4, 50, 70, 0, 1, 0.987
0 , kin, down_qcdscale, 0, -2.4, 2.4, 50, 70, 0, 1, 0.979
0 , kin, up_qcdscale, 0, -2.4, 2.4, 50, 70, 0, 1, 0.981
0 , kin, down_jes, 0, -2.4, 2.4, 50, 70, 0, 1, 0.99
0 , kin, up_jes, 0, -2.4, 2.4, 50, 70, 0, 1, 0.99
0 , kin, down_trig, 0, -2.4, 2.4, 50, 70, 0, 1, 0.99
0 , kin, up_trig, 0, -2.4, 2.4, 50, 70, 0, 1, 0.99
0 , kin, down_sel, 0, -2.4, 2.4, 50, 70, 0, 1, 0.99
0 , kin, up_sel, 0, -2.4, 2.4, 50, 70, 0, 1, 0.99
0 , kin, down_fsrDef, 0, -2.4, 2.4, 50, 70, 0, 1, 0.977
0 , kin, up_fsrDef, 0, -2.4, 2.4, 50, 70, 0, 1, 0.975
0 , kin, down_isrDef, 0, -2.4, 2.4, 50, 70, 0, 1, 0.977
0 , kin, up_isrDef, 0, -2.4, 2.4, 50, 70, 0, 1, 0.979
0 , kin, down_mistag, 0, -2.4, 2.4, 50, 70, 0, 1, 0.99
0 , kin, up_mistag, 0, -2.4, 2.4, 50, 70, 0, 1, 0.99
0 , kin, down_statistic, 0, -2.4, 2.4, 70, 100, 0, 1, 0.99
0 , kin, up_statistic, 0, -2.4, 2.4, 70, 100, 0, 1, 1.0
0 , kin, down_pileup, 0, -2.4, 2.4, 70, 100, 0, 1, 0.995
0 , kin, up_pileup, 0, -2.4, 2.4, 70, 100, 0, 1, 0.995
0 , kin, down_jer, 0, -2.4, 2.4, 70, 100, 0, 1, 0.993
0 , kin, up_jer, 0, -2.4, 2.4, 70, 100, 0, 1, 0.99
0 , kin, down_qcdscale, 0, -2.4, 2.4, 70, 100, 0, 1, 0.988
0 , kin, up_qcdscale, 0, -2.4, 2.4, 70, 100, 0, 1, 0.99
0 , kin, down_jes, 0, -2.4, 2.4, 70, 100, 0, 1, 0.995
0 , kin, up_jes, 0, -2.4, 2.4, 70, 100, 0, 1, 0.995
0 , kin, down_trig, 0, -2.4, 2.4, 70, 100, 0, 1, 0.995
0 , kin, up_trig, 0, -2.4, 2.4, 70, 100, 0, 1, 0.995
0 , kin, down_sel, 0, -2.4, 2.4, 70, 100, 0, 1, 0.995
0 , kin, up_sel, 0, -2.4, 2.4, 70, 100, 0, 1, 0.995
0 , kin, down_fsrDef, 0, -2.4, 2.4, 70, 100, 0, 1, 0.991
0 , kin, up_fsrDef, 0, -2.4, 2.4, 70, 100, 0, 1, 0.99
0 , kin, down_isrDef, 0, -2.4, 2.4, 70, 100, 0, 1, 0.992
0 , kin, up_isrDef, 0, -2.4, 2.4, 70, 100, 0, 1, 0.996
0 , kin, down_mistag, 0, -2.4, 2.4, 70, 100, 0, 1, 0.995
0 , kin, up_mistag, 0, -2.4, 2.4, 70, 100, 0, 1, 0.995
0 , kin, down_statistic, 0, -2.4, 2.4, 100, 140, 0, 1, 0.987
0 , kin, up_statistic, 0, -2.4, 2.4, 100, 140, 0, 1, 0.997
0 , kin, down_pileup, 0, -2.4, 2.4, 100, 140, 0, 1, 0.992
0 , kin, up_pileup, 0, -2.4, 2.4, 100, 140, 0, 1, 0.992
0 , kin, down_jer, 0, -2.4, 2.4, 100, 140, 0, 1, 0.989
0 , kin, up_jer, 0, -2.4, 2.4, 100, 140, 0, 1, 0.985
0 , kin, down_qcdscale, 0, -2.4, 2.4, 100, 140, 0, 1, 0.985
0 , kin, up_qcdscale, 0, -2.4, 2.4, 100, 140, 0, 1, 0.988
0 , kin, down_jes, 0, -2.4, 2.4, 100, 140, 0, 1, 0.992
0 , kin, up_jes, 0, -2.4, 2.4, 100, 140, 0, 1, 0.992
0 , kin, down_trig, 0, -2.4, 2.4, 100, 140, 0, 1, 0.992
0 , kin, up_trig, 0, -2.4, 2.4, 100, 140, 0, 1, 0.992
0 , kin, down_sel, 0, -2.4, 2.4, 100, 140, 0, 1, 0.992
0 , kin, up_sel, 0, -2.4, 2.4, 100, 140, 0, 1, 0.992
0 , kin, down_fsrDef, 0, -2.4, 2.4, 100, 140, 0, 1, 0.994
0 , kin, up_fsrDef, 0, -2.4, 2.4, 100, 140, 0, 1, 0.994
0 , kin, down_isrDef, 0, -2.4, 2.4, 100, 140, 0, 1, 0.992
0 , kin, up_isrDef, 0, -2.4, 2.4, 100, 140, 0, 1, 0.993
0 , kin, down_mistag, 0, -2.4, 2.4, 100, 140, 0, 1, 0.992
0 , kin, up_mistag, 0, -2.4, 2.4, 100, 140, 0, 1, 0.992
0 , kin, down_statistic, 0, -2.4, 2.4, 140, 200, 0, 1, 0.97
0 , kin, up_statistic, 0, -2.4, 2.4, 140, 200, 0, 1, 0.984
0 , kin, down_pileup, 0, -2.4, 2.4, 140, 200, 0, 1, 0.977
0 , kin, up_pileup, 0, -2.4, 2.4, 140, 200, 0, 1, 0.977
0 , kin, down_jer, 0, -2.4, 2.4, 140, 200, 0, 1, 0.974
0 , kin, up_jer, 0, -2.4, 2.4, 140, 200, 0, 1, 0.971
0 , kin, down_qcdscale, 0, -2.4, 2.4, 140, 200, 0, 1, 0.972
0 , kin, up_qcdscale, 0, -2.4, 2.4, 140, 200, 0, 1, 0.976
0 , kin, down_jes, 0, -2.4, 2.4, 140, 200, 0, 1, 0.978
0 , kin, up_jes, 0, -2.4, 2.4, 140, 200, 0, 1, 0.977
0 , kin, down_trig, 0, -2.4, 2.4, 140, 200, 0, 1, 0.977
0 , kin, up_trig, 0, -2.4, 2.4, 140, 200, 0, 1, 0.977
0 , kin, down_sel, 0, -2.4, 2.4, 140, 200, 0, 1, 0.977
0 , kin, up_sel, 0, -2.4, 2.4, 140, 200, 0, 1, 0.977
0 , kin, down_fsrDef, 0, -2.4, 2.4, 140, 200, 0, 1, 0.979
0 , kin, up_fsrDef, 0, -2.4, 2.4, 140, 200, 0, 1, 0.977
0 , kin, down_isrDef, 0, -2.4, 2.4, 140, 200, 0, 1, 0.98
0 , kin, up_isrDef, 0, -2.4, 2.4, 140, 200, 0, 1, 0.985
0 , kin, down_mistag, 0, -2.4, 2.4, 140, 200, 0, 1, 0.977
0 , kin, up_mistag, 0, -2.4, 2.4, 140, 200, 0, 1, 0.977
0 , kin, down_statistic, 0, -2.4, 2.4, 200, 300, 0, 1, 0.925
0 , kin, up_statistic, 0, -2.4, 2.4, 200, 300, 0, 1, 0.951
0 , kin, down_pileup, 0, -2.4, 2.4, 200, 300, 0, 1, 0.936
0 , kin, up_pileup, 0, -2.4, 2.4, 200, 300, 0, 1, 0.939
0 , kin, down_jer, 0, -2.4, 2.4, 200, 300, 0, 1, 0.932
0 , kin, up_jer, 0, -2.4, 2.4, 200, 300, 0, 1, 0.928
0 , kin, down_qcdscale, 0, -2.4, 2.4, 200, 300, 0, 1, 0.938
0 , kin, up_qcdscale, 0, -2.4, 2.4, 200, 300, 0, 1, 0.946
0 , kin, down_jes, 0, -2.4, 2.4, 200, 300, 0, 1, 0.939
0 , kin, up_jes, 0, -2.4, 2.4, 200, 300, 0, 1, 0.938
0 , kin, down_trig, 0, -2.4, 2.4, 200, 300, 0, 1, 0.938
0 , kin, up_trig, 0, -2.4, 2.4, 200, 300, 0, 1, 0.938
0 , kin, down_sel, 0, -2.4, 2.4, 200, 300, 0, 1, 0.938
0 , kin, up_sel, 0, -2.4, 2.4, 200, 300, 0, 1, 0.938
0 , kin, down_fsrDef, 0, -2.4, 2.4, 200, 300, 0, 1, 0.938
0 , kin, up_fsrDef, 0, -2.4, 2.4, 200, 300, 0, 1, 0.939
0 , kin, down_isrDef, 0, -2.4, 2.4, 200, 300, 0, 1, 0.946
0 , kin, up_isrDef, 0, -2.4, 2.4, 200, 300, 0, 1, 0.955
0 , kin, down_mistag, 0, -2.4, 2.4, 200, 300, 0, 1, 0.938
0 , kin, up_mistag, 0, -2.4, 2.4, 200, 300, 0, 1, 0.938
0 , kin, down_statistic, 0, -2.4, 2.4, 300, 600, 0, 1, 0.78
0 , kin, up_statistic, 0, -2.4, 2.4, 300, 600, 0, 1, 0.866
0 , kin, down_pileup, 0, -2.4, 2.4, 300, 600, 0, 1, 0.823
0 , kin, up_pileup, 0, -2.4, 2.4, 300, 600, 0, 1, 0.823
0 , kin, down_jer, 0, -2.4, 2.4, 300, 600, 0, 1, 0.826
0 , kin, up_jer, 0, -2.4, 2.4, 300, 600, 0, 1, 0.828
0 , kin, down_qcdscale, 0, -2.4, 2.4, 300, 600, 0, 1, 0.835
0 , kin, up_qcdscale, 0, -2.4, 2.4, 300, 600, 0, 1, 0.859
0 , kin, down_jes, 0, -2.4, 2.4, 300, 600, 0, 1, 0.825
0 , kin, up_jes, 0, -2.4, 2.4, 300, 600, 0, 1, 0.825
0 , kin, down_trig, 0, -2.4, 2.4, 300, 600, 0, 1, 0.823
0 , kin, up_trig, 0, -2.4, 2.4, 300, 600, 0, 1, 0.823
0 , kin, down_sel, 0, -2.4, 2.4, 300, 600, 0, 1, 0.823
0 , kin, up_sel, 0, -2.4, 2.4, 300, 600, 0, 1, 0.823
0 , kin, down_fsrDef, 0, -2.4, 2.4, 300, 600, 0, 1, 0.805
0 , kin, up_fsrDef, 0, -2.4, 2.4, 300, 600, 0, 1, 0.801
0 , kin, down_isrDef, 0, -2.4, 2.4, 300, 600, 0, 1, 0.822
0 , kin, up_isrDef, 0, -2.4, 2.4, 300, 600, 0, 1, 0.89
0 , kin, down_mistag, 0, -2.4, 2.4, 300, 600, 0, 1, 0.823
0 , kin, up_mistag, 0, -2.4, 2.4, 300, 600, 0, 1, 0.823
1 , kin, down_statistic, 0, -2.4, 2.4, 30, 50, 0, 1, 0.973
1 , kin, up_statistic, 0, -2.4, 2.4, 30, 50, 0, 1, 0.987
1 , kin, down_pileup, 0, -2.4, 2.4, 30, 50, 0, 1, 0.982
1 , kin, up_pileup, 0, -2.4, 2.4, 30, 50, 0, 1, 0.979
1 , kin, down_jer, 0, -2.4, 2.4, 30, 50, 0, 1, 0.982
1 , kin, up_jer, 0, -2.4, 2.4, 30, 50, 0, 1, 0.983
1 , kin, down_qcdscale, 0, -2.4, 2.4, 30, 50, 0, 1, 0.961
1 , kin, up_qcdscale, 0, -2.4, 2.4, 30, 50, 0, 1, 0.965
1 , kin, down_jes, 0, -2.4, 2.4, 30, 50, 0, 1, 0.98
1 , kin, up_jes, 0, -2.4, 2.4, 30, 50, 0, 1, 0.981
1 , kin, down_trig, 0, -2.4, 2.4, 30, 50, 0, 1, 0.98
1 , kin, up_trig, 0, -2.4, 2.4, 30, 50, 0, 1, 0.98
1 , kin, down_sel, 0, -2.4, 2.4, 30, 50, 0, 1, 0.98
1 , kin, up_sel, 0, -2.4, 2.4, 30, 50, 0, 1, 0.98
1 , kin, down_fsrDef, 0, -2.4, 2.4, 30, 50, 0, 1, 0.954
1 , kin, up_fsrDef, 0, -2.4, 2.4, 30, 50, 0, 1, 0.951
1 , kin, down_isrDef, 0, -2.4, 2.4, 30, 50, 0, 1, 0.953
1 , kin, up_isrDef, 0, -2.4, 2.4, 30, 50, 0, 1, 0.962
1 , kin, down_mistag, 0, -2.4, 2.4, 30, 50, 0, 1, 0.98
1 , kin, up_mistag, 0, -2.4, 2.4, 30, 50, 0, 1, 0.98
1 , kin, down_statistic, 0, -2.4, 2.4, 50, 70, 0, 1, 0.977
1 , kin, up_statistic, 0, -2.4, 2.4, 50, 70, 0, 1, 0.989
1 , kin, down_pileup, 0, -2.4, 2.4, 50, 70, 0, 1, 0.983
1 , kin, up_pileup, 0, -2.4, 2.4, 50, 70, 0, 1, 0.983
1 , kin, down_jer, 0, -2.4, 2.4, 50, 70, 0, 1, 0.982
1 , kin, up_jer, 0, -2.4, 2.4, 50, 70, 0, 1, 0.979
1 , kin, down_qcdscale, 0, -2.4, 2.4, 50, 70, 0, 1, 0.972
1 , kin, up_qcdscale, 0, -2.4, 2.4, 50, 70, 0, 1, 0.976
1 , kin, down_jes, 0, -2.4, 2.4, 50, 70, 0, 1, 0.983
1 , kin, up_jes, 0, -2.4, 2.4, 50, 70, 0, 1, 0.983
1 , kin, down_trig, 0, -2.4, 2.4, 50, 70, 0, 1, 0.983
1 , kin, up_trig, 0, -2.4, 2.4, 50, 70, 0, 1, 0.983
1 , kin, down_sel, 0, -2.4, 2.4, 50, 70, 0, 1, 0.983
1 , kin, up_sel, 0, -2.4, 2.4, 50, 70, 0, 1, 0.983
1 , kin, down_fsrDef, 0, -2.4, 2.4, 50, 70, 0, 1, 0.97
1 , kin, up_fsrDef, 0, -2.4, 2.4, 50, 70, 0, 1, 0.969
1 , kin, down_isrDef, 0, -2.4, 2.4, 50, 70, 0, 1, 0.971
1 , kin, up_isrDef, 0, -2.4, 2.4, 50, 70, 0, 1, 0.972
1 , kin, down_mistag, 0, -2.4, 2.4, 50, 70, 0, 1, 0.983
1 , kin, up_mistag, 0, -2.4, 2.4, 50, 70, 0, 1, 0.983
1 , kin, down_statistic, 0, -2.4, 2.4, 70, 100, 0, 1, 0.979
1 , kin, up_statistic, 0, -2.4, 2.4, 70, 100, 0, 1, 0.991
1 , kin, down_pileup, 0, -2.4, 2.4, 70, 100, 0, 1, 0.985
1 , kin, up_pileup, 0, -2.4, 2.4, 70, 100, 0, 1, 0.985
1 , kin, down_jer, 0, -2.4, 2.4, 70, 100, 0, 1, 0.982
1 , kin, up_jer, 0, -2.4, 2.4, 70, 100, 0, 1, 0.977
1 , kin, down_qcdscale, 0, -2.4, 2.4, 70, 100, 0, 1, 0.978
1 , kin, up_qcdscale, 0, -2.4, 2.4, 70, 100, 0, 1, 0.982
1 , kin, down_jes, 0, -2.4, 2.4, 70, 100, 0, 1, 0.986
1 , kin, up_jes, 0, -2.4, 2.4, 70, 100, 0, 1, 0.984
1 , kin, down_trig, 0, -2.4, 2.4, 70, 100, 0, 1, 0.985
1 , kin, up_trig, 0, -2.4, 2.4, 70, 100, 0, 1, 0.985
1 , kin, down_sel, 0, -2.4, 2.4, 70, 100, 0, 1, 0.985
1 , kin, up_sel, 0, -2.4, 2.4, 70, 100, 0, 1, 0.985
1 , kin, down_fsrDef, 0, -2.4, 2.4, 70, 100, 0, 1, 0.983
1 , kin, up_fsrDef, 0, -2.4, 2.4, 70, 100, 0, 1, 0.982
1 , kin, down_isrDef, 0, -2.4, 2.4, 70, 100, 0, 1, 0.983
1 , kin, up_isrDef, 0, -2.4, 2.4, 70, 100, 0, 1, 0.987
