kin;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
0, kin, central, 0, -2.4, 2.4, 30, 50, 0, 1, "0.970277905464"
0, kin, central, 0, -2.4, 2.4, 50, 70, 0, 1, "0.957809805870"
0, kin, central, 0, -2.4, 2.4, 70, 100, 0, 1, "0.957768917084"
0, kin, central, 0, -2.4, 2.4, 100, 140, 0, 1, "0.965140402317"
0, kin, central, 0, -2.4, 2.4, 140, 200, 0, 1, "0.959138095379"
0, kin, central, 0, -2.4, 2.4, 200, 300, 0, 1, "0.981992065907"
0, kin, central, 0, -2.4, 2.4, 300, 600, 0, 1, "0.940597593784"
0, kin, down_jer, 0, -2.4, 2.4, 30, 50, 0, 1, "0.966396793842"
0, kin, down_jer, 0, -2.4, 2.4, 50, 70, 0, 1, "0.957790649674"
0, kin, down_jer, 0, -2.4, 2.4, 70, 100, 0, 1, "0.957749761706"
0, kin, down_jer, 0, -2.4, 2.4, 100, 140, 0, 1, "0.965043888277"
0, kin, down_jer, 0, -2.4, 2.4, 140, 200, 0, 1, "0.959118912617"
0, kin, down_jer, 0, -2.4, 2.4, 200, 300, 0, 1, "0.981010073841"
0, kin, down_jer, 0, -2.4, 2.4, 300, 600, 0, 1, "0.940315414506"
0, kin, down_qcdscale, 0, -2.4, 2.4, 30, 50, 0, 1, "0.967367071748"
0, kin, down_qcdscale, 0, -2.4, 2.4, 50, 70, 0, 1, "0.957139339006"
0, kin, down_qcdscale, 0, -2.4, 2.4, 70, 100, 0, 1, "0.957577363301"
0, kin, down_qcdscale, 0, -2.4, 2.4, 100, 140, 0, 1, "0.964464804035"
0, kin, down_qcdscale, 0, -2.4, 2.4, 140, 200, 0, 1, "0.958274871093"
0, kin, down_qcdscale, 0, -2.4, 2.4, 200, 300, 0, 1, "0.981010073841"
0, kin, down_qcdscale, 0, -2.4, 2.4, 300, 600, 0, 1, "0.933072813034"
0, kin, down_sel, 0, -2.4, 2.4, 30, 50, 0, 1, "0.968337349653"
0, kin, down_sel, 0, -2.4, 2.4, 50, 70, 0, 1, "0.956851996064"
0, kin, down_sel, 0, -2.4, 2.4, 70, 100, 0, 1, "0.956811148167"
0, kin, down_sel, 0, -2.4, 2.4, 100, 140, 0, 1, "0.964464804035"
0, kin, down_sel, 0, -2.4, 2.4, 140, 200, 0, 1, "0.958754440141"
0, kin, down_sel, 0, -2.4, 2.4, 200, 300, 0, 1, "0.981599269081"
0, kin, down_sel, 0, -2.4, 2.4, 300, 600, 0, 1, "0.939845115709"
0, kin, down_trig, 0, -2.4, 2.4, 30, 50, 0, 1, "0.968337349653"
0, kin, down_trig, 0, -2.4, 2.4, 50, 70, 0, 1, "0.956851996064"
0, kin, down_trig, 0, -2.4, 2.4, 70, 100, 0, 1, "0.956811148167"
0, kin, down_trig, 0, -2.4, 2.4, 100, 140, 0, 1, "0.964464804035"
0, kin, down_trig, 0, -2.4, 2.4, 140, 200, 0, 1, "0.958850353950"
0, kin, down_trig, 0, -2.4, 2.4, 200, 300, 0, 1, "0.981697468287"
0, kin, down_trig, 0, -2.4, 2.4, 300, 600, 0, 1, "0.940221354746"
0, kin, down_jes, 0, -2.4, 2.4, 30, 50, 0, 1, "0.968337349653"
0, kin, down_jes, 0, -2.4, 2.4, 50, 70, 0, 1, "0.956851996064"
0, kin, down_jes, 0, -2.4, 2.4, 70, 100, 0, 1, "0.957290032625"
0, kin, down_jes, 0, -2.4, 2.4, 100, 140, 0, 1, "0.964754346156"
0, kin, down_jes, 0, -2.4, 2.4, 140, 200, 0, 1, "0.959132340550"
0, kin, down_jes, 0, -2.4, 2.4, 200, 300, 0, 1, "0.981010073841"
0, kin, down_jes, 0, -2.4, 2.4, 300, 600, 0, 1, "0.940503534025"
0, kin, down_isr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.964456238031"
0, kin, down_isr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.954936376452"
0, kin, down_isr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.955853379250"
0, kin, down_isr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.964175261915"
0, kin, down_isr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.958178957284"
0, kin, down_isr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.978064097643"
0, kin, down_isr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.931191617846"
0, kin, down_fsr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.969695738721"
0, kin, down_fsr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.957139339006"
0, kin, down_fsr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.956811148167"
0, kin, down_fsr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.964175261915"
0, kin, down_fsr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.958370784903"
0, kin, down_fsr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.980028081775"
0, kin, down_fsr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.931191617846"
0, kin, down_hdamp, 0, -2.4, 2.4, 30, 50, 0, 1, "0.970564"
0, kin, down_hdamp, 0, -2.4, 2.4, 50, 70, 0, 1, "0.954214"
0, kin, down_hdamp, 0, -2.4, 2.4, 70, 100, 0, 1, "0.95192"
0, kin, down_hdamp, 0, -2.4, 2.4, 100, 140, 0, 1, "0.958508"
0, kin, down_hdamp, 0, -2.4, 2.4, 140, 200, 0, 1, "0.956012"
0, kin, down_hdamp, 0, -2.4, 2.4, 200, 300, 0, 1, "0.983426"
0, kin, down_hdamp, 0, -2.4, 2.4, 300, 600, 0, 1, "0.904754"
0, kin, down_tuneCP5, 0, -2.4, 2.4, 30, 50, 0, 1, "0.972267"
0, kin, down_tuneCP5, 0, -2.4, 2.4, 50, 70, 0, 1, "0.963965"
0, kin, down_tuneCP5, 0, -2.4, 2.4, 70, 100, 0, 1, "0.957104"
0, kin, down_tuneCP5, 0, -2.4, 2.4, 100, 140, 0, 1, "0.965411"
0, kin, down_tuneCP5, 0, -2.4, 2.4, 140, 200, 0, 1, "0.960058"
0, kin, down_tuneCP5, 0, -2.4, 2.4, 200, 300, 0, 1, "0.970044"
0, kin, down_tuneCP5, 0, -2.4, 2.4, 300, 600, 0, 1, "0.946488"
0, kin, down_topmass, 0, -2.4, 2.4, 30, 50, 0, 1, "0.966168"
0, kin, down_topmass, 0, -2.4, 2.4, 50, 70, 0, 1, "0.960628"
0, kin, down_topmass, 0, -2.4, 2.4, 70, 100, 0, 1, "0.953903"
0, kin, down_topmass, 0, -2.4, 2.4, 100, 140, 0, 1, "0.971099"
0, kin, down_topmass, 0, -2.4, 2.4, 140, 200, 0, 1, "0.967061"
0, kin, down_topmass, 0, -2.4, 2.4, 200, 300, 0, 1, "0.991532"
0, kin, down_topmass, 0, -2.4, 2.4, 300, 600, 0, 1, "0.900394"


0, kin, up_jer, 0, -2.4, 2.4, 30, 50, 0, 1, "0.970666016626"
0, kin, up_jer, 0, -2.4, 2.4, 50, 70, 0, 1, "0.957867274458"
0, kin, up_jer, 0, -2.4, 2.4, 70, 100, 0, 1, "0.957960470867"
0, kin, up_jer, 0, -2.4, 2.4, 100, 140, 0, 1, "0.965198310741"
0, kin, up_jer, 0, -2.4, 2.4, 140, 200, 0, 1, "0.959329922998"
0, kin, up_jer, 0, -2.4, 2.4, 200, 300, 0, 1, "0.982090265114"
0, kin, up_jer, 0, -2.4, 2.4, 300, 600, 0, 1, "0.940785713303"
0, kin, up_qcdscale, 0, -2.4, 2.4, 30, 50, 0, 1, "0.975129294991"
0, kin, up_qcdscale, 0, -2.4, 2.4, 50, 70, 0, 1, "0.959725425482"
0, kin, up_qcdscale, 0, -2.4, 2.4, 70, 100, 0, 1, "0.958726686001"
0, kin, up_qcdscale, 0, -2.4, 2.4, 100, 140, 0, 1, "0.967070683122"
0, kin, up_qcdscale, 0, -2.4, 2.4, 140, 200, 0, 1, "0.961056371570"
0, kin, up_qcdscale, 0, -2.4, 2.4, 200, 300, 0, 1, "0.985920034171"
0, kin, up_qcdscale, 0, -2.4, 2.4, 300, 600, 0, 1, "0.950003569722"
0, kin, up_sel, 0, -2.4, 2.4, 30, 50, 0, 1, "0.972218461275"
0, kin, up_sel, 0, -2.4, 2.4, 50, 70, 0, 1, "0.958767615676"
0, kin, up_sel, 0, -2.4, 2.4, 70, 100, 0, 1, "0.958726686001"
0, kin, up_sel, 0, -2.4, 2.4, 100, 140, 0, 1, "0.965719486558"
0, kin, up_sel, 0, -2.4, 2.4, 140, 200, 0, 1, "0.959425836808"
0, kin, up_sel, 0, -2.4, 2.4, 200, 300, 0, 1, "0.982188464320"
0, kin, up_sel, 0, -2.4, 2.4, 300, 600, 0, 1, "0.940602296772"
0, kin, up_trig, 0, -2.4, 2.4, 30, 50, 0, 1, "0.972218461275"
0, kin, up_trig, 0, -2.4, 2.4, 50, 70, 0, 1, "0.958767615676"
0, kin, up_trig, 0, -2.4, 2.4, 70, 100, 0, 1, "0.958726686001"
0, kin, up_trig, 0, -2.4, 2.4, 100, 140, 0, 1, "0.965816000599"
0, kin, up_trig, 0, -2.4, 2.4, 140, 200, 0, 1, "0.959425836808"
0, kin, up_trig, 0, -2.4, 2.4, 200, 300, 0, 1, "0.982286663527"
0, kin, up_trig, 0, -2.4, 2.4, 300, 600, 0, 1, "0.940973832822"
0, kin, up_jes, 0, -2.4, 2.4, 30, 50, 0, 1, "0.979980684519"
0, kin, up_jes, 0, -2.4, 2.4, 50, 70, 0, 1, "0.958767615676"
0, kin, up_jes, 0, -2.4, 2.4, 70, 100, 0, 1, "0.957807227841"
0, kin, up_jes, 0, -2.4, 2.4, 100, 140, 0, 1, "0.965429944438"
0, kin, up_jes, 0, -2.4, 2.4, 140, 200, 0, 1, "0.959329922998"
0, kin, up_jes, 0, -2.4, 2.4, 200, 300, 0, 1, "0.982090265114"
0, kin, up_jes, 0, -2.4, 2.4, 300, 600, 0, 1, "0.941538191378"
0, kin, up_isr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.972218461275"
0, kin, up_isr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.958097148812"
0, kin, up_isr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.958247801543"
0, kin, up_isr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.965622972518"
0, kin, up_isr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.959329922998"
0, kin, up_isr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.983956050039"
0, kin, up_isr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.950003569722"
0, kin, up_fsr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.976099572897"
0, kin, up_fsr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.960683235288"
0, kin, up_fsr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.959684454918"
0, kin, up_fsr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.966105542719"
0, kin, up_fsr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.960097233474"
0, kin, up_fsr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.985920034171"
0, kin, up_fsr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.948122374534"
0, kin, up_hdamp, 0, -2.4, 2.4, 30, 50, 0, 1, "0.973689"
0, kin, up_hdamp, 0, -2.4, 2.4, 50, 70, 0, 1, "0.960749"
0, kin, up_hdamp, 0, -2.4, 2.4, 70, 100, 0, 1, "0.963613"
0, kin, up_hdamp, 0, -2.4, 2.4, 100, 140, 0, 1, "0.969804"
0, kin, up_hdamp, 0, -2.4, 2.4, 140, 200, 0, 1, "0.962935"
0, kin, up_hdamp, 0, -2.4, 2.4, 200, 300, 0, 1, "0.993604"
0, kin, up_hdamp, 0, -2.4, 2.4, 300, 600, 0, 1, "0.974636"
0, kin, up_tuneCP5, 0, -2.4, 2.4, 30, 50, 0, 1, "0.971668"
0, kin, up_tuneCP5, 0, -2.4, 2.4, 50, 70, 0, 1, "0.962516"
0, kin, up_tuneCP5, 0, -2.4, 2.4, 70, 100, 0, 1, "0.956543"
0, kin, up_tuneCP5, 0, -2.4, 2.4, 100, 140, 0, 1, "0.959478"
0, kin, up_tuneCP5, 0, -2.4, 2.4, 140, 200, 0, 1, "0.963803"
0, kin, up_tuneCP5, 0, -2.4, 2.4, 200, 300, 0, 1, "0.985498"
0, kin, up_tuneCP5, 0, -2.4, 2.4, 300, 600, 0, 1, "0.929786"
0, kin, up_topmass, 0, -2.4, 2.4, 30, 50, 0, 1, "0.970206"
0, kin, up_topmass, 0, -2.4, 2.4, 50, 70, 0, 1, "0.956908"
0, kin, up_topmass, 0, -2.4, 2.4, 70, 100, 0, 1, "0.954039"
0, kin, up_topmass, 0, -2.4, 2.4, 100, 140, 0, 1, "0.958615"
0, kin, up_topmass, 0, -2.4, 2.4, 140, 200, 0, 1, "0.953339"
0, kin, up_topmass, 0, -2.4, 2.4, 200, 300, 0, 1, "0.972586"
0, kin, up_topmass, 0, -2.4, 2.4, 300, 600, 0, 1, "0.939569"

1, kin, central, 0, -2.4, 2.4, 30, 50, 0, 1, "0.950657129288"
1, kin, central, 0, -2.4, 2.4, 50, 70, 0, 1, "0.935667872429"
1, kin, central, 0, -2.4, 2.4, 70, 100, 0, 1, "0.928438723087"
1, kin, central, 0, -2.4, 2.4, 100, 140, 0, 1, "0.918839514256"
1, kin, central, 0, -2.4, 2.4, 140, 200, 0, 1, "0.916478157043"
1, kin, central, 0, -2.4, 2.4, 200, 300, 0, 1, "0.976782560349"
1, kin, central, 0, -2.4, 2.4, 300, 600, 0, 1, "0.835211575031"
1, kin, down_jer, 0, -2.4, 2.4, 30, 50, 0, 1, "0.946854500771"
1, kin, down_jer, 0, -2.4, 2.4, 50, 70, 0, 1, "0.935664129758"
1, kin, down_jer, 0, -2.4, 2.4, 70, 100, 0, 1, "0.928431295577"
1, kin, down_jer, 0, -2.4, 2.4, 100, 140, 0, 1, "0.918836757737"
1, kin, down_jer, 0, -2.4, 2.4, 140, 200, 0, 1, "0.916386509227"
1, kin, down_jer, 0, -2.4, 2.4, 200, 300, 0, 1, "0.976489525581"
1, kin, down_jer, 0, -2.4, 2.4, 300, 600, 0, 1, "0.833541151881"
1, kin, down_qcdscale, 0, -2.4, 2.4, 30, 50, 0, 1, "0.948755815029"
1, kin, down_qcdscale, 0, -2.4, 2.4, 50, 70, 0, 1, "0.935480738855"
1, kin, down_qcdscale, 0, -2.4, 2.4, 70, 100, 0, 1, "0.927510284364"
1, kin, down_qcdscale, 0, -2.4, 2.4, 100, 140, 0, 1, "0.917001835227"
1, kin, down_qcdscale, 0, -2.4, 2.4, 140, 200, 0, 1, "0.912812244415"
1, kin, down_qcdscale, 0, -2.4, 2.4, 200, 300, 0, 1, "0.967991517306"
1, kin, down_qcdscale, 0, -2.4, 2.4, 300, 600, 0, 1, "0.801803112030"
1, kin, down_sel, 0, -2.4, 2.4, 30, 50, 0, 1, "0.948755815029"
1, kin, down_sel, 0, -2.4, 2.4, 50, 70, 0, 1, "0.934732204557"
1, kin, down_sel, 0, -2.4, 2.4, 70, 100, 0, 1, "0.927510284364"
1, kin, down_sel, 0, -2.4, 2.4, 100, 140, 0, 1, "0.918012558693"
1, kin, down_sel, 0, -2.4, 2.4, 140, 200, 0, 1, "0.915928270149"
1, kin, down_sel, 0, -2.4, 2.4, 200, 300, 0, 1, "0.976098812557"
1, kin, down_sel, 0, -2.4, 2.4, 300, 600, 0, 1, "0.834543405771"
1, kin, down_trig, 0, -2.4, 2.4, 30, 50, 0, 1, "0.948755815029"
1, kin, down_trig, 0, -2.4, 2.4, 50, 70, 0, 1, "0.934732204557"
1, kin, down_trig, 0, -2.4, 2.4, 70, 100, 0, 1, "0.927510284364"
1, kin, down_trig, 0, -2.4, 2.4, 100, 140, 0, 1, "0.918012558693"
1, kin, down_trig, 0, -2.4, 2.4, 140, 200, 0, 1, "0.916019917964"
1, kin, down_trig, 0, -2.4, 2.4, 200, 300, 0, 1, "0.976196490813"
1, kin, down_trig, 0, -2.4, 2.4, 300, 600, 0, 1, "0.834710448086"
1, kin, down_jes, 0, -2.4, 2.4, 30, 50, 0, 1, "0.947805157900"
1, kin, down_jes, 0, -2.4, 2.4, 50, 70, 0, 1, "0.934732204557"
1, kin, down_jes, 0, -2.4, 2.4, 70, 100, 0, 1, "0.927974503725"
1, kin, down_jes, 0, -2.4, 2.4, 100, 140, 0, 1, "0.918655746353"
1, kin, down_jes, 0, -2.4, 2.4, 140, 200, 0, 1, "0.916386509227"
1, kin, down_jes, 0, -2.4, 2.4, 200, 300, 0, 1, "0.976391847325"
1, kin, down_jes, 0, -2.4, 2.4, 300, 600, 0, 1, "0.832705940306"
1, kin, down_isr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.945903843642"
1, kin, down_isr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.933796536684"
1, kin, down_isr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.927510284364"
1, kin, down_isr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.918563862402"
1, kin, down_isr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.915561678886"
1, kin, down_isr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.970921864987"
1, kin, down_isr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.810155227780"
1, kin, down_fsr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.950638116145"
1, kin, down_fsr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.933796536684"
1, kin, down_fsr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.926581845641"
1, kin, down_fsr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.917001835227"
1, kin, down_fsr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.913728722572"
1, kin, down_fsr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.967991517306"
