ComCm;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
1,TnPL,up_JES,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.049"
1,TnPL,down_JER,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0481"
1,TnPL,up_JER,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0604"
1,TnPL,down_FSR,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0666"
1,TnPL,up_FSR,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.051"
1,TnPL,down_ISR,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0571"
1,TnPL,up_ISR,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0654"
1,TnPL,down_PU,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0514"
1,TnPL,up_PU,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.068"
1,TnPL,down_BKG,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0314"
1,TnPL,up_BKG,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0314"
1,TnPL,down_BDecay,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0614"
1,TnPL,up_BDecay,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0606"
1,TnPL,down_BFrag,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0612"
1,TnPL,up_BFrag,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0594"
1,TnPL,down_MTOP,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0756"
1,TnPL,up_MTOP,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.079"
1,TnPL,down_HD,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.1073"
1,TnPL,up_HD,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0984"
1,TnPL,down_TUNE,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.1159"
1,TnPL,up_TUNE,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0843"
1,TnPH,central,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1258"
1,TnPH,down,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.96066"
1,TnPH,up,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2909"
1,TnPH,down_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0627"
1,TnPH,up_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1889"
1,TnPH,down_JES,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1926"
1,TnPH,up_JES,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1525"
1,TnPH,down_JER,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.178"
1,TnPH,up_JER,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1783"
1,TnPH,down_FSR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1703"
1,TnPH,up_FSR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1797"
1,TnPH,down_ISR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1783"
1,TnPH,up_ISR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1698"
1,TnPH,down_PU,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1831"
1,TnPH,up_PU,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1763"
1,TnPH,down_BKG,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1253"
1,TnPH,up_BKG,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1253"
1,TnPH,down_BDecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.174"
1,TnPH,up_BDecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1745"
1,TnPH,down_BFrag,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1762"
1,TnPH,up_BFrag,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1739"
1,TnPH,down_MTOP,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1705"
1,TnPH,up_MTOP,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1571"
1,TnPH,down_HD,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1273"
1,TnPH,up_HD,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1106"
1,TnPH,down_TUNE,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.15"
1,TnPH,up_TUNE,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.21"
1,TnPL,central,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1484"
1,TnPL,down,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0891"
1,TnPL,up,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2077"
1,TnPL,down_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1104"
1,TnPL,up_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1864"
1,TnPL,down_JES,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1674"
1,TnPL,up_JES,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1404"
1,TnPL,down_JER,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1551"
1,TnPL,up_JER,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1443"
1,TnPL,down_FSR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1543"
1,TnPL,up_FSR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1541"
1,TnPL,down_ISR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1539"
1,TnPL,up_ISR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1539"
1,TnPL,down_PU,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1634"
1,TnPL,up_PU,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1476"
1,TnPL,down_BKG,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.154"
1,TnPL,up_BKG,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.154"
1,TnPL,down_BDecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1542"
1,TnPL,up_BDecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1534"
1,TnPL,down_BFrag,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.156"
1,TnPL,up_BFrag,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1506"
1,TnPL,down_MTOP,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1628"
1,TnPL,up_MTOP,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.118"
1,TnPL,down_HD,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.11"
1,TnPL,up_HD,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1365"
1,TnPL,down_TUNE,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.135"
1,TnPL,up_TUNE,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1351"
1,TnPH,central,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1011"
1,TnPH,down,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.9844"
1,TnPH,up,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.2178"
1,TnPH,down_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0205"
1,TnPH,up_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1817"
1,TnPH,down_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0761"
1,TnPH,up_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1059"
1,TnPH,down_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1011"
1,TnPH,up_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.119"
1,TnPH,down_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1028"
1,TnPH,up_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1066"
1,TnPH,down_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1054"
1,TnPH,up_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.107"
1,TnPH,down_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0958"
1,TnPH,up_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1132"
1,TnPH,down_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0982"
1,TnPH,up_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0982"
1,TnPH,down_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1023"
1,TnPH,up_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1083"
1,TnPH,down_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1132"
1,TnPH,up_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0972"
1,TnPH,down_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1423"
1,TnPH,up_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0917"
1,TnPH,down_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1882"
1,TnPH,up_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1312"
1,TnPH,down_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1216"
1,TnPH,up_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0556"
1,TnPL,central,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1401"
1,TnPL,down,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0829"
1,TnPL,up,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1973"
1,TnPL,down_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1013"
1,TnPL,up_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1788"
1,TnPL,down_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1491"
1,TnPL,up_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1373"
1,TnPL,down_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1445"
1,TnPL,up_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1461"
1,TnPL,down_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1464"
1,TnPL,up_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1367"
1,TnPL,down_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1441"
1,TnPL,up_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1398"
1,TnPL,down_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.149"
1,TnPL,up_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1371"
1,TnPL,down_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1435"
1,TnPL,up_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1435"
1,TnPL,down_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1426"
1,TnPL,up_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1422"
1,TnPL,down_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1474"
1,TnPL,up_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1337"
1,TnPL,down_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0974"
1,TnPL,up_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1387"
1,TnPL,down_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1161"
1,TnPL,up_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1284"
1,TnPL,down_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1471"
1,TnPL,up_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1171"
1,TnPH,central,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1822"
1,TnPH,down,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.85636"
1,TnPH,up,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.5081"
1,TnPH,down_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0432"
1,TnPH,up_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.3212"
1,TnPH,down_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1984"
1,TnPH,up_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.2264"
1,TnPH,down_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1805"
1,TnPH,up_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1894"
1,TnPH,down_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.171"
1,TnPH,up_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1913"
1,TnPH,down_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1752"
1,TnPH,up_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1871"
1,TnPH,down_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1857"
1,TnPH,up_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1683"
1,TnPH,down_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1886"
1,TnPH,up_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1886"
1,TnPH,down_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1781"
1,TnPH,up_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1809"
1,TnPH,down_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1828"
1,TnPH,up_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1717"
1,TnPH,down_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.4306"
1,TnPH,up_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.4312"
1,TnPH,down_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.3186"
1,TnPH,up_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.3142"
1,TnPH,down_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.129"
1,TnPH,up_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.2729"
1,TnPL,central,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0663"
1,TnPL,down,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.84818"
1,TnPL,up,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.2844"
1,TnPL,down_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0043"
1,TnPL,up_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1283"
1,TnPL,down_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0729"
1,TnPL,up_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0642"
1,TnPL,down_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0863"
1,TnPL,up_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0676"
1,TnPL,down_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0683"
1,TnPL,up_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0586"
1,TnPL,down_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.064"
1,TnPL,up_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0632"
1,TnPL,down_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0678"
1,TnPL,up_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0584"
1,TnPL,down_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0625"
1,TnPL,up_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0625"
1,TnPL,down_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0648"
1,TnPL,up_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0617"
1,TnPL,down_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0701"
1,TnPL,up_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0545"
1,TnPL,down_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1723"
1,TnPL,up_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.2515"
1,TnPL,down_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1319"
1,TnPL,up_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1379"
1,TnPL,down_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1772"
1,TnPL,up_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.2057"
