CSV;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
2,TnP,central,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.055"
2,TnP,down,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.95201"
2,TnP,up,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.158"
2,TnP,down_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0301"
2,TnP,up_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0798"
2,TnP,down_JES,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0146"
2,TnP,up_JES,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0954"
2,TnP,down_JER,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0346"
2,TnP,up_JER,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0753"
2,TnP,down_FSR,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0302"
2,TnP,up_FSR,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0798"
2,TnP,down_ISR,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0416"
2,TnP,up_ISR,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0683"
2,TnP,down_PU,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.9971"
2,TnP,up_PU,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.1129"
2,TnP,down_BKG,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0422"
2,TnP,up_BKG,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0677"
2,TnP,down_BDecay,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0474"
2,TnP,up_BDecay,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0626"
2,TnP,down_BFrag,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0273"
2,TnP,up_BFrag,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0827"
2,TnP,down_MTOP,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0151"
2,TnP,up_MTOP,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0948"
2,TnP,down_HD,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0236"
2,TnP,up_HD,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0863"
2,TnP,down_TUNE,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0377"
2,TnP,up_TUNE,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0722"
2,TnP,central,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.94574"
2,TnP,down,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.86724"
2,TnP,up,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.0243"
2,TnP,down_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.92406"
2,TnP,up_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.96743"
2,TnP,down_JES,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.90599"
2,TnP,up_JES,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.9855"
2,TnP,down_JER,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.93239"
2,TnP,up_JER,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.9591"
2,TnP,down_FSR,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.93932"
2,TnP,up_FSR,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.95217"
2,TnP,down_ISR,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.93753"
2,TnP,up_ISR,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.95396"
2,TnP,down_PU,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.90252"
2,TnP,up_PU,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.98897"
2,TnP,down_BKG,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.92296"
2,TnP,up_BKG,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.96853"
2,TnP,down_BDecay,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.94328"
2,TnP,up_BDecay,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.94821"
2,TnP,down_BFrag,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.93771"
2,TnP,up_BFrag,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.95378"
2,TnP,down_MTOP,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.92552"
2,TnP,up_MTOP,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.96597"
2,TnP,down_HD,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.93139"
2,TnP,up_HD,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.9601"
2,TnP,down_TUNE,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.92281"
2,TnP,up_TUNE,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.96868"
2,TnP,central,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.93459"
2,TnP,down,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.87781"
2,TnP,up,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.99138"
2,TnP,down_statistic,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.91839"
2,TnP,up_statistic,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.95079"
2,TnP,down_JES,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.91571"
