ComCm;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
1,TnP,up_BDecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1558"
1,TnP,down_BFrag,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1375"
1,TnP,up_BFrag,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1557"
1,TnP,down_MTOP,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1248"
1,TnP,up_MTOP,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1684"
1,TnP,down_HD,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1199"
1,TnP,up_HD,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1733"
1,TnP,down_TUNE,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1377"
1,TnP,up_TUNE,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1555"
1,TnP,central,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1307"
1,TnP,down,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0847"
1,TnP,up,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1766"
1,TnP,down_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0958"
1,TnP,up_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1656"
1,TnP,down_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1298"
1,TnP,up_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1315"
1,TnP,down_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1239"
1,TnP,up_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1374"
1,TnP,down_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1269"
1,TnP,up_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1345"
1,TnP,down_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1276"
1,TnP,up_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1337"
1,TnP,down_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1267"
1,TnP,up_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1346"
1,TnP,down_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1288"
1,TnP,up_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1326"
1,TnP,down_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1278"
1,TnP,up_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1335"
1,TnP,down_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1234"
1,TnP,up_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1379"
1,TnP,down_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1131"
1,TnP,up_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1483"
1,TnP,down_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1281"
1,TnP,up_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1332"
1,TnP,down_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1091"
1,TnP,up_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1522"
1,TnP,central,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0637"
1,TnP,down,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.84564"
1,TnP,up,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.2818"
1,TnP,down_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0071"
1,TnP,up_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1203"
1,TnP,down_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0587"
1,TnP,up_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0687"
1,TnP,down_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0491"
1,TnP,up_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0783"
1,TnP,down_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0578"
1,TnP,up_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0696"
1,TnP,down_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0609"
1,TnP,up_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0665"
1,TnP,down_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0581"
1,TnP,up_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0693"
1,TnP,down_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0597"
1,TnP,up_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0677"
1,TnP,down_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0602"
1,TnP,up_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0672"
1,TnP,down_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0549"
1,TnP,up_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0725"
1,TnP,down_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.90207"
1,TnP,up_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.2253"
1,TnP,down_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.9938"
1,TnP,up_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1336"
1,TnP,down_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.92092"
1,TnP,up_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.2065"
