CSV;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
1,TnP,central,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.7037"
1,TnP,down,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.63997"
1,TnP,up,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.76743"
1,TnP,down_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.6888"
1,TnP,up_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.7186"
1,TnP,down_JES,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.67444"
1,TnP,up_JES,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.73296"
1,TnP,down_JER,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.6906"
1,TnP,up_JER,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.7168"
1,TnP,down_FSR,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.69025"
1,TnP,up_FSR,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.71716"
1,TnP,down_ISR,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.69395"
1,TnP,up_ISR,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.71345"
1,TnP,down_PU,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.66784"
1,TnP,up_PU,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.73956"
1,TnP,down_BKG,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.69635"
1,TnP,up_BKG,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.71105"
1,TnP,down_BDecay,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.69576"
1,TnP,up_BDecay,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.71164"
1,TnP,down_BFrag,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.68799"
1,TnP,up_BFrag,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.71941"
1,TnP,down_MTOP,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.67435"
1,TnP,up_MTOP,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.73305"
1,TnP,down_HD,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.69328"
1,TnP,up_HD,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.71413"
1,TnP,down_TUNE,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.69565"
1,TnP,up_TUNE,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.71175"
1,TnP,central,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.68118"
1,TnP,down,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.63317"
1,TnP,up,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.72919"
1,TnP,down_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.66812"
1,TnP,up_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.69424"
1,TnP,down_JES,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.65558"
1,TnP,up_JES,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.70678"
1,TnP,down_JER,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.67086"
1,TnP,up_JER,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.6915"
1,TnP,down_FSR,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.67479"
1,TnP,up_FSR,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.68757"
1,TnP,down_ISR,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.6744"
1,TnP,up_ISR,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.68795"
1,TnP,down_PU,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.65351"
1,TnP,up_PU,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.70884"
1,TnP,down_BKG,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.66641"
1,TnP,up_BKG,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.69595"
1,TnP,down_BDecay,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.6754"
1,TnP,up_BDecay,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.68696"
1,TnP,down_BFrag,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.67364"
1,TnP,up_BFrag,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.68872"
1,TnP,down_MTOP,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.67052"
1,TnP,up_MTOP,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.69184"
1,TnP,down_HD,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.67322"
1,TnP,up_HD,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.68914"
1,TnP,down_TUNE,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.6732"
1,TnP,up_TUNE,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.68916"
1,TnP,central,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.67557"
1,TnP,down,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.64475"
1,TnP,up,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.70639"
1,TnP,down_statistic,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.66518"
1,TnP,up_statistic,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.68597"
1,TnP,down_JES,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.66506"
1,TnP,up_JES,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.68609"
1,TnP,down_JER,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.67056"
1,TnP,up_JER,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.68058"
1,TnP,down_FSR,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.67103"
1,TnP,up_FSR,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.68011"
1,TnP,down_ISR,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.67023"
1,TnP,up_ISR,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.68091"
1,TnP,down_PU,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.66348"
1,TnP,up_PU,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.68767"
1,TnP,down_BKG,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.67251"
1,TnP,up_BKG,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.67863"
1,TnP,down_BDecay,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.671"
1,TnP,up_BDecay,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.68015"
1,TnP,down_BFrag,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.6706"
1,TnP,up_BFrag,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.68055"
1,TnP,down_MTOP,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.66556"
1,TnP,up_MTOP,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.68558"
1,TnP,down_HD,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.6586"
1,TnP,up_HD,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.69254"
1,TnP,down_TUNE,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.67494"
1,TnP,up_TUNE,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.6762"
1,TnP,central,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.64565"
1,TnP,down,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.62751"
1,TnP,up,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.66378"
