CSV;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
1,TnPH,central,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0138"
1,TnPH,down,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.9191"
1,TnPH,up,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.1084"
1,TnPH,down_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.98813"
1,TnPH,up_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0394"
1,TnPH,down_JES,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.048"
1,TnPH,up_JES,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.95738"
1,TnPH,down_JER,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0419"
1,TnPH,up_JER,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0056"
1,TnPH,down_FSR,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0409"
1,TnPH,up_FSR,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0059"
1,TnPH,down_ISR,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0342"
1,TnPH,up_ISR,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0126"
1,TnPH,down_PU,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0812"
1,TnPH,up_PU,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.97822"
1,TnPH,down_BKG,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.99662"
1,TnPH,up_BKG,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.99662"
1,TnPH,down_BDecay,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0272"
1,TnPH,up_BDecay,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0216"
1,TnPH,down_BFrag,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0426"
1,TnPH,up_BFrag,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0002"
1,TnPH,down_MTOP,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0517"
1,TnPH,up_MTOP,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0312"
1,TnPH,down_HD,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0287"
1,TnPH,up_HD,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0284"
1,TnPH,down_TUNE,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.023"
1,TnPH,up_TUNE,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0296"
1,TnPL,central,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.98226"
1,TnPL,down,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.83794"
1,TnPL,up,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.1266"
1,TnPL,down_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.94204"
1,TnPL,up_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0225"
1,TnPL,down_JES,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0699"
1,TnPL,up_JES,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.87685"
1,TnPL,down_JER,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.02"
1,TnPL,up_JER,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.9666"
1,TnPL,down_FSR,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0105"
1,TnPL,up_FSR,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.96717"
1,TnPL,down_ISR,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0045"
1,TnPL,up_ISR,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.97379"
1,TnPL,down_PU,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0583"
1,TnPL,up_PU,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.93336"
1,TnPL,down_BKG,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.93322"
1,TnPL,up_BKG,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.93322"
1,TnPL,down_BDecay,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.99232"
1,TnPL,up_BDecay,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.98908"
1,TnPL,down_BFrag,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0078"
1,TnPL,up_BFrag,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.9648"
1,TnPL,down_MTOP,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.96893"
1,TnPL,up_MTOP,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.97837"
1,TnPL,down_HD,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.99504"
1,TnPL,up_HD,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.99614"
1,TnPL,down_TUNE,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0214"
1,TnPL,up_TUNE,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.9959"
1,TnPH,central,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.97476"
1,TnPH,down,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.89457"
1,TnPH,up,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.0549"
1,TnPH,down_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.9513"
1,TnPH,up_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.99822"
1,TnPH,down_JES,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.0033"
1,TnPH,up_JES,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.92784"
1,TnPH,down_JER,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.99128"
1,TnPH,up_JER,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.96429"
1,TnPH,down_FSR,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.98336"
1,TnPH,up_FSR,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.96533"
1,TnPH,down_ISR,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.97893"
1,TnPH,up_ISR,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.97099"
1,TnPH,down_PU,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.0278"
1,TnPH,up_PU,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.93195"
1,TnPH,down_BKG,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.96824"
1,TnPH,up_BKG,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.96824"
1,TnPH,down_BDecay,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.97815"
1,TnPH,up_BDecay,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.97269"
1,TnPH,down_BFrag,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.9928"
1,TnPH,up_BFrag,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.95169"
1,TnPH,down_MTOP,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.9986"
1,TnPH,up_MTOP,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.97632"
1,TnPH,down_HD,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.99592"
1,TnPH,up_HD,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.95823"
1,TnPH,down_TUNE,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.9503"
1,TnPH,up_TUNE,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.0006"
1,TnPL,central,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.94363"
1,TnPL,down,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.87132"
1,TnPL,up,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.0159"
1,TnPL,down_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.91433"
1,TnPL,up_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.97293"
1,TnPL,down_JES,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.97414"
1,TnPL,up_JES,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.90621"
1,TnPL,down_JER,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.96592"
1,TnPL,up_JER,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.94393"
1,TnPL,down_FSR,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.95801"
1,TnPL,up_FSR,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.95435"
1,TnPL,down_ISR,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.9624"
1,TnPL,up_ISR,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.94696"
1,TnPL,down_PU,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.98951"
1,TnPL,up_PU,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.93307"
1,TnPL,down_BKG,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.91589"
1,TnPL,up_BKG,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.91589"
1,TnPL,down_BDecay,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.95667"
1,TnPL,up_BDecay,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.95501"
1,TnPL,down_BFrag,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.95592"
1,TnPL,up_BFrag,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.95232"
1,TnPL,down_MTOP,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.95025"
1,TnPL,up_MTOP,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.96915"
1,TnPL,down_HD,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.94762"
1,TnPL,up_HD,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.93519"
1,TnPL,down_TUNE,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.95328"
