ComCl;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnPH,down_PU,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.2979"
0,TnPH,up_PU,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.35331"
0,TnPH,down_BKG,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.33059"
0,TnPH,up_BKG,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.33059"
0,TnPH,down_BDecay,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.32532"
0,TnPH,up_BDecay,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.32957"
0,TnPH,down_BFrag,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.31617"
0,TnPH,up_BFrag,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.34224"
0,TnPH,down_MTOP,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.33362"
0,TnPH,up_MTOP,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.32556"
0,TnPH,down_HD,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.30178"
0,TnPH,up_HD,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.33635"
0,TnPH,down_TUNE,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.32791"
0,TnPH,up_TUNE,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.32685"
0,TnPL,central,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.3288"
0,TnPL,down,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.29614"
0,TnPL,up,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.36146"
0,TnPL,down_statistic,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.31393"
0,TnPL,up_statistic,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.34367"
0,TnPL,down_JES,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.31733"
0,TnPL,up_JES,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.34327"
0,TnPL,down_JER,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.3266"
0,TnPL,up_JER,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.33737"
0,TnPL,down_FSR,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.33445"
0,TnPL,up_FSR,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.33191"
0,TnPL,down_ISR,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.33072"
0,TnPL,up_ISR,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.33714"
0,TnPL,down_PU,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.31385"
0,TnPL,up_PU,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.34428"
0,TnPL,down_BKG,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.33571"
0,TnPL,up_BKG,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.33571"
0,TnPL,down_BDecay,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.33311"
0,TnPL,up_BDecay,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.33358"
0,TnPL,down_BFrag,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.33129"
0,TnPL,up_BFrag,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.33655"
0,TnPL,down_MTOP,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.31922"
0,TnPL,up_MTOP,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.3199"
0,TnPL,down_HD,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.32806"
0,TnPL,up_HD,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.34514"
0,TnPL,down_TUNE,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.33558"
0,TnPL,up_TUNE,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.33128"
0,TnPH,central,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.33359"
0,TnPH,down,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.28392"
0,TnPH,up,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.38325"
0,TnPH,down_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.31789"
0,TnPH,up_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.34929"
0,TnPH,down_JES,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.34851"
0,TnPH,up_JES,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.34404"
0,TnPH,down_JER,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.32522"
0,TnPH,up_JER,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.34332"
0,TnPH,down_FSR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.33036"
0,TnPH,up_FSR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.33776"
0,TnPH,down_ISR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.33482"
