ComCl;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnPL,down_JER,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0485"
0,TnPL,up_JER,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.083"
0,TnPL,down_FSR,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0737"
0,TnPL,up_FSR,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0655"
0,TnPL,down_ISR,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0617"
0,TnPL,up_ISR,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0823"
0,TnPL,down_PU,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0075"
0,TnPL,up_PU,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.1052"
0,TnPL,down_BKG,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0777"
0,TnPL,up_BKG,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0777"
0,TnPL,down_BDecay,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0694"
0,TnPL,up_BDecay,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0709"
0,TnPL,down_BFrag,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0635"
0,TnPL,up_BFrag,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0804"
0,TnPL,down_MTOP,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0248"
0,TnPL,up_MTOP,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.027"
0,TnPL,down_HD,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0532"
0,TnPL,up_HD,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.108"
0,TnPL,down_TUNE,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0773"
0,TnPL,up_TUNE,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0635"
0,TnPH,central,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0383"
0,TnPH,down,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.8837"
0,TnPH,up,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1929"
0,TnPH,down_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.98942"
0,TnPH,up_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0872"
0,TnPH,down_JES,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0847"
0,TnPH,up_JES,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0708"
0,TnPH,down_JER,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0122"
0,TnPH,up_JER,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0686"
0,TnPH,down_FSR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0283"
0,TnPH,up_FSR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0513"
0,TnPH,down_ISR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0421"
0,TnPH,up_ISR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0345"
0,TnPH,down_PU,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.97281"
