CSV;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
1,TnP,central,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0208"
1,TnP,down,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.92839"
1,TnP,up,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.1133"
1,TnP,down_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.99922"
1,TnP,up_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0425"
1,TnP,down_JES,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.97839"
1,TnP,up_JES,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0633"
1,TnP,down_JER,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0018"
1,TnP,up_JER,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0398"
1,TnP,down_FSR,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0013"
1,TnP,up_FSR,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0404"
1,TnP,down_ISR,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0067"
1,TnP,up_ISR,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.035"
1,TnP,down_PU,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.96881"
1,TnP,up_PU,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0729"
1,TnP,down_BKG,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0102"
1,TnP,up_BKG,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0315"
1,TnP,down_BDecay,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0093"
1,TnP,up_BDecay,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0324"
1,TnP,down_BFrag,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.99805"
1,TnP,up_BFrag,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0436"
1,TnP,down_MTOP,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.97826"
1,TnP,up_MTOP,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0634"
1,TnP,down_HD,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0057"
1,TnP,up_HD,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.036"
1,TnP,down_TUNE,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0092"
1,TnP,up_TUNE,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0325"
1,TnP,central,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.95537"
1,TnP,down,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.88804"
1,TnP,up,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.0227"
1,TnP,down_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.93706"
1,TnP,up_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.97368"
1,TnP,down_JES,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.91946"
1,TnP,up_JES,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.99128"
1,TnP,down_JER,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.94089"
1,TnP,up_JER,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.96985"
1,TnP,down_FSR,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.94641"
1,TnP,up_FSR,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.96433"
1,TnP,down_ISR,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.94587"
1,TnP,up_ISR,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.96487"
1,TnP,down_PU,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.91657"
1,TnP,up_PU,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.99417"
