OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, comb, central, 1, -2.4, 2.4, 0, 200, 0, 1, "0.982993" 
0, comb, down, 1, -2.4, 2.4, 0, 200, 0, 1, "0.982993-0.043621130287647247" 
0, comb, up, 1, -2.4, 2.4, 0, 200, 0, 1, "0.982993+0.043621130287647247" 
1, comb, central, 1, -2.4, 2.4, 0, 200, 0, 1, "0.979831" 
1, comb, down, 1, -2.4, 2.4, 0, 200, 0, 1, "0.979831-0.092480175197124481" 
1, comb, up, 1, -2.4, 2.4, 0, 200, 0, 1, "0.979831+0.092480175197124481" 
2, comb, central, 1, -2.4, 2.4, 0, 200, 0, 1, "0.853995" 
2, comb, down, 1, -2.4, 2.4, 0, 200, 0, 1, "0.853995-0.37670221924781799" 
2, comb, up, 1, -2.4, 2.4, 0, 200, 0, 1, "0.853995+0.37670221924781799" 
