JP;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, ptrel, central, 0, -2.4, 2.4, 30, 50, 0, 5, "0.97592097520828247" 
0, ptrel, central, 0, -2.4, 2.4, 50, 70, 0, 5, "0.97333997488021851" 
0, ptrel, central, 0, -2.4, 2.4, 70, 100, 0, 5, "0.98950701951980591" 
0, ptrel, central, 0, -2.4, 2.4, 100, 140, 0, 5, "0.98475897312164307" 
0, ptrel, central, 0, -2.4, 2.4, 140, 200, 0, 5, "0.97398501634597778" 
0, ptrel, central, 0, -2.4, 2.4, 200, 300, 0, 5, "0.99102199077606201" 
0, ptrel, central, 0, -2.4, 2.4, 300, 670, 0, 5, "0.96955001354217529" 
0, ptrel, down, 0, -2.4, 2.4, 30, 50, 0, 5, "0.94632238149642944" 
0, ptrel, down, 0, -2.4, 2.4, 50, 70, 0, 5, "0.94465059041976929" 
0, ptrel, down, 0, -2.4, 2.4, 70, 100, 0, 5, "0.95792824029922485" 
0, ptrel, down, 0, -2.4, 2.4, 100, 140, 0, 5, "0.95044475793838501" 
0, ptrel, down, 0, -2.4, 2.4, 140, 200, 0, 5, "0.93272018432617188" 
0, ptrel, down, 0, -2.4, 2.4, 200, 300, 0, 5, "0.9145817756652832" 
0, ptrel, down, 0, -2.4, 2.4, 300, 670, 0, 5, "0.88296163082122803" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 30, 50, 0, 5, "0.97052258253097534" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 50, 70, 0, 5, "0.97198641300201416" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 70, 100, 0, 5, "0.98668402433395386" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 100, 140, 0, 5, "0.98320800065994263" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 140, 200, 0, 5, "0.96977001428604126" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 200, 300, 0, 5, "0.98627901077270508" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 300, 670, 0, 5, "0.9585070013999939" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 30, 50, 0, 5, "0.98201537132263184" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 50, 70, 0, 5, "0.98029035329818726" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 70, 100, 0, 5, "0.99380600452423096" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 100, 140, 0, 5, "0.98709094524383545" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 140, 200, 0, 5, "0.97497904300689697" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 200, 300, 0, 5, "0.98834699392318726" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 300, 670, 0, 5, "0.96331703662872314" 
0, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 30, 50, 0, 5, "0.97519940137863159" 
0, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 50, 70, 0, 5, "0.9740871787071228" 
0, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 70, 100, 0, 5, "0.99084800481796265" 
0, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 100, 140, 0, 5, "0.98789697885513306" 
0, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 140, 200, 0, 5, "0.98215502500534058" 
0, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 200, 300, 0, 5, "1.0065429210662842" 
0, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 300, 670, 0, 5, "1.005545973777771" 
0, ptrel, down_jetaway, 0, -2.4, 2.4, 30, 50, 0, 5, "0.96914654970169067" 
0, ptrel, down_jetaway, 0, -2.4, 2.4, 50, 70, 0, 5, "0.96216398477554321" 
0, ptrel, down_jetaway, 0, -2.4, 2.4, 70, 100, 0, 5, "0.98234003782272339" 
0, ptrel, down_jetaway, 0, -2.4, 2.4, 100, 140, 0, 5, "0.98667699098587036" 
0, ptrel, down_jetaway, 0, -2.4, 2.4, 140, 200, 0, 5, "0.96664601564407349" 
0, ptrel, down_jetaway, 0, -2.4, 2.4, 200, 300, 0, 5, "0.9565269947052002" 
0, ptrel, down_jetaway, 0, -2.4, 2.4, 300, 670, 0, 5, "0.9874880313873291" 
0, ptrel, down_l2c, 0, -2.4, 2.4, 30, 50, 0, 5, "0.97268259525299072" 
0, ptrel, down_l2c, 0, -2.4, 2.4, 50, 70, 0, 5, "0.97562474012374878" 
0, ptrel, down_l2c, 0, -2.4, 2.4, 70, 100, 0, 5, "0.9975770115852356" 
0, ptrel, down_l2c, 0, -2.4, 2.4, 100, 140, 0, 5, "1.0024009943008423" 
0, ptrel, down_l2c, 0, -2.4, 2.4, 140, 200, 0, 5, "1.0044050216674805" 
0, ptrel, down_l2c, 0, -2.4, 2.4, 200, 300, 0, 5, "1.0446429252624512" 
0, ptrel, down_l2c, 0, -2.4, 2.4, 300, 670, 0, 5, "1.01910400390625" 
0, ptrel, down_ltempcorr, 0, -2.4, 2.4, 30, 50, 0, 5, "0.96168100833892822" 
0, ptrel, down_ltempcorr, 0, -2.4, 2.4, 50, 70, 0, 5, "0.95823115110397339" 
0, ptrel, down_ltempcorr, 0, -2.4, 2.4, 70, 100, 0, 5, "0.97661197185516357" 
0, ptrel, down_ltempcorr, 0, -2.4, 2.4, 100, 140, 0, 5, "0.96916395425796509" 
0, ptrel, down_ltempcorr, 0, -2.4, 2.4, 140, 200, 0, 5, "0.96459698677062988" 
0, ptrel, down_ltempcorr, 0, -2.4, 2.4, 200, 300, 0, 5, "0.9787219762802124" 
0, ptrel, down_ltempcorr, 0, -2.4, 2.4, 300, 670, 0, 5, "0.94587701559066772" 
0, ptrel, down_mudr, 0, -2.4, 2.4, 30, 50, 0, 5, "0.98500895500183105" 
0, ptrel, down_mudr, 0, -2.4, 2.4, 50, 70, 0, 5, "0.98177999258041382" 
0, ptrel, down_mudr, 0, -2.4, 2.4, 70, 100, 0, 5, "1.0034869909286499" 
0, ptrel, down_mudr, 0, -2.4, 2.4, 100, 140, 0, 5, "0.99306297302246094" 
0, ptrel, down_mudr, 0, -2.4, 2.4, 140, 200, 0, 5, "0.98118305206298828" 
0, ptrel, down_mudr, 0, -2.4, 2.4, 200, 300, 0, 5, "1.0151489973068237" 
0, ptrel, down_mudr, 0, -2.4, 2.4, 300, 670, 0, 5, "0.98864001035690308" 
0, ptrel, down_mupt, 0, -2.4, 2.4, 30, 50, 0, 5, "0.99733537435531616" 
0, ptrel, down_mupt, 0, -2.4, 2.4, 50, 70, 0, 5, "0.99156397581100464" 
0, ptrel, down_mupt, 0, -2.4, 2.4, 70, 100, 0, 5, "1.0112429857254028" 
0, ptrel, down_mupt, 0, -2.4, 2.4, 100, 140, 0, 5, "1.0074119567871094" 
0, ptrel, down_mupt, 0, -2.4, 2.4, 140, 200, 0, 5, "0.99573004245758057" 
0, ptrel, down_mupt, 0, -2.4, 2.4, 200, 300, 0, 5, "1.0168399810791016" 
0, ptrel, down_mupt, 0, -2.4, 2.4, 300, 670, 0, 5, "1.0126290321350098" 
0, ptrel, down_statistic, 0, -2.4, 2.4, 30, 50, 0, 5, "0.9729301929473877" 
0, ptrel, down_statistic, 0, -2.4, 2.4, 50, 70, 0, 5, "0.97007858753204346" 
0, ptrel, down_statistic, 0, -2.4, 2.4, 70, 100, 0, 5, "0.98522889614105225" 
0, ptrel, down_statistic, 0, -2.4, 2.4, 100, 140, 0, 5, "0.98033910989761353" 
0, ptrel, down_statistic, 0, -2.4, 2.4, 140, 200, 0, 5, "0.96895956993103027" 
0, ptrel, down_statistic, 0, -2.4, 2.4, 200, 300, 0, 5, "0.98065531253814697" 
0, ptrel, down_statistic, 0, -2.4, 2.4, 300, 670, 0, 5, "0.94757211208343506" 
0, ptrel, up, 0, -2.4, 2.4, 30, 50, 0, 5, "1.0055195093154907" 
0, ptrel, up, 0, -2.4, 2.4, 50, 70, 0, 5, "1.0020294189453125" 
0, ptrel, up, 0, -2.4, 2.4, 70, 100, 0, 5, "1.0210857391357422" 
0, ptrel, up, 0, -2.4, 2.4, 100, 140, 0, 5, "1.0190731287002563" 
0, ptrel, up, 0, -2.4, 2.4, 140, 200, 0, 5, "1.0152498483657837" 
0, ptrel, up, 0, -2.4, 2.4, 200, 300, 0, 5, "1.0674622058868408" 
0, ptrel, up, 0, -2.4, 2.4, 300, 670, 0, 5, "1.0561383962631226" 
0, ptrel, up_btempcorr, 0, -2.4, 2.4, 30, 50, 0, 5, "0.9813193678855896" 
0, ptrel, up_btempcorr, 0, -2.4, 2.4, 50, 70, 0, 5, "0.97469353675842285" 
0, ptrel, up_btempcorr, 0, -2.4, 2.4, 70, 100, 0, 5, "0.99233001470565796" 
0, ptrel, up_btempcorr, 0, -2.4, 2.4, 100, 140, 0, 5, "0.98630994558334351" 
0, ptrel, up_btempcorr, 0, -2.4, 2.4, 140, 200, 0, 5, "0.97820001840591431" 
0, ptrel, up_btempcorr, 0, -2.4, 2.4, 200, 300, 0, 5, "0.99576497077941895" 
0, ptrel, up_btempcorr, 0, -2.4, 2.4, 300, 670, 0, 5, "0.98059302568435669" 
0, ptrel, up_bfragmentation, 0, -2.4, 2.4, 30, 50, 0, 5, "0.96982657909393311" 
0, ptrel, up_bfragmentation, 0, -2.4, 2.4, 50, 70, 0, 5, "0.96638959646224976" 
0, ptrel, up_bfragmentation, 0, -2.4, 2.4, 70, 100, 0, 5, "0.98520803451538086" 
0, ptrel, up_bfragmentation, 0, -2.4, 2.4, 100, 140, 0, 5, "0.98242700099945068" 
0, ptrel, up_bfragmentation, 0, -2.4, 2.4, 140, 200, 0, 5, "0.97299098968505859" 
0, ptrel, up_bfragmentation, 0, -2.4, 2.4, 200, 300, 0, 5, "0.99369698762893677" 
0, ptrel, up_bfragmentation, 0, -2.4, 2.4, 300, 670, 0, 5, "0.97578299045562744" 
0, ptrel, up_gluonsplitting, 0, -2.4, 2.4, 30, 50, 0, 5, "0.97664254903793335" 
0, ptrel, up_gluonsplitting, 0, -2.4, 2.4, 50, 70, 0, 5, "0.97259277105331421" 
0, ptrel, up_gluonsplitting, 0, -2.4, 2.4, 70, 100, 0, 5, "0.98816603422164917" 
0, ptrel, up_gluonsplitting, 0, -2.4, 2.4, 100, 140, 0, 5, "0.98162096738815308" 
0, ptrel, up_gluonsplitting, 0, -2.4, 2.4, 140, 200, 0, 5, "0.96581500768661499" 
0, ptrel, up_gluonsplitting, 0, -2.4, 2.4, 200, 300, 0, 5, "0.97550100088119507" 
0, ptrel, up_gluonsplitting, 0, -2.4, 2.4, 300, 670, 0, 5, "0.93355399370193481" 
0, ptrel, up_jetaway, 0, -2.4, 2.4, 30, 50, 0, 5, "0.98269540071487427" 
0, ptrel, up_jetaway, 0, -2.4, 2.4, 50, 70, 0, 5, "0.9845159649848938" 
0, ptrel, up_jetaway, 0, -2.4, 2.4, 70, 100, 0, 5, "0.99667400121688843" 
0, ptrel, up_jetaway, 0, -2.4, 2.4, 100, 140, 0, 5, "0.98284095525741577" 
0, ptrel, up_jetaway, 0, -2.4, 2.4, 140, 200, 0, 5, "0.98132401704788208" 
0, ptrel, up_jetaway, 0, -2.4, 2.4, 200, 300, 0, 5, "1.0255169868469238" 
0, ptrel, up_jetaway, 0, -2.4, 2.4, 300, 670, 0, 5, "0.95161199569702148" 
0, ptrel, up_l2c, 0, -2.4, 2.4, 30, 50, 0, 5, "0.97915935516357422" 
0, ptrel, up_l2c, 0, -2.4, 2.4, 50, 70, 0, 5, "0.97105520963668823" 
0, ptrel, up_l2c, 0, -2.4, 2.4, 70, 100, 0, 5, "0.98143702745437622" 
0, ptrel, up_l2c, 0, -2.4, 2.4, 100, 140, 0, 5, "0.96711695194244385" 
0, ptrel, up_l2c, 0, -2.4, 2.4, 140, 200, 0, 5, "0.9435650110244751" 
0, ptrel, up_l2c, 0, -2.4, 2.4, 200, 300, 0, 5, "0.93740099668502808" 
0, ptrel, up_l2c, 0, -2.4, 2.4, 300, 670, 0, 5, "0.91999602317810059" 
0, ptrel, up_ltempcorr, 0, -2.4, 2.4, 30, 50, 0, 5, "0.99016094207763672" 
0, ptrel, up_ltempcorr, 0, -2.4, 2.4, 50, 70, 0, 5, "0.98844879865646362" 
0, ptrel, up_ltempcorr, 0, -2.4, 2.4, 70, 100, 0, 5, "1.0024020671844482" 
0, ptrel, up_ltempcorr, 0, -2.4, 2.4, 100, 140, 0, 5, "1.0003539323806763" 
0, ptrel, up_ltempcorr, 0, -2.4, 2.4, 140, 200, 0, 5, "0.98337304592132568" 
0, ptrel, up_ltempcorr, 0, -2.4, 2.4, 200, 300, 0, 5, "1.0033220052719116" 
0, ptrel, up_ltempcorr, 0, -2.4, 2.4, 300, 670, 0, 5, "0.99322301149368286" 
0, ptrel, up_mudr, 0, -2.4, 2.4, 30, 50, 0, 5, "0.96683299541473389" 
0, ptrel, up_mudr, 0, -2.4, 2.4, 50, 70, 0, 5, "0.96489995718002319" 
0, ptrel, up_mudr, 0, -2.4, 2.4, 70, 100, 0, 5, "0.97552698850631714" 
0, ptrel, up_mudr, 0, -2.4, 2.4, 100, 140, 0, 5, "0.9764549732208252" 
0, ptrel, up_mudr, 0, -2.4, 2.4, 140, 200, 0, 5, "0.96678698062896729" 
0, ptrel, up_mudr, 0, -2.4, 2.4, 200, 300, 0, 5, "0.96689498424530029" 
0, ptrel, up_mudr, 0, -2.4, 2.4, 300, 670, 0, 5, "0.95046001672744751" 
0, ptrel, up_mupt, 0, -2.4, 2.4, 30, 50, 0, 5, "0.95450657606124878" 
0, ptrel, up_mupt, 0, -2.4, 2.4, 50, 70, 0, 5, "0.95511597394943237" 
0, ptrel, up_mupt, 0, -2.4, 2.4, 70, 100, 0, 5, "0.96777099370956421" 
0, ptrel, up_mupt, 0, -2.4, 2.4, 100, 140, 0, 5, "0.96210598945617676" 
0, ptrel, up_mupt, 0, -2.4, 2.4, 140, 200, 0, 5, "0.952239990234375" 
0, ptrel, up_mupt, 0, -2.4, 2.4, 200, 300, 0, 5, "0.96520400047302246" 
0, ptrel, up_mupt, 0, -2.4, 2.4, 300, 670, 0, 5, "0.92647099494934082" 
0, ptrel, up_statistic, 0, -2.4, 2.4, 30, 50, 0, 5, "0.97891175746917725" 
0, ptrel, up_statistic, 0, -2.4, 2.4, 50, 70, 0, 5, "0.97660136222839355" 
0, ptrel, up_statistic, 0, -2.4, 2.4, 70, 100, 0, 5, "0.99378514289855957" 
0, ptrel, up_statistic, 0, -2.4, 2.4, 100, 140, 0, 5, "0.98917883634567261" 
0, ptrel, up_statistic, 0, -2.4, 2.4, 140, 200, 0, 5, "0.97901046276092529" 
0, ptrel, up_statistic, 0, -2.4, 2.4, 200, 300, 0, 5, "1.0013886690139771" 
0, ptrel, up_statistic, 0, -2.4, 2.4, 300, 670, 0, 5, "0.99152791500091553" 
1, ptrel, central, 0, -2.4, 2.4, 30, 50, 0, 5, "0.92349201440811157" 
1, ptrel, central, 0, -2.4, 2.4, 50, 70, 0, 5, "0.93244397640228271" 
1, ptrel, central, 0, -2.4, 2.4, 70, 100, 0, 5, "0.94845598936080933" 
1, ptrel, central, 0, -2.4, 2.4, 100, 140, 0, 5, "0.95536899566650391" 
1, ptrel, central, 0, -2.4, 2.4, 140, 200, 0, 5, "0.93613702058792114" 
1, ptrel, central, 0, -2.4, 2.4, 200, 300, 0, 5, "0.95447498559951782" 
1, ptrel, central, 0, -2.4, 2.4, 300, 670, 0, 5, "0.94068598747253418" 
1, ptrel, down, 0, -2.4, 2.4, 30, 50, 0, 5, "0.88934922218322754" 
1, ptrel, down, 0, -2.4, 2.4, 50, 70, 0, 5, "0.89122414588928223" 
1, ptrel, down, 0, -2.4, 2.4, 70, 100, 0, 5, "0.89995551109313965" 
1, ptrel, down, 0, -2.4, 2.4, 100, 140, 0, 5, "0.90439480543136597" 
1, ptrel, down, 0, -2.4, 2.4, 140, 200, 0, 5, "0.87001246213912964" 
1, ptrel, down, 0, -2.4, 2.4, 200, 300, 0, 5, "0.84106302261352539" 
1, ptrel, down, 0, -2.4, 2.4, 300, 670, 0, 5, "0.78880316019058228" 
1, ptrel, down_btempcorr, 0, -2.4, 2.4, 30, 50, 0, 5, "0.91305047273635864" 
1, ptrel, down_btempcorr, 0, -2.4, 2.4, 50, 70, 0, 5, "0.92780238389968872" 
1, ptrel, down_btempcorr, 0, -2.4, 2.4, 70, 100, 0, 5, "0.94024801254272461" 
1, ptrel, down_btempcorr, 0, -2.4, 2.4, 100, 140, 0, 5, "0.95018500089645386" 
1, ptrel, down_btempcorr, 0, -2.4, 2.4, 140, 200, 0, 5, "0.92719697952270508" 
1, ptrel, down_btempcorr, 0, -2.4, 2.4, 200, 300, 0, 5, "0.9503210186958313" 
1, ptrel, down_btempcorr, 0, -2.4, 2.4, 300, 670, 0, 5, "0.93119800090789795" 
1, ptrel, down_bfragmentation, 0, -2.4, 2.4, 30, 50, 0, 5, "0.93628400564193726" 
1, ptrel, down_bfragmentation, 0, -2.4, 2.4, 50, 70, 0, 5, "0.94593513011932373" 
1, ptrel, down_bfragmentation, 0, -2.4, 2.4, 70, 100, 0, 5, "0.95745396614074707" 
1, ptrel, down_bfragmentation, 0, -2.4, 2.4, 100, 140, 0, 5, "0.96315997838973999" 
1, ptrel, down_bfragmentation, 0, -2.4, 2.4, 140, 200, 0, 5, "0.93912297487258911" 
1, ptrel, down_bfragmentation, 0, -2.4, 2.4, 200, 300, 0, 5, "0.95106399059295654" 
1, ptrel, down_bfragmentation, 0, -2.4, 2.4, 300, 670, 0, 5, "0.92289400100708008" 
1, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 30, 50, 0, 5, "0.92281359434127808" 
1, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 50, 70, 0, 5, "0.93331754207611084" 
1, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 70, 100, 0, 5, "0.95129895210266113" 
1, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 100, 140, 0, 5, "0.96390300989151001" 
1, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 140, 200, 0, 5, "0.9586300253868103" 
1, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 200, 300, 0, 5, "0.99985796213150024" 
1, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 300, 670, 0, 5, "1.0321379899978638" 
1, ptrel, down_jetaway, 0, -2.4, 2.4, 30, 50, 0, 5, "0.90814799070358276" 
1, ptrel, down_jetaway, 0, -2.4, 2.4, 50, 70, 0, 5, "0.91328072547912598" 
1, ptrel, down_jetaway, 0, -2.4, 2.4, 70, 100, 0, 5, "0.93786299228668213" 
1, ptrel, down_jetaway, 0, -2.4, 2.4, 100, 140, 0, 5, "0.94556701183319092" 
1, ptrel, down_jetaway, 0, -2.4, 2.4, 140, 200, 0, 5, "0.92740905284881592" 
1, ptrel, down_jetaway, 0, -2.4, 2.4, 200, 300, 0, 5, "0.91631096601486206" 
1, ptrel, down_jetaway, 0, -2.4, 2.4, 300, 670, 0, 5, "0.93522000312805176" 
1, ptrel, down_l2c, 0, -2.4, 2.4, 30, 50, 0, 5, "0.92181038856506348" 
1, ptrel, down_l2c, 0, -2.4, 2.4, 50, 70, 0, 5, "0.93611437082290649" 
