DeepFlavourC;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnP,up_fsr,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.971726966389"
0,TnP,down_mescales,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.970114431791"
0,TnP,up_mescales,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.971796588376"
0,TnP,down_hdamp,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.970750885343"
0,TnP,up_hdamp,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.971160134825"
0,TnP,down_bfragmentation,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.970855802405"
0,TnP,up_bfragmentation,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.971055217762"
0,TnP,down_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.962487901463"
0,TnP,up_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.979423118704"
0,TnP,down_pileup,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.968717274629"
0,TnP,up_pileup,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.973193745538"
0,TnP,down_topmass,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.969576720085"
0,TnP,up_topmass,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.972334300083"
0,TnP,down_tune,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.970858246093"
0,TnP,up_tune,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.971052774074"
0,TnP,central,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.07468730394"
0,TnP,down,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.04819798519"
0,TnP,up,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.10117662269"
0,TnP,down_jer,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.07134536729"
0,TnP,up_jer,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.07802924059"
0,TnP,down_jes,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.07416286868"
0,TnP,up_jes,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0752117392"
0,TnP,down_bdecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.07457806524"
0,TnP,up_bdecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.07479654264"
0,TnP,down_bkg,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.07183974845"
0,TnP,up_bkg,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.07753485943"
0,TnP,down_isr,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.07268735912"
0,TnP,up_isr,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.07668724876"
0,TnP,down_fsr,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0683592749"
0,TnP,up_fsr,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.08101533298"
0,TnP,down_mescales,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.06835104366"
0,TnP,up_mescales,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.08102356422"
0,TnP,down_hdamp,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.07449137331"
0,TnP,up_hdamp,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.07488323457"
0,TnP,down_bfragmentation,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0746395458"
0,TnP,up_bfragmentation,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.07473506208"
0,TnP,down_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.06772588422"
0,TnP,up_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.08164872366"
0,TnP,down_pileup,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.07222036281"
0,TnP,up_pileup,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.07715424507"
0,TnP,down_topmass,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.07456359703"
0,TnP,up_topmass,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.07481101085"
0,TnP,down_tune,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.07454325945"
0,TnP,up_tune,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.07483134843"
0,TnP,central,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.998275426699"
0,TnP,down,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.947197369849"
0,TnP,up,0,-2.4,2.4,200.0,300.0,0.0,1.0,"1.04935348355"
0,TnP,down_jer,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.995872502562"
0,TnP,up_jer,0,-2.4,2.4,200.0,300.0,0.0,1.0,"1.00067835084"
0,TnP,down_jes,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.997894081912"
0,TnP,up_jes,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.998656771487"
0,TnP,down_bdecay,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.998194604219"
0,TnP,up_bdecay,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.99835624918"
0,TnP,down_bkg,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.996899310085"
0,TnP,up_bkg,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.999651543314"
0,TnP,down_isr,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.992769957814"
0,TnP,up_isr,0,-2.4,2.4,200.0,300.0,0.0,1.0,"1.00378089558"
0,TnP,down_fsr,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.992884896043"
0,TnP,up_fsr,0,-2.4,2.4,200.0,300.0,0.0,1.0,"1.00366595736"
0,TnP,down_mescales,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.99287292125"
0,TnP,up_mescales,0,-2.4,2.4,200.0,300.0,0.0,1.0,"1.00367793215"
0,TnP,down_hdamp,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.997712528811"
0,TnP,up_hdamp,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.998838324588"
0,TnP,down_bfragmentation,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.998236611899"
0,TnP,up_bfragmentation,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.9983142415"
0,TnP,down_statistic,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.991258729633"
0,TnP,up_statistic,0,-2.4,2.4,200.0,300.0,0.0,1.0,"1.00529212377"
0,TnP,down_pileup,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.997522377245"
0,TnP,up_pileup,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.999028476154"
0,TnP,down_topmass,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.998213110298"
0,TnP,up_topmass,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.9983377431"
0,TnP,down_tune,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.997537538774"
0,TnP,up_tune,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.999013314625"
0,TnP,central,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.22258592077"
0,TnP,down,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.03280618183"
0,TnP,up,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.41236565971"
0,TnP,down_jer,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.22065339523"
0,TnP,up_jer,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.22451844631"
0,TnP,down_jes,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.21292743211"
0,TnP,up_jes,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.23224440943"
0,TnP,down_bdecay,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.22228868364"
0,TnP,up_bdecay,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.2228831579"
0,TnP,down_bkg,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.19515398528"
0,TnP,up_bkg,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.25001785626"
0,TnP,down_isr,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.20478634278"
0,TnP,up_isr,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.24038549877"
0,TnP,down_fsr,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.22096579216"
0,TnP,up_fsr,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.22420604939"
0,TnP,down_mescales,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.22049337882"
0,TnP,up_mescales,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.22467846272"
0,TnP,down_hdamp,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.22017229513"
0,TnP,up_hdamp,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.22499954641"
0,TnP,down_bfragmentation,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.22205614072"
0,TnP,up_bfragmentation,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.22311570082"
0,TnP,down_statistic,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.18048339943"
0,TnP,up_statistic,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.26468844211"
0,TnP,down_pileup,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.22070252419"
0,TnP,up_pileup,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.22446931735"
0,TnP,down_topmass,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.20398069548"
0,TnP,up_topmass,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.24119114606"
0,TnP,down_tune,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.22141108594"
0,TnP,up_tune,0,-2.4,2.4,300.0,600.0,0.0,1.0,"1.2237607556"
1,TnP,central,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.07786942885"
1,TnP,down,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.05091103324"
1,TnP,up,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.10482782445"
1,TnP,down_jer,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0765895574"
1,TnP,up_jer,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.07914930029"
1,TnP,down_jes,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.07661076945"
1,TnP,up_jes,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.07912808824"
1,TnP,down_bdecay,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.07784970345"
1,TnP,up_bdecay,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.07788915424"
1,TnP,down_bkg,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.07684234264"
1,TnP,up_bkg,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.07889651505"
1,TnP,down_isr,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.07724489126"
1,TnP,up_isr,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.07849396643"
1,TnP,down_fsr,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.07479636435"
1,TnP,up_fsr,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.08094249334"
1,TnP,down_mescales,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.07226555079"
1,TnP,up_mescales,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0834733069"
1,TnP,down_hdamp,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.07764975416"
1,TnP,up_hdamp,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.07808910353"
1,TnP,down_bfragmentation,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.07732452265"
1,TnP,up_bfragmentation,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.07841433505"
1,TnP,down_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.07182285845"
1,TnP,up_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.08391599924"
1,TnP,down_pileup,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.07784677009"
1,TnP,up_pileup,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0778920876"
1,TnP,down_topmass,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.07766433599"
1,TnP,up_topmass,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0780745217"
1,TnP,down_tune,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0776934209"
1,TnP,up_tune,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0780454368"
1,TnP,central,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09574994633"
1,TnP,down,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.07218955263"
1,TnP,up,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.11931034004"
1,TnP,down_jer,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09342891278"
1,TnP,up_jer,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09807097988"
1,TnP,down_jes,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09480635508"
1,TnP,up_jes,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09669353758"
1,TnP,down_bdecay,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09571402183"
1,TnP,up_bdecay,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09578587084"
1,TnP,down_bkg,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09489362589"
1,TnP,up_bkg,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09660626677"
1,TnP,down_isr,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09541058965"
1,TnP,up_isr,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09608930301"
1,TnP,down_fsr,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09332305195"
1,TnP,up_fsr,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09817684071"
1,TnP,down_mescales,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09318857017"
1,TnP,up_mescales,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.0983113225"
1,TnP,down_hdamp,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09548438703"
1,TnP,up_hdamp,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09601550563"
1,TnP,down_bfragmentation,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09494051062"
1,TnP,up_bfragmentation,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09655938204"
1,TnP,down_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09135294411"
1,TnP,up_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.10014694856"
1,TnP,down_pileup,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09256441236"
1,TnP,up_pileup,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.0989354803"
1,TnP,down_topmass,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09550564195"
1,TnP,up_topmass,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09599425071"
1,TnP,down_tune,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.09545844477"
1,TnP,up_tune,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.0960414479"
1,TnP,central,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01124876603"
1,TnP,down,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.992683803618"
1,TnP,up,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.02981372844"
1,TnP,down_jer,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01089982409"
1,TnP,up_jer,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01159770797"
1,TnP,down_jes,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01089323499"
1,TnP,up_jes,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01160429708"
1,TnP,down_bdecay,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.0112100526"
1,TnP,up_bdecay,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01128747946"
1,TnP,down_bkg,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01073229362"
1,TnP,up_bkg,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01176523844"
1,TnP,down_isr,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01102173859"
1,TnP,up_isr,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01147579347"
1,TnP,down_fsr,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01021656341"
1,TnP,up_fsr,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01228096865"
1,TnP,down_mescales,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01009776209"
1,TnP,up_mescales,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01239976998"
1,TnP,down_hdamp,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01099454743"
1,TnP,up_hdamp,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01150298463"
1,TnP,down_bfragmentation,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01103029182"
1,TnP,up_bfragmentation,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01146724024"
1,TnP,down_statistic,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.00886971101"
1,TnP,up_statistic,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01362782105"
1,TnP,down_pileup,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01047534944"
1,TnP,up_pileup,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01202218262"
1,TnP,down_topmass,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01101076649"
1,TnP,up_topmass,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01148676558"
1,TnP,down_tune,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01119635374"
1,TnP,up_tune,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.01130117832"
