DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))" 
1, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))" 
1, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.086383678019046783" 
1, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.040256530046463013" 
1, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.056062914431095123" 
1, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.090144291520118713" 
1, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.14128458499908447" 
1, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.29804700613021851" 
1, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.2597406804561615" 
1, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.21835125982761383" 
1, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.2161293625831604" 
1, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.028794558718800545" 
1, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.013418843969702721" 
1, mujets, down, 0, -2.5, 2.5, 50, 70, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.018687637522816658" 
1, mujets, down, 0, -2.5, 2.5, 70, 100, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.030048096552491188" 
1, mujets, down, 0, -2.5, 2.5, 100, 140, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.047094859182834625" 
1, mujets, down, 0, -2.5, 2.5, 140, 200, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.099348999559879303" 
1, mujets, down, 0, -2.5, 2.5, 200, 300, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.086580224335193634" 
1, mujets, down, 0, -2.5, 2.5, 300, 600, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.072783753275871277" 
1, mujets, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.072043120861053467" 
1, mujets, down_bfragmentation, 1, -2.5, 2.5, 20, 30, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.025058388710021973" 
1, mujets, down_bfragmentation, 1, -2.5, 2.5, 30, 50, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.0087772980332374573" 
1, mujets, down_bfragmentation, 1, -2.5, 2.5, 50, 70, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.013253496959805489" 
1, mujets, down_bfragmentation, 1, -2.5, 2.5, 70, 100, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.0042570759542286396" 
1, mujets, down_bfragmentation, 1, -2.5, 2.5, 100, 140, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.018247935920953751" 
1, mujets, down_bfragmentation, 1, -2.5, 2.5, 140, 200, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.0085605010390281677" 
1, mujets, down_bfragmentation, 1, -2.5, 2.5, 200, 300, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.058723188936710358" 
1, mujets, down_bfragmentation, 1, -2.5, 2.5, 300, 600, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.031879577785730362" 
1, mujets, down_bfragmentation, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))-0.034758515655994415" 
1, mujets, down_bfragmentation, 0, -2.5, 2.5, 20, 30, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.0083527965471148491" 
1, mujets, down_bfragmentation, 0, -2.5, 2.5, 30, 50, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.0029257661662995815" 
1, mujets, down_bfragmentation, 0, -2.5, 2.5, 50, 70, 0, 1, "1.0252+-0.00263732*log(x+19)*log(x+18)*(3-0.372237*log(x+18))- -0.004417832475155592" 
