DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, mujets, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)" 
1, mujets, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)" 
1, mujets, down, 1, -2.5, 2.5, 20, 30, 0, 1, "1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.078775376081466675" 
1, mujets, down, 1, -2.5, 2.5, 30, 50, 0, 1, "1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.040814358741044998" 
1, mujets, down, 1, -2.5, 2.5, 50, 70, 0, 1, "1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.044891469180583954" 
1, mujets, down, 1, -2.5, 2.5, 70, 100, 0, 1, "1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.06015034019947052" 
1, mujets, down, 1, -2.5, 2.5, 100, 140, 0, 1, "1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.10429151356220245" 
1, mujets, down, 1, -2.5, 2.5, 140, 200, 0, 1, "1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.19067385792732239" 
1, mujets, down, 1, -2.5, 2.5, 200, 300, 0, 1, "1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.11202059686183929" 
1, mujets, down, 1, -2.5, 2.5, 300, 600, 0, 1, "1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.18224860727787018" 
1, mujets, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.35118171572685242" 
1, mujets, down, 0, -2.5, 2.5, 20, 30, 0, 1, "1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.026258459314703941" 
1, mujets, down, 0, -2.5, 2.5, 30, 50, 0, 1, "1.01856*(1.+0.0027992*x)/(1.+0.00312776*x)-0.013604786247014999" 
