DeepCSV;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnP,central,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.974763628172"
0,TnP,down,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.943150903887"
0,TnP,up,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.00637635246"
0,TnP,down_jer,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.970933099314"
0,TnP,up_jer,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.97859415703"
0,TnP,down_jes,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.972955645982"
0,TnP,up_jes,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.976571610362"
0,TnP,down_bdecay,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.974513118854"
0,TnP,up_bdecay,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.97501413749"
0,TnP,down_bkg,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.973756388864"
0,TnP,up_bkg,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.975770867479"
0,TnP,down_ALL,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.943150903887"
0,TnP,up_ALL,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.00637635246"
0,TnP,down_mescales,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.970680895754"
0,TnP,up_mescales,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.97884636059"
0,TnP,down_hdamp,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.969964969917"
0,TnP,up_hdamp,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.979562286426"
0,TnP,down_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.944760014349"
0,TnP,up_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.00476724199"
0,TnP,down_psscale,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.968677757812"
0,TnP,up_psscale,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.980849498532"
0,TnP,down_pileup,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.972610986865"
0,TnP,up_pileup,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.976916269478"
0,TnP,down_topmass,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.974542184628"
0,TnP,up_topmass,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.974985071716"
0,TnP,down_tune,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.971674133876"
0,TnP,up_tune,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.977853122467"
0,TnP,central,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.974673352842"
0,TnP,down,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.948523769562"
0,TnP,up,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.00082293612"
0,TnP,down_jer,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.971072407179"
0,TnP,up_jer,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.978274298505"
0,TnP,down_jes,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.974309067686"
0,TnP,up_jes,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.975037637998"
0,TnP,down_bdecay,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.97440777519"
0,TnP,up_bdecay,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.974938930495"
0,TnP,down_bkg,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.973713053221"
0,TnP,up_bkg,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.975633652464"
0,TnP,down_ALL,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.948523769562"
0,TnP,up_ALL,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.00082293612"
0,TnP,down_mescales,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.970743274959"
0,TnP,up_mescales,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.978603430726"
0,TnP,down_hdamp,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.97263784858"
0,TnP,up_hdamp,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.976708857105"
0,TnP,down_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.949434106163"
0,TnP,up_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.999912599522"
0,TnP,down_psscale,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.971727927344"
0,TnP,up_psscale,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.977618778341"
0,TnP,down_pileup,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.973164406431"
0,TnP,up_pileup,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.976182299253"
0,TnP,down_topmass,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.974185367681"
0,TnP,up_topmass,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.975161338004"
0,TnP,down_tune,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.972995591898"
0,TnP,up_tune,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.976351113787"
0,TnP,central,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.970937367748"
0,TnP,down,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.953810428624"
0,TnP,up,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.988064306872"
0,TnP,down_jer,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.969611473022"
0,TnP,up_jer,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.972263262475"
0,TnP,down_jes,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.970651993722"
0,TnP,up_jes,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.971222741775"
0,TnP,down_bdecay,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.970875537625"
0,TnP,up_bdecay,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.970999197871"
0,TnP,down_bkg,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.96874807702"
0,TnP,up_bkg,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.973126658477"
0,TnP,down_ALL,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.953810428624"
0,TnP,up_ALL,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.988064306872"
0,TnP,down_mescales,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.969761591149"
0,TnP,up_mescales,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.972113144348"
0,TnP,down_hdamp,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.968621527641"
0,TnP,up_hdamp,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.973253207856"
0,TnP,down_statistic,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.954075637509"
0,TnP,up_statistic,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.987799097987"
0,TnP,down_psscale,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.970064244885"
0,TnP,up_psscale,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.971810490612"
0,TnP,down_pileup,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.970671861131"
0,TnP,up_pileup,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.971202874365"
0,TnP,down_topmass,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.970797816984"
0,TnP,up_topmass,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.971076918513"
0,TnP,down_tune,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.970730194138"
0,TnP,up_tune,0,-2.4,2.4,70.0,100.0,0.0,1.0,"0.971144541359"
0,TnP,central,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01277582408"
0,TnP,down,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.00038494624"
0,TnP,up,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.02516670191"
0,TnP,down_jer,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01195568698"
0,TnP,up_jer,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01359596117"
0,TnP,down_jes,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01276551768"
0,TnP,up_jes,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01278613048"
0,TnP,down_bdecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01277479159"
0,TnP,up_bdecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.01277685656"
0,TnP,down_bkg,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.00897077416"
