CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, ptrel, central, 0, -2.4, 2.4, 20, 30, 0, 1, "0.93203401565551758" 
0, ptrel, central, 0, -2.4, 2.4, 30, 50, 0, 1, "0.94586700201034546" 
0, ptrel, central, 0, -2.4, 2.4, 50, 70, 0, 1, "0.94680100679397583" 
0, ptrel, central, 0, -2.4, 2.4, 70, 100, 0, 1, "0.92998099327087402" 
0, ptrel, central, 0, -2.4, 2.4, 100, 140, 0, 1, "0.92732197046279907" 
0, ptrel, central, 0, -2.4, 2.4, 140, 200, 0, 1, "0.92129397392272949" 
0, ptrel, central, 0, -2.4, 2.4, 200, 300, 0, 1, "0.90991997718811035" 
0, ptrel, central, 0, -2.4, 2.4, 300, 600, 0, 1, "0.84600597620010376" 
0, ptrel, central, 0, -2.4, 2.4, 600, 1000, 0, 1, "0.93311601877212524" 
0, ptrel, central, 0, -2.4, 2.4, 1000, 1400, 0, 1, "1.0542800426483154" 
0, ptrel, down, 0, -2.4, 2.4, 20, 30, 0, 1, "0.86072945594787598" 
0, ptrel, down, 0, -2.4, 2.4, 30, 50, 0, 1, "0.86635029315948486" 
0, ptrel, down, 0, -2.4, 2.4, 50, 70, 0, 1, "0.91300386190414429" 
0, ptrel, down, 0, -2.4, 2.4, 70, 100, 0, 1, "0.90324938297271729" 
0, ptrel, down, 0, -2.4, 2.4, 100, 140, 0, 1, "0.88043272495269775" 
0, ptrel, down, 0, -2.4, 2.4, 140, 200, 0, 1, "0.84338104724884033" 
0, ptrel, down, 0, -2.4, 2.4, 200, 300, 0, 1, "0.82270258665084839" 
0, ptrel, down, 0, -2.4, 2.4, 300, 600, 0, 1, "0.72027289867401123" 
0, ptrel, down, 0, -2.4, 2.4, 600, 1000, 0, 1, "0.78234171867370605" 
0, ptrel, down, 0, -2.4, 2.4, 1000, 1400, 0, 1, "0.79538500308990479" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 20, 30, 0, 1, "0.9462660551071167" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 30, 50, 0, 1, "0.94726097583770752" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 50, 70, 0, 1, "0.94904398918151855" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 70, 100, 0, 1, "0.93069297075271606" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 100, 140, 0, 1, "0.92631697654724121" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 140, 200, 0, 1, "0.91815096139907837" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 200, 300, 0, 1, "0.90606397390365601" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 300, 600, 0, 1, "0.83466893434524536" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 600, 1000, 0, 1, "0.86797702312469482" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 1000, 1400, 0, 1, "1.0542800426483154" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 20, 30, 0, 1, "0.92645001411437988" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.94386100769042969" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.94355803728103638" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.92025899887084961" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.91866093873977661" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.94855296611785889" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.93163692951202393" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.84600597620010376" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 600, 1000, 0, 1, "0.93311601877212524" 
0, ptrel, down_btempcorr, 0, -2.4, 2.4, 1000, 1400, 0, 1, "1.0542800426483154" 
0, ptrel, down_cjets, 0, -2.4, 2.4, 20, 30, 0, 1, "0.93365901708602905" 
0, ptrel, down_cjets, 0, -2.4, 2.4, 30, 50, 0, 1, "0.94555699825286865" 
0, ptrel, down_cjets, 0, -2.4, 2.4, 50, 70, 0, 1, "0.94624197483062744" 
0, ptrel, down_cjets, 0, -2.4, 2.4, 70, 100, 0, 1, "0.928413987159729" 
0, ptrel, down_cjets, 0, -2.4, 2.4, 100, 140, 0, 1, "0.92435497045516968" 
0, ptrel, down_cjets, 0, -2.4, 2.4, 140, 200, 0, 1, "0.91725099086761475" 
0, ptrel, down_cjets, 0, -2.4, 2.4, 200, 300, 0, 1, "0.90309697389602661" 
0, ptrel, down_cjets, 0, -2.4, 2.4, 300, 600, 0, 1, "0.83935296535491943" 
0, ptrel, down_cjets, 0, -2.4, 2.4, 600, 1000, 0, 1, "0.92330598831176758" 
0, ptrel, down_cjets, 0, -2.4, 2.4, 1000, 1400, 0, 1, "1.0542800426483154" 
0, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 20, 30, 0, 1, "0.93251103162765503" 
0, ptrel, down_gluonsplitting, 0, -2.4, 2.4, 30, 50, 0, 1, "0.94581502676010132" 
