OperatingPoint	 measurementType	 sysType	 jetFlavor	 etaMin	 etaMax	 ptMin	 ptMax	 discrMin	 discrMax	 formula
0	 softmu	 central	0	0	2.4	20	30	0	1	0.993749
0	 softmu	 up	0	0	2.4	20	30	0	1	1.00537
0	 softmu	 down	0	0	2.4	20	30	0	1	0.982128
0	 softmu	 up_away	0	0	2.4	20	30	0	1	0.996302
0	 softmu	 down_away	0	0	2.4	20	30	0	1	0.991196
0	 softmu	 up_mupt	0	0	2.4	20	30	0	1	1.00818
0	 softmu	 down_mupt	0	0	2.4	20	30	0	1	0.979318
0	 softmu	 up_ptrel	0	0	2.4	20	30	0	1	1.03957
0	 softmu	 down_ptrel	0	0	2.4	20	30	0	1	0.947928
0	 softmu	 up_gluon	0	0	2.4	20	30	0	1	0.993749
0	 softmu	 down_gluon	0	0	2.4	20	30	0	1	0.993749
0	 softmu	 up_pu	0	0	2.4	20	30	0	1	0.994831
0	 softmu	 down_pu	0	0	2.4	20	30	0	1	0.992667
0	 softmu	 up_bef	0	0	2.4	20	30	0	1	0.981688
0	 softmu	 down_bef	0	0	2.4	20	30	0	1	1.00581
0	 softmu	 up_mudr	0	0	2.4	20	30	0	1	0.995005
0	 softmu	 down_mudr	0	0	2.4	20	30	0	1	0.992493
0	 softmu	 central	0	0	2.4	40	50	0	1	0.997089
0	 softmu	 up	0	0	2.4	40	50	0	1	1.0053
0	 softmu	 down	0	0	2.4	40	50	0	1	0.988879
0	 softmu	 up_away	0	0	2.4	40	50	0	1	1.00473
0	 softmu	 down_away	0	0	2.4	40	50	0	1	0.989444
0	 softmu	 up_mupt	0	0	2.4	40	50	0	1	1.00858
0	 softmu	 down_mupt	0	0	2.4	40	50	0	1	0.985598
0	 softmu	 up_ptrel	0	0	2.4	40	50	0	1	0.986478
0	 softmu	 down_ptrel	0	0	2.4	40	50	0	1	1.0077
0	 softmu	 up_gluon	0	0	2.4	40	50	0	1	0.997087
0	 softmu	 down_gluon	0	0	2.4	40	50	0	1	0.997091
0	 softmu	 up_pu	0	0	2.4	40	50	0	1	0.996923
0	 softmu	 down_pu	0	0	2.4	40	50	0	1	0.997255
0	 softmu	 up_bef	0	0	2.4	40	50	0	1	0.986868
0	 softmu	 down_bef	0	0	2.4	40	50	0	1	1.00731
0	 softmu	 up_mudr	0	0	2.4	40	50	0	1	0.997093
0	 softmu	 down_mudr	0	0	2.4	40	50	0	1	0.997085
0	 softmu	 central	0	0	2.4	60	70	0	1	0.972289
0	 softmu	 up	0	0	2.4	60	70	0	1	0.986771
0	 softmu	 down	0	0	2.4	60	70	0	1	0.957807
0	 softmu	 up_away	0	0	2.4	60	70	0	1	0.974286
0	 softmu	 down_away	0	0	2.4	60	70	0	1	0.970292
0	 softmu	 up_mupt	0	0	2.4	60	70	0	1	0.997201
0	 softmu	 down_mupt	0	0	2.4	60	70	0	1	0.947377
0	 softmu	 up_ptrel	0	0	2.4	60	70	0	1	0.996403
0	 softmu	 down_ptrel	0	0	2.4	60	70	0	1	0.948175
0	 softmu	 up_gluon	0	0	2.4	60	70	0	1	0.972308
0	 softmu	 down_gluon	0	0	2.4	60	70	0	1	0.97227
0	 softmu	 up_pu	0	0	2.4	60	70	0	1	0.971406
0	 softmu	 down_pu	0	0	2.4	60	70	0	1	0.973172
0	 softmu	 up_bef	0	0	2.4	60	70	0	1	0.965
0	 softmu	 down_bef	0	0	2.4	60	70	0	1	0.979578
0	 softmu	 up_mudr	0	0	2.4	60	70	0	1	0.973956
0	 softmu	 down_mudr	0	0	2.4	60	70	0	1	0.970622
0	 softmu	 central	0	0	2.4	80	100	0	1	0.949112
0	 softmu	 up	0	0	2.4	80	100	0	1	0.978885
0	 softmu	 down	0	0	2.4	80	100	0	1	0.919339
0	 softmu	 up_away	0	0	2.4	80	100	0	1	0.964546
0	 softmu	 down_away	0	0	2.4	80	100	0	1	0.933678
0	 softmu	 up_mupt	0	0	2.4	80	100	0	1	0.916191
0	 softmu	 down_mupt	0	0	2.4	80	100	0	1	0.982033
0	 softmu	 up_ptrel	0	0	2.4	80	100	0	1	0.959304
0	 softmu	 down_ptrel	0	0	2.4	80	100	0	1	0.93892
0	 softmu	 up_gluon	0	0	2.4	80	100	0	1	0.949274
0	 softmu	 down_gluon	0	0	2.4	80	100	0	1	0.94895
0	 softmu	 up_pu	0	0	2.4	80	100	0	1	0.949805
0	 softmu	 down_pu	0	0	2.4	80	100	0	1	0.948419
0	 softmu	 up_bef	0	0	2.4	80	100	0	1	0.941223
0	 softmu	 down_bef	0	0	2.4	80	100	0	1	0.957001
0	 softmu	 up_mudr	0	0	2.4	80	100	0	1	0.947558
0	 softmu	 down_mudr	0	0	2.4	80	100	0	1	0.950666
0	 softmu	 central	0	0	2.4	120	160	0	1	0.959037
0	 softmu	 up	0	0	2.4	120	160	0	1	1.03912
0	 softmu	 down	0	0	2.4	120	160	0	1	0.878953
0	 softmu	 up_away	0	0	2.4	120	160	0	1	0.973576
0	 softmu	 down_away	0	0	2.4	120	160	0	1	0.944498
0	 softmu	 up_mupt	0	0	2.4	120	160	0	1	0.927765
0	 softmu	 down_mupt	0	0	2.4	120	160	0	1	0.990309
0	 softmu	 up_ptrel	0	0	2.4	120	160	0	1	1.02899
0	 softmu	 down_ptrel	0	0	2.4	120	160	0	1	0.889084
0	 softmu	 up_gluon	0	0	2.4	120	160	0	1	0.962217
0	 softmu	 down_gluon	0	0	2.4	120	160	0	1	0.955857
0	 softmu	 up_pu	0	0	2.4	120	160	0	1	0.962916
0	 softmu	 down_pu	0	0	2.4	120	160	0	1	0.955158
0	 softmu	 up_bef	0	0	2.4	120	160	0	1	0.943153
0	 softmu	 down_bef	0	0	2.4	120	160	0	1	0.974921
0	 softmu	 up_mudr	0	0	2.4	120	160	0	1	0.949385
0	 softmu	 down_mudr	0	0	2.4	120	160	0	1	0.968689
1	 softmu	 central	0	0	2.4	20	30	0	1	0.977376
1	 softmu	 up	0	0	2.4	20	30	0	1	0.998941
1	 softmu	 down	0	0	2.4	20	30	0	1	0.955811
1	 softmu	 up_away	0	0	2.4	20	30	0	1	0.98075
1	 softmu	 down_away	0	0	2.4	20	30	0	1	0.974002
1	 softmu	 up_mupt	0	0	2.4	20	30	0	1	0.962311
1	 softmu	 down_mupt	0	0	2.4	20	30	0	1	0.992441
1	 softmu	 up_ptrel	0	0	2.4	20	30	0	1	1.06887
1	 softmu	 down_ptrel	0	0	2.4	20	30	0	1	0.885882
1	 softmu	 up_gluon	0	0	2.4	20	30	0	1	0.977376
1	 softmu	 down_gluon	0	0	2.4	20	30	0	1	0.977376
1	 softmu	 up_pu	0	0	2.4	20	30	0	1	0.978199
1	 softmu	 down_pu	0	0	2.4	20	30	0	1	0.976553
1	 softmu	 up_bef	0	0	2.4	20	30	0	1	0.948712
1	 softmu	 down_bef	0	0	2.4	20	30	0	1	1.00604
1	 softmu	 up_mudr	0	0	2.4	20	30	0	1	0.983673
1	 softmu	 down_mudr	0	0	2.4	20	30	0	1	0.971079
1	 softmu	 central	0	0	2.4	40	50	0	1	0.950428
1	 softmu	 up	0	0	2.4	40	50	0	1	0.962506
1	 softmu	 down	0	0	2.4	40	50	0	1	0.93835
1	 softmu	 up_away	0	0	2.4	40	50	0	1	0.951605
1	 softmu	 down_away	0	0	2.4	40	50	0	1	0.949251
1	 softmu	 up_mupt	0	0	2.4	40	50	0	1	0.956611
1	 softmu	 down_mupt	0	0	2.4	40	50	0	1	0.944245
1	 softmu	 up_ptrel	0	0	2.4	40	50	0	1	0.958708
1	 softmu	 down_ptrel	0	0	2.4	40	50	0	1	0.942148
1	 softmu	 up_gluon	0	0	2.4	40	50	0	1	0.950434
1	 softmu	 down_gluon	0	0	2.4	40	50	0	1	0.950422
1	 softmu	 up_pu	0	0	2.4	40	50	0	1	0.949972
1	 softmu	 down_pu	0	0	2.4	40	50	0	1	0.950884
1	 softmu	 up_bef	0	0	2.4	40	50	0	1	0.932385
1	 softmu	 down_bef	0	0	2.4	40	50	0	1	0.968471
1	 softmu	 up_mudr	0	0	2.4	40	50	0	1	0.953315
1	 softmu	 down_mudr	0	0	2.4	40	50	0	1	0.947541
1	 softmu	 central	0	0	2.4	60	70	0	1	0.923998
1	 softmu	 up	0	0	2.4	60	70	0	1	0.942072
1	 softmu	 down	0	0	2.4	60	70	0	1	0.905924
1	 softmu	 up_away	0	0	2.4	60	70	0	1	0.927577
1	 softmu	 down_away	0	0	2.4	60	70	0	1	0.920419
1	 softmu	 up_mupt	0	0	2.4	60	70	0	1	0.941962
1	 softmu	 down_mupt	0	0	2.4	60	70	0	1	0.906034
1	 softmu	 up_ptrel	0	0	2.4	60	70	0	1	0.942461
1	 softmu	 down_ptrel	0	0	2.4	60	70	0	1	0.905535
1	 softmu	 up_gluon	0	0	2.4	60	70	0	1	0.924163
1	 softmu	 down_gluon	0	0	2.4	60	70	0	1	0.923833
1	 softmu	 up_pu	0	0	2.4	60	70	0	1	0.92276
1	 softmu	 down_pu	0	0	2.4	60	70	0	1	0.925236
1	 softmu	 up_bef	0	0	2.4	60	70	0	1	0.914272
1	 softmu	 down_bef	0	0	2.4	60	70	0	1	0.933724
1	 softmu	 up_mudr	0	0	2.4	60	70	0	1	0.92504
1	 softmu	 down_mudr	0	0	2.4	60	70	0	1	0.922956
1	 softmu	 central	0	0	2.4	80	100	0	1	0.911609
1	 softmu	 up	0	0	2.4	80	100	0	1	0.945349
1	 softmu	 down	0	0	2.4	80	100	0	1	0.877869
1	 softmu	 up_away	0	0	2.4	80	100	0	1	0.96956
1	 softmu	 down_away	0	0	2.4	80	100	0	1	0.853658
1	 softmu	 up_mupt	0	0	2.4	80	100	0	1	0.875547
1	 softmu	 down_mupt	0	0	2.4	80	100	0	1	0.947671
1	 softmu	 up_ptrel	0	0	2.4	80	100	0	1	0.944678
1	 softmu	 down_ptrel	0	0	2.4	80	100	0	1	0.87854
1	 softmu	 up_gluon	0	0	2.4	80	100	0	1	0.911738
