OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
2, ip3d, up_mudr, 0, -2.4, 2.4, 160, 320, 0, 1, "0.91992300748825073+0.0054390081204473972" 
2, ip3d, up_mudr, 0, -2.4, 2.4, 320, 600, 0, 1, "0.97564297914505005+0.0054390043951570988" 
2, ip3d, up_mupt, 0, -2.4, 2.4, 122, 162, 0, 1, "0.88324397802352905+0.050072427839040756" 
2, ip3d, up_mupt, 0, -2.4, 2.4, 160, 320, 0, 1, "0.91992300748825073+0.02844199538230896" 
2, ip3d, up_mupt, 0, -2.4, 2.4, 320, 600, 0, 1, "0.97564297914505005+0.024159066379070282" 
2, ip3d, up_pileup, 0, -2.4, 2.4, 122, 162, 0, 1, "0.88324397802352905+0.0073739388026297092" 
2, ip3d, up_pileup, 0, -2.4, 2.4, 160, 320, 0, 1, "0.91992300748825073+0.0050915437750518322" 
2, ip3d, up_pileup, 0, -2.4, 2.4, 320, 600, 0, 1, "0.97564297914505005+0.0051715224981307983" 
2, ip3d, up_statistic, 0, -2.4, 2.4, 122, 162, 0, 1, "0.88324397802352905+0.023437999188899994" 
2, ip3d, up_statistic, 0, -2.4, 2.4, 160, 320, 0, 1, "0.91992300748825073+0.019169500097632408" 
2, ip3d, up_statistic, 0, -2.4, 2.4, 320, 600, 0, 1, "0.97564297914505005+0.029593199491500854" 
