CSVv2;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, mujets, central, 1, -2.4, 2.4, 20, 1000, 0, 1, "0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x)))" 
0, mujets, central, 0, -2.4, 2.4, 20, 1000, 0, 1, "0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x)))" 
0, mujets, down, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))-0.069002151489257812" 
0, mujets, down, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))-0.033909197896718979" 
0, mujets, down, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))-0.034801099449396133" 
0, mujets, down, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))-0.027228653430938721" 
0, mujets, down, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))-0.021015757694840431" 
0, mujets, down, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))-0.013906948268413544" 
0, mujets, down, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))-0.038074258714914322" 
0, mujets, down, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))-0.039371073246002197" 
0, mujets, down, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))-0.052092880010604858" 
0, mujets, down, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))-0.027600860223174095" 
0, mujets, down, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))-0.013563678599894047" 
0, mujets, down, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))-0.013920439407229424" 
0, mujets, down, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))-0.010891461744904518" 
0, mujets, down, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))-0.0084063028916716576" 
0, mujets, down, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))-0.0055627794936299324" 
0, mujets, down, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))-0.015229703858494759" 
0, mujets, down, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))-0.015748430043458939" 
0, mujets, down, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))-0.020837152376770973" 
0, mujets, up, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))+0.069002151489257812" 
0, mujets, up, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))+0.033909197896718979" 
0, mujets, up, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))+0.034801099449396133" 
0, mujets, up, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))+0.027228653430938721" 
0, mujets, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))+0.021015757694840431" 
0, mujets, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))+0.013906948268413544" 
0, mujets, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))+0.038074258714914322" 
0, mujets, up, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))+0.039371073246002197" 
0, mujets, up, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))+0.052092880010604858" 
0, mujets, up, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))+0.027600860223174095" 
0, mujets, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))+0.013563678599894047" 
0, mujets, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))+0.013920439407229424" 
0, mujets, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))+0.010891461744904518" 
0, mujets, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))+0.0084063028916716576" 
0, mujets, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))+0.0055627794936299324" 
0, mujets, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))+0.015229703858494759" 
0, mujets, up, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))+0.015748430043458939" 
0, mujets, up, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.940328*((1.+(0.0125913*x))/(1.+(0.0114457*x))))+0.020837152376770973" 
1, mujets, central, 1, -2.4, 2.4, 20, 1000, 0, 1, "0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x)))" 
1, mujets, central, 0, -2.4, 2.4, 20, 1000, 0, 1, "0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x)))" 
1, mujets, down, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))-0.12387979030609131" 
1, mujets, down, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))-0.052109230309724808" 
1, mujets, down, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))-0.04515460878610611" 
1, mujets, down, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))-0.033601142466068268" 
1, mujets, down, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))-0.02732386440038681" 
1, mujets, down, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))-0.036097995936870575" 
1, mujets, down, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))-0.053804993629455566" 
1, mujets, down, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))-0.063948892056941986" 
1, mujets, down, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))-0.10003009438514709" 
1, mujets, down, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))-0.04129326343536377" 
1, mujets, down, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))-0.017369743436574936" 
1, mujets, down, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))-0.01505153626203537" 
1, mujets, down, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))-0.011200381442904472" 
1, mujets, down, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))-0.0091079548001289368" 
1, mujets, down, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))-0.012032665312290192" 
1, mujets, down, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))-0.017934998497366905" 
1, mujets, down, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))-0.021316297352313995" 
1, mujets, down, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))-0.033343363553285599" 
1, mujets, up, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))+0.12387979030609131" 
1, mujets, up, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))+0.052109230309724808" 
1, mujets, up, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))+0.04515460878610611" 
1, mujets, up, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))+0.033601142466068268" 
1, mujets, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))+0.02732386440038681" 
1, mujets, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))+0.036097995936870575" 
1, mujets, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))+0.053804993629455566" 
1, mujets, up, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))+0.063948892056941986" 
1, mujets, up, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.815883*((1.+(0.0348296*x))/(1.+(0.0272259*x))))+0.10003009438514709" 
