CSV;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnP,central,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.96446"
0,TnP,down,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.93319"
0,TnP,up,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.99574"
0,TnP,down_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.95284"
0,TnP,up_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.97608"
0,TnP,down_met,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.95129"
0,TnP,up_met,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.97764"
0,TnP,down_jes,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.95775"
0,TnP,up_jes,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.97117"
0,TnP,down_bkg,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.9589"
0,TnP,up_bkg,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.97002"
0,TnP,down_jer,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.95544"
0,TnP,up_jer,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.97349"
0,TnP,down_pileup,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.95443"
0,TnP,up_pileup,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.97449"
0,TnP,down_topmass,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.96241"
0,TnP,up_topmass,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.96651"
0,TnP,down_fsr,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.95275"
0,TnP,up_fsr,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.97617"
0,TnP,down_isr,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.94975"
0,TnP,up_isr,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.97917"
0,TnP,central,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.95833"
0,TnP,down,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.93266"
0,TnP,up,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.98401"
0,TnP,down_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.94828"
0,TnP,up_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.96838"
0,TnP,down_met,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.94851"
0,TnP,up_met,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.96816"
0,TnP,down_jes,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.95096"
0,TnP,up_jes,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.96571"
