JP;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnP,central,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.1679"
0,TnP,down,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.98283"
0,TnP,up,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.353"
0,TnP,down_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.1039"
0,TnP,up_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.232"
0,TnP,down_met,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.1066"
0,TnP,up_met,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.2292"
0,TnP,down_jes,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.1466"
0,TnP,up_jes,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.1893"
0,TnP,down_bkg,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.1424"
0,TnP,up_bkg,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.1934"
0,TnP,down_jer,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.1357"
0,TnP,up_jer,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.2001"
0,TnP,down_pileup,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.124"
0,TnP,up_pileup,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.2119"
0,TnP,down_topmass,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.1182"
0,TnP,up_topmass,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.2176"
0,TnP,down_fsr,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0997"
0,TnP,up_fsr,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.2361"
0,TnP,down_isr,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.0523"
0,TnP,up_isr,0,-2.4,2.4,30.0,50.0,0.0,1.0,"1.2835"
0,TnP,central,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.2608"
0,TnP,down,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.1245"
0,TnP,up,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.3971"
0,TnP,down_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.1945"
0,TnP,up_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.3271"
0,TnP,down_met,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.2015"
0,TnP,up_met,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.3201"
0,TnP,down_jes,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.1975"
0,TnP,up_jes,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.3241"
0,TnP,down_bkg,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.2473"
0,TnP,up_bkg,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.2743"
0,TnP,down_jer,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.2421"
0,TnP,up_jer,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.2795"
0,TnP,down_pileup,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.2179"
0,TnP,up_pileup,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.3037"
0,TnP,down_topmass,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.2349"
0,TnP,up_topmass,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.2867"
0,TnP,down_fsr,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.2047"
0,TnP,up_fsr,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.3169"
0,TnP,down_isr,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.2215"
0,TnP,up_isr,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.3001"
0,TnP,central,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.1258"
0,TnP,down,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.0199"
0,TnP,up,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.2318"
0,TnP,down_statistic,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.0691"
0,TnP,up_statistic,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.1825"
0,TnP,down_met,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.0941"
0,TnP,up_met,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.1576"
0,TnP,down_jes,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.1004"
0,TnP,up_jes,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.1513"
0,TnP,down_bkg,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.1174"
0,TnP,up_bkg,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.1343"
0,TnP,down_jer,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.117"
0,TnP,up_jer,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.1347"
0,TnP,down_pileup,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.0996"
0,TnP,up_pileup,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.1521"
0,TnP,down_topmass,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.1003"
0,TnP,up_topmass,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.1514"
0,TnP,down_fsr,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.0632"
0,TnP,up_fsr,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.1884"
0,TnP,down_isr,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.0971"
0,TnP,up_isr,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.1546"
0,TnP,central,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.023"
0,TnP,down,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.94932"
0,TnP,up,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0966"
0,TnP,down_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.9754"
0,TnP,up_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0705"
0,TnP,down_met,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0086"
0,TnP,up_met,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0373"
0,TnP,down_jes,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.018"
0,TnP,up_jes,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.028"
0,TnP,down_bkg,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0171"
0,TnP,up_bkg,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0288"
0,TnP,down_jer,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0132"
0,TnP,up_jer,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0327"
0,TnP,down_pileup,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0184"
0,TnP,up_pileup,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0275"
0,TnP,down_topmass,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0175"
0,TnP,up_topmass,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0285"
0,TnP,down_fsr,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0041"
0,TnP,up_fsr,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0419"
0,TnP,down_isr,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.9724"
0,TnP,up_isr,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0735"
0,TnP,central,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.087"
0,TnP,down,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0096"
0,TnP,up,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1644"
0,TnP,down_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0357"
0,TnP,up_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1383"
0,TnP,down_met,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0795"
0,TnP,up_met,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0944"
0,TnP,down_jes,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0818"
0,TnP,up_jes,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0922"
0,TnP,down_bkg,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0667"
0,TnP,up_bkg,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1072"
0,TnP,down_jer,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0814"
0,TnP,up_jer,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0926"
0,TnP,down_pileup,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0825"
0,TnP,up_pileup,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0914"
0,TnP,down_topmass,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0821"
0,TnP,up_topmass,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0919"
0,TnP,down_fsr,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0446"
0,TnP,up_fsr,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1294"
0,TnP,down_isr,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0531"
0,TnP,up_isr,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1209"
0,TnP,central,0,-2.4,2.4,200.0,300.0,0.0,1.0,"1.0347"
0,TnP,down,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.92707"
0,TnP,up,0,-2.4,2.4,200.0,300.0,0.0,1.0,"1.1424"
0,TnP,down_statistic,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.95477"
0,TnP,up_statistic,0,-2.4,2.4,200.0,300.0,0.0,1.0,"1.1147"
0,TnP,down_met,0,-2.4,2.4,200.0,300.0,0.0,1.0,"1.0281"
0,TnP,up_met,0,-2.4,2.4,200.0,300.0,0.0,1.0,"1.0414"
0,TnP,down_jes,0,-2.4,2.4,200.0,300.0,0.0,1.0,"0.99737"
0,TnP,up_jes,0,-2.4,2.4,200.0,300.0,0.0,1.0,"1.0721"
0,TnP,down_bkg,0,-2.4,2.4,200.0,300.0,0.0,1.0,"1.0174"
0,TnP,up_bkg,0,-2.4,2.4,200.0,300.0,0.0,1.0,"1.0521"
0,TnP,down_jer,0,-2.4,2.4,200.0,300.0,0.0,1.0,"1.0263"
0,TnP,up_jer,0,-2.4,2.4,200.0,300.0,0.0,1.0,"1.0432"
