OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, mujets, central, 0, -2.4, 2.4, 20, 1000, 0, 1, "0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x)))" 
1, mujets, down, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))-0.078770346939563751" 
1, mujets, down, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))-0.031012395396828651" 
1, mujets, down, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))-0.025534039363265038" 
1, mujets, down, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))-0.021390341222286224" 
1, mujets, down, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))-0.020019246265292168" 
1, mujets, down, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))-0.026261532679200172" 
1, mujets, down, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))-0.037804055958986282" 
1, mujets, down, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))-0.042726419866085052" 
1, mujets, down, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))-0.066540583968162537" 
1, mujets, down, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))-0.039385173469781876" 
1, mujets, down, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))-0.015506197698414326" 
1, mujets, down, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))-0.012767019681632519" 
1, mujets, down, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))-0.010695170611143112" 
1, mujets, down, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))-0.010009623132646084" 
1, mujets, down, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))-0.013130766339600086" 
1, mujets, down, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))-0.018902027979493141" 
1, mujets, down, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))-0.021363209933042526" 
1, mujets, down, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))-0.033270291984081268" 
1, mujets, up, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))+0.078770346939563751" 
1, mujets, up, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))+0.031012395396828651" 
1, mujets, up, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))+0.025534039363265038" 
1, mujets, up, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))+0.021390341222286224" 
1, mujets, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))+0.020019246265292168" 
1, mujets, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))+0.026261532679200172" 
1, mujets, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))+0.037804055958986282" 
1, mujets, up, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))+0.042726419866085052" 
1, mujets, up, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))+0.066540583968162537" 
1, mujets, up, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))+0.039385173469781876" 
1, mujets, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.743968*((1.+(0.0586398*x))/(1.+(0.0421513*x))))+0.015506197698414326" 
