CSV;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,lt,central,0,0,2.4,20,30,0,1,0.982749
0,lt,up_gluonsplitting,0,0,2.4,20,30,0,1,0.981523
0,lt,up_bfragmentation,0,0,2.4,20,30,0,1,0.98953
0,lt,up_dmux,0,0,2.4,20,30,0,1,0.982749
0,lt,up_cfragmentation,0,0,2.4,20,30,0,1,0.982749
0,lt,up_ksl,0,0,2.4,20,30,0,1,0.982906
0,lt,up_jes,0,0,2.4,20,30,0,1,0.980876
0,lt,down_gluonsplitting,0,0,2.4,20,30,0,1,0.983859
0,lt,down_bfragmentation,0,0,2.4,20,30,0,1,0.972425
0,lt,down_dmux,0,0,2.4,20,30,0,1,0.985252
0,lt,down_cfragmentation,0,0,2.4,20,30,0,1,0.982749
0,lt,down_ksl,0,0,2.4,20,30,0,1,0.982749
0,lt,down_jes,0,0,2.4,20,30,0,1,0.984528
0,lt,up_statistic,0,0,2.4,20,30,0,1,0.987388
0,lt,down_statistic,0,0,2.4,20,30,0,1,0.97811
0,lt,up_cb,0,0,2.4,20,30,0,1,1.01276
0,lt,down_cb,0,0,2.4,20,30,0,1,0.95274
0,lt,up_ltothers,0,0,2.4,20,30,0,1,1.03214
0,lt,down_ltothers,0,0,2.4,20,30,0,1,0.93336
0,lt,up,0,0,2.4,20,30,0,1,1.04121
0,lt,down,0,0,2.4,20,30,0,1,0.923818
0,lt,central,0,0,2.4,30,50,0,1,0.952374
0,lt,up_gluonsplitting,0,0,2.4,30,50,0,1,0.951233
0,lt,up_bfragmentation,0,0,2.4,30,50,0,1,0.953369
0,lt,up_dmux,0,0,2.4,30,50,0,1,0.952374
0,lt,up_cfragmentation,0,0,2.4,30,50,0,1,0.952374
0,lt,up_ksl,0,0,2.4,30,50,0,1,0.952372
0,lt,up_jes,0,0,2.4,30,50,0,1,0.956232
0,lt,down_gluonsplitting,0,0,2.4,30,50,0,1,0.953543
0,lt,down_bfragmentation,0,0,2.4,30,50,0,1,0.947287
