MVA;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnPH,down_fsr,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.97492"
0,TnPH,up_fsr,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.97751"
0,TnPH,down_isr,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.95049"
0,TnPH,up_isr,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.95746"
0,TnPH,central,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.98991"
0,TnPH,down,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.95002"
0,TnPH,up,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"1.0298"
0,TnPH,down_statistic,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.96113"
0,TnPH,up_statistic,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"1.0187"
0,TnPH,down_met,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.98789"
0,TnPH,up_met,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.97121"
0,TnPH,down_jes,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.9891"
0,TnPH,up_jes,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.99472"
0,TnPH,down_backg,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.99032"
0,TnPH,up_backg,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.99106"
0,TnPH,down_jer,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.99264"
0,TnPH,up_jer,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.98408"
0,TnPH,down_pileup,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.98789"
0,TnPH,up_pileup,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.97802"
0,TnPH,down_topmass,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.97711"
0,TnPH,up_topmass,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.97617"
0,TnPH,down_fsr,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.9722"
0,TnPH,up_fsr,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.9783"
0,TnPH,down_isr,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.9908"
0,TnPH,up_isr,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.97733"
0,TnPH,central,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.89581"
0,TnPH,down,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.75296"
0,TnPH,up,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.0387"
0,TnPH,down_statistic,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.84173"
0,TnPH,up_statistic,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.94989"
0,TnPH,down_met,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.8833"
0,TnPH,up_met,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.88496"
0,TnPH,down_jes,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.89032"
0,TnPH,up_jes,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.92326"
0,TnPH,down_backg,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.9094"
0,TnPH,up_backg,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.91188"
0,TnPH,down_jer,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.90524"
0,TnPH,up_jer,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.9005"
0,TnPH,down_pileup,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.8833"
0,TnPH,up_pileup,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.89154"
0,TnPH,down_topmass,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.92358"
0,TnPH,up_topmass,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.94846"
