DeepCl;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnP,up_JES,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2374"
0,TnP,down_JER,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2161"
0,TnP,up_JER,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.23"
0,TnP,down_FSR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2177"
0,TnP,up_FSR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2284"
0,TnP,down_ISR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.215"
0,TnP,up_ISR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2312"
0,TnP,down_PU,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2003"
0,TnP,up_PU,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2458"
0,TnP,down_BKG,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2155"
0,TnP,up_BKG,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2307"
0,TnP,down_BDecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2175"
0,TnP,up_BDecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2287"
0,TnP,down_BFrag,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2174"
0,TnP,up_BFrag,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2288"
0,TnP,down_MTOP,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2116"
0,TnP,up_MTOP,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2346"
0,TnP,down_HD,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2028"
0,TnP,up_HD,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2433"
0,TnP,down_TUNE,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2065"
0,TnP,up_TUNE,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2397"
0,TnP,central,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1007"
0,TnP,down,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0458"
0,TnP,up,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1556"
0,TnP,down_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0672"
0,TnP,up_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1343"
0,TnP,down_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0916"
0,TnP,up_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1098"
0,TnP,down_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0946"
0,TnP,up_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1069"
0,TnP,down_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.096"
0,TnP,up_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1055"
0,TnP,down_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0959"
0,TnP,up_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1056"
0,TnP,down_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0953"
0,TnP,up_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1062"
0,TnP,down_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0977"
0,TnP,up_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1038"
0,TnP,down_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.096"
0,TnP,up_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1055"
0,TnP,down_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0954"
0,TnP,up_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1061"
0,TnP,down_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0863"
0,TnP,up_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1152"
0,TnP,down_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0677"
0,TnP,up_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1338"
0,TnP,down_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0827"
0,TnP,up_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1188"
0,TnP,central,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0553"
0,TnP,down,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.95854"
0,TnP,up,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.152"
0,TnP,down_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0096"
0,TnP,up_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.101"
0,TnP,down_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0297"
0,TnP,up_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0809"
0,TnP,down_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0457"
0,TnP,up_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0649"
0,TnP,down_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0474"
0,TnP,up_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0632"
0,TnP,down_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0468"
0,TnP,up_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0637"
0,TnP,down_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0463"
0,TnP,up_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0642"
0,TnP,down_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0544"
0,TnP,up_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0562"
0,TnP,down_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0468"
0,TnP,up_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0637"
0,TnP,down_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0471"
0,TnP,up_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0634"
0,TnP,down_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.99882"
0,TnP,up_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1117"
0,TnP,down_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0049"
0,TnP,up_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1056"
0,TnP,down_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0332"
0,TnP,up_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0774"
