DeepCl;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnPH,down_PU,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.89014"
0,TnPH,up_PU,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.1094"
0,TnPH,down_BKG,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0305"
0,TnPH,up_BKG,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0305"
0,TnPH,down_BDecay,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.99979"
0,TnPH,up_BDecay,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0162"
0,TnPH,down_BFrag,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.95886"
0,TnPH,up_BFrag,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0718"
0,TnPH,down_MTOP,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.035"
0,TnPH,up_MTOP,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.96977"
0,TnPH,down_HD,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.89787"
0,TnPH,up_HD,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0441"
0,TnPH,down_TUNE,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0105"
0,TnPH,up_TUNE,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0109"
0,TnPL,central,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0491"
0,TnPL,down,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.90518"
0,TnPL,up,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.1929"
0,TnPL,down_statistic,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.98987"
0,TnPL,up_statistic,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.1082"
0,TnPL,down_JES,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0122"
0,TnPL,up_JES,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.1197"
0,TnPL,down_JER,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0481"
0,TnPL,up_JER,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0857"
0,TnPL,down_FSR,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0775"
0,TnPL,up_FSR,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.073"
0,TnPL,down_ISR,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.065"
0,TnPL,up_ISR,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0855"
0,TnPL,down_PU,0,-2.4,2.4,60.0,100.0,0.0,1.0,"0.99893"
0,TnPL,up_PU,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.1136"
0,TnPL,down_BKG,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0753"
0,TnPL,up_BKG,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0753"
0,TnPL,down_BDecay,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0732"
0,TnPL,up_BDecay,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0751"
0,TnPL,down_BFrag,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.069"
0,TnPL,up_BFrag,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0833"
0,TnPL,down_MTOP,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0353"
0,TnPL,up_MTOP,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0035"
0,TnPL,down_HD,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.0436"
0,TnPL,up_HD,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.1425"
0,TnPL,down_TUNE,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.083"
0,TnPL,up_TUNE,0,-2.4,2.4,60.0,100.0,0.0,1.0,"1.075"
0,TnPH,central,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0059"
0,TnPH,down,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.81354"
0,TnPH,up,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1983"
0,TnPH,down_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.94202"
0,TnPH,up_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0698"
0,TnPH,down_JES,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0592"
0,TnPH,up_JES,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0322"
0,TnPH,down_JER,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.96714"
0,TnPH,up_JER,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0309"
0,TnPH,down_FSR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.9831"
0,TnPH,up_FSR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0174"
0,TnPH,down_ISR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0032"
0,TnPH,up_ISR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.99236"
0,TnPH,down_PU,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.91489"
0,TnPH,up_PU,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0755"
0,TnPH,down_BKG,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0127"
0,TnPH,up_BKG,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0127"
0,TnPH,down_BDecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.98839"
0,TnPH,up_BDecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0085"
0,TnPH,down_BFrag,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.94426"
0,TnPH,up_BFrag,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0642"
0,TnPH,down_MTOP,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.99167"
0,TnPH,up_MTOP,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.97451"
0,TnPH,down_HD,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.84466"
0,TnPH,up_HD,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.0339"
0,TnPH,down_TUNE,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.92814"
0,TnPH,up_TUNE,0,-2.4,2.4,100.0,140.0,0.0,1.0,"0.93812"
0,TnPL,central,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2242"
0,TnPL,down,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1728"
0,TnPL,up,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2756"
0,TnPL,down_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.1923"
0,TnPL,up_statistic,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2561"
0,TnPL,down_JES,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2089"
0,TnPL,up_JES,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2374"
0,TnPL,down_JER,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.215"
0,TnPL,up_JER,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2209"
0,TnPL,down_FSR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2198"
0,TnPL,up_FSR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.218"
0,TnPL,down_ISR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2129"
0,TnPL,up_ISR,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2261"
0,TnPL,down_PU,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.196"
0,TnPL,up_PU,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2352"
0,TnPL,down_BKG,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2318"
0,TnPL,up_BKG,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2318"
0,TnPL,down_BDecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2173"
0,TnPL,up_BDecay,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2202"
0,TnPL,down_BFrag,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2178"
0,TnPL,up_BFrag,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2195"
0,TnPL,down_MTOP,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2371"
0,TnPL,up_MTOP,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2142"
0,TnPL,down_HD,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2024"
0,TnPL,up_HD,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.2107"
0,TnPL,down_TUNE,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.246"
0,TnPL,up_TUNE,0,-2.4,2.4,100.0,140.0,0.0,1.0,"1.226"
0,TnPH,central,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1067"
0,TnPH,down,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.79975"
0,TnPH,up,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.4136"
0,TnPH,down_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0256"
0,TnPH,up_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1877"
0,TnPH,down_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0843"
0,TnPH,up_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0987"
0,TnPH,down_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1183"
0,TnPH,up_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1473"
0,TnPH,down_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1247"
0,TnPH,up_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1287"
0,TnPH,down_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1386"
0,TnPH,up_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.113"
0,TnPH,down_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0911"
0,TnPH,up_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.159"
0,TnPH,down_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0906"
0,TnPH,up_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0906"
0,TnPH,down_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1161"
0,TnPH,up_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1368"
0,TnPH,down_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1048"
0,TnPH,up_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1574"
0,TnPH,down_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.95759"
0,TnPH,up_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.99447"
0,TnPH,down_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.8343"
0,TnPH,up_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0418"
0,TnPH,down_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.97636"
0,TnPH,up_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.92291"
0,TnPL,central,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1003"
0,TnPL,down,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0406"
0,TnPL,up,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1599"
0,TnPL,down_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0634"
0,TnPL,up_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1371"
0,TnPL,down_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1156"
0,TnPL,up_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0982"
0,TnPL,down_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0959"
