DeepCt;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
2,TnPH,down_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.96432"
2,TnPH,up_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0029"
2,TnPH,down_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0022"
2,TnPH,up_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.97991"
2,TnPH,down_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.99313"
2,TnPH,up_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.98112"
2,TnPH,down_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.98438"
2,TnPH,up_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.9938"
2,TnPH,down_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0061"
2,TnPH,up_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.97628"
2,TnPH,down_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0254"
2,TnPH,up_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0254"
2,TnPH,down_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.99075"
2,TnPH,up_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.98692"
2,TnPH,down_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.99819"
2,TnPH,up_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.9773"
2,TnPH,down_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1816"
2,TnPH,up_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1294"
2,TnPH,down_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.2617"
2,TnPH,up_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1001"
2,TnPH,down_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.1699"
2,TnPH,up_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.177"
2,TnPL,central,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.93361"
2,TnPL,down,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.87355"
2,TnPL,up,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.99366"
2,TnPL,down_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.89922"
2,TnPL,up_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.968"
2,TnPL,down_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.94823"
2,TnPL,up_JES,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.94689"
2,TnPL,down_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.96001"
2,TnPL,up_JER,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.93522"
2,TnPL,down_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.95017"
2,TnPL,up_FSR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.94386"
2,TnPL,down_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.94798"
2,TnPL,up_ISR,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.94382"
2,TnPL,down_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.94971"
2,TnPL,up_PU,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.94013"
2,TnPL,down_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.94221"
2,TnPL,up_BKG,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.94221"
2,TnPL,down_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.94616"
2,TnPL,up_BDecay,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.94556"
2,TnPL,down_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.94598"
2,TnPL,up_BFrag,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.94498"
2,TnPL,down_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.922"
2,TnPL,up_MTOP,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.95522"
2,TnPL,down_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.96108"
2,TnPL,up_HD,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.92106"
2,TnPL,down_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.95638"
2,TnPL,up_TUNE,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.9322"
2,TnPH,central,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.94136"
2,TnPH,down,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.77884"
2,TnPH,up,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1039"
2,TnPH,down_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.83019"
2,TnPH,up_statistic,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0525"
2,TnPH,down_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.91052"
2,TnPH,up_JES,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.99399"
2,TnPH,down_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.97225"
2,TnPH,up_JER,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.95603"
2,TnPH,down_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.99034"
2,TnPH,up_FSR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.94418"
2,TnPH,down_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.9733"
2,TnPH,up_ISR,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.96209"
2,TnPH,down_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.99631"
2,TnPH,up_PU,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.94465"
2,TnPH,down_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.95347"
2,TnPH,up_BKG,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.95347"
2,TnPH,down_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.97172"
2,TnPH,up_BDecay,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.96376"
2,TnPH,down_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.97096"
2,TnPH,up_BFrag,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.96679"
2,TnPH,down_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.99062"
2,TnPH,up_MTOP,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.99443"
2,TnPH,down_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.95075"
2,TnPH,up_HD,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.94001"
2,TnPH,down_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"0.99658"
2,TnPH,up_TUNE,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.0101"
2,TnPL,central,0,-2.4,2.4,200.0,600.0,0.0,1.0,"1.1526"
2,TnPL,down,0,-2.4,2.4,200.0,600.0,0.0,1.0,"-0.035262"
