OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
1, mujets, central, 0, -2.4, 2.4, 20, 1000, 0, 1, "0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x)))" 
1, mujets, down, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))-0.035582270473241806" 
1, mujets, down, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))-0.025080518797039986" 
1, mujets, down, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))-0.026083115488290787" 
1, mujets, down, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))-0.017498927190899849" 
1, mujets, down, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))-0.021724984049797058" 
1, mujets, down, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))-0.019334550946950912" 
1, mujets, down, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))-0.04173467680811882" 
1, mujets, down, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))-0.04751892015337944" 
1, mujets, down, 1, -2.4, 2.4, 600, 1000, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))-0.058254923671483994" 
1, mujets, down, 0, -2.4, 2.4, 20, 30, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))-0.017791135236620903" 
1, mujets, down, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))-0.012540259398519993" 
1, mujets, down, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))-0.013041557744145393" 
1, mujets, down, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))-0.0087494635954499245" 
1, mujets, down, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))-0.010862492024898529" 
1, mujets, down, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))-0.0096672754734754562" 
1, mujets, down, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))-0.02086733840405941" 
1, mujets, down, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))-0.02375946007668972" 
1, mujets, down, 0, -2.4, 2.4, 600, 1000, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))-0.029127461835741997" 
1, mujets, up, 1, -2.4, 2.4, 20, 30, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))+0.035582270473241806" 
1, mujets, up, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.847515*((1.+(0.0600903*x))/(1.+(0.0510573*x))))+0.025080518797039986" 
