OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
2, ttbar, down, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.473056*((1.+(0.322623*x))/(1.+(0.149274*x))))-0.016393531113862991" 
2, ttbar, down, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.473056*((1.+(0.322623*x))/(1.+(0.149274*x))))-0.01521026436239481" 
2, ttbar, down, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.473056*((1.+(0.322623*x))/(1.+(0.149274*x))))-0.016373345628380775" 
2, ttbar, down, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.473056*((1.+(0.322623*x))/(1.+(0.149274*x))))-0.02477700263261795" 
2, ttbar, down, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.473056*((1.+(0.322623*x))/(1.+(0.149274*x))))-0.096499256789684296" 
2, ttbar, up, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.473056*((1.+(0.322623*x))/(1.+(0.149274*x))))+0.061968713998794556" 
2, ttbar, up, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.473056*((1.+(0.322623*x))/(1.+(0.149274*x))))+0.052093707025051117" 
2, ttbar, up, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.473056*((1.+(0.322623*x))/(1.+(0.149274*x))))+0.057377360761165619" 
2, ttbar, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.473056*((1.+(0.322623*x))/(1.+(0.149274*x))))+0.053235925734043121" 
2, ttbar, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.473056*((1.+(0.322623*x))/(1.+(0.149274*x))))+0.057306710630655289" 
2, ttbar, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.473056*((1.+(0.322623*x))/(1.+(0.149274*x))))+0.086719512939453125" 
2, ttbar, up, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.473056*((1.+(0.322623*x))/(1.+(0.149274*x))))+0.33774739503860474" 
2, ttbar, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.473056*((1.+(0.322623*x))/(1.+(0.149274*x))))+0.017705347388982773" 
2, ttbar, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.473056*((1.+(0.322623*x))/(1.+(0.149274*x))))+0.014883915893733501" 
2, ttbar, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.473056*((1.+(0.322623*x))/(1.+(0.149274*x))))+0.016393531113862991" 
2, ttbar, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.473056*((1.+(0.322623*x))/(1.+(0.149274*x))))+0.01521026436239481" 
2, ttbar, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.473056*((1.+(0.322623*x))/(1.+(0.149274*x))))+0.016373345628380775" 
2, ttbar, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.473056*((1.+(0.322623*x))/(1.+(0.149274*x))))+0.02477700263261795" 
2, ttbar, up, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.473056*((1.+(0.322623*x))/(1.+(0.149274*x))))+0.096499256789684296" 
