MVA;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
1,TnPL,down_topmass,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.89643"
1,TnPL,up_topmass,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.86466"
1,TnPL,down_fsr,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.87898"
1,TnPL,up_fsr,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.87313"
1,TnPL,down_isr,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.9182"
1,TnPL,up_isr,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.90508"
1,TnPL,central,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.94503"
1,TnPL,down,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.91153"
1,TnPL,up,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.97853"
1,TnPL,down_statistic,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.92397"
1,TnPL,up_statistic,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.96609"
1,TnPL,down_met,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.94168"
1,TnPL,up_met,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.92777"
1,TnPL,down_jes,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.9522"
1,TnPL,up_jes,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.93301"
1,TnPL,down_backg,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.94714"
1,TnPL,up_backg,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.94084"
1,TnPL,down_jer,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.9483"
1,TnPL,up_jer,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.93611"
1,TnPL,down_pileup,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.94168"
1,TnPL,up_pileup,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.93741"
1,TnPL,down_topmass,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.9634"
1,TnPL,up_topmass,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.93349"
1,TnPL,down_fsr,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.95289"
1,TnPL,up_fsr,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.95337"
1,TnPL,down_isr,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.94562"
1,TnPL,up_isr,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.93673"
1,TnPL,central,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.95313"
1,TnPL,down,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.92358"
1,TnPL,up,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.98268"
1,TnPL,down_statistic,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.93911"
1,TnPL,up_statistic,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.96715"
1,TnPL,down_met,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.95619"
1,TnPL,up_met,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.95418"
1,TnPL,down_jes,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.9604"
1,TnPL,up_jes,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.95694"
1,TnPL,down_backg,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.95631"
1,TnPL,up_backg,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.95489"
1,TnPL,down_jer,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.95468"
1,TnPL,up_jer,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.95517"
1,TnPL,down_pileup,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.95619"
1,TnPL,up_pileup,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.95225"
1,TnPL,down_topmass,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.94171"
1,TnPL,up_topmass,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.94674"
1,TnPL,down_fsr,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.95597"
1,TnPL,up_fsr,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.97979"
1,TnPL,down_isr,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.95779"
1,TnPL,up_isr,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.97139"
1,TnPL,central,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.99979"
1,TnPL,down,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.974"
1,TnPL,up,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"1.0256"
1,TnPL,down_statistic,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.98877"
1,TnPL,up_statistic,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"1.0108"
1,TnPL,down_met,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.99732"
1,TnPL,up_met,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"1.0019"
1,TnPL,down_jes,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.99867"
1,TnPL,up_jes,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"1.0097"
1,TnPL,down_backg,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"1.0011"
1,TnPL,up_backg,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"1.0007"
1,TnPL,down_jer,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.99864"
1,TnPL,up_jer,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"1.0013"
1,TnPL,down_pileup,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.99732"
1,TnPL,up_pileup,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.99922"
1,TnPL,down_topmass,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.99782"
1,TnPL,up_topmass,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.99519"
1,TnPL,down_fsr,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.97408"
1,TnPL,up_fsr,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"1.0147"
1,TnPL,down_isr,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"1.006"
1,TnPL,up_isr,0,-2.4,2.4,100.0,140.0,-1.0,1.0,"0.99547"
1,TnPL,central,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.97549"
1,TnPL,down,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.95991"
1,TnPL,up,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.99106"
1,TnPL,down_statistic,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.9634"
1,TnPL,up_statistic,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.98758"
1,TnPL,down_met,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.97537"
1,TnPL,up_met,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.97718"
1,TnPL,down_jes,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.97327"
1,TnPL,up_jes,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.97676"
1,TnPL,down_backg,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.97485"
1,TnPL,up_backg,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.97883"
1,TnPL,down_jer,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.97344"
1,TnPL,up_jer,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.97649"
1,TnPL,down_pileup,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.97537"
1,TnPL,up_pileup,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.97712"
1,TnPL,down_topmass,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.97703"
1,TnPL,up_topmass,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.9851"
1,TnPL,down_fsr,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.96992"
1,TnPL,up_fsr,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.97896"
1,TnPL,down_isr,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.97209"
1,TnPL,up_isr,0,-2.4,2.4,140.0,200.0,-1.0,1.0,"0.97932"
1,TnPL,central,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.99949"
1,TnPL,down,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.94808"
1,TnPL,up,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.0509"
1,TnPL,down_statistic,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.9758"
1,TnPL,up_statistic,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.0232"
1,TnPL,down_met,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.99725"
1,TnPL,up_met,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.98933"
1,TnPL,down_jes,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.99505"
1,TnPL,up_jes,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.99715"
1,TnPL,down_backg,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.0054"
1,TnPL,up_backg,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.011"
1,TnPL,down_jer,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.99547"
1,TnPL,up_jer,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.99865"
1,TnPL,down_pileup,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.99725"
1,TnPL,up_pileup,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.9984"
1,TnPL,down_topmass,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.98126"
1,TnPL,up_topmass,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"1.0005"
1,TnPL,down_fsr,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.96714"
1,TnPL,up_fsr,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.96638"
1,TnPL,down_isr,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.97944"
1,TnPL,up_isr,0,-2.4,2.4,200.0,300.0,-1.0,1.0,"0.96848"
2,TnPL,central,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.85196"
2,TnPL,down,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.77771"
2,TnPL,up,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.92622"
2,TnPL,down_statistic,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.82275"
2,TnPL,up_statistic,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.88118"
2,TnPL,down_met,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.85286"
2,TnPL,up_met,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.8286"
2,TnPL,down_jes,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.89671"
2,TnPL,up_jes,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.7995"
2,TnPL,down_backg,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.88122"
2,TnPL,up_backg,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.83685"
2,TnPL,down_jer,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.86338"
2,TnPL,up_jer,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.84445"
2,TnPL,down_pileup,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.85286"
2,TnPL,up_pileup,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.82571"
2,TnPL,down_topmass,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.87815"
2,TnPL,up_topmass,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.83265"
2,TnPL,down_fsr,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.84358"
2,TnPL,up_fsr,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.85949"
2,TnPL,down_isr,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.87977"
2,TnPL,up_isr,0,-2.4,2.4,30.0,50.0,-1.0,1.0,"0.86196"
2,TnPL,central,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.93599"
2,TnPL,down,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.88771"
2,TnPL,up,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.98427"
2,TnPL,down_statistic,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.90933"
2,TnPL,up_statistic,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.96265"
2,TnPL,down_met,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.93291"
2,TnPL,up_met,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.91804"
2,TnPL,down_jes,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.93636"
2,TnPL,up_jes,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.93347"
2,TnPL,down_backg,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.93864"
2,TnPL,up_backg,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.93027"
2,TnPL,down_jer,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.94132"
2,TnPL,up_jer,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.92706"
2,TnPL,down_pileup,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.93291"
2,TnPL,up_pileup,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.92828"
2,TnPL,down_topmass,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.95458"
2,TnPL,up_topmass,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.9224"
2,TnPL,down_fsr,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.94316"
2,TnPL,up_fsr,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.91141"
2,TnPL,down_isr,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.92479"
2,TnPL,up_isr,0,-2.4,2.4,50.0,70.0,-1.0,1.0,"0.89893"
2,TnPL,central,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.95336"
2,TnPL,down,0,-2.4,2.4,70.0,100.0,-1.0,1.0,"0.91987"
