CSV;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnPL,central,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.90365"
0,TnPL,down,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.83912"
0,TnPL,up,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.96818"
0,TnPL,down_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.88073"
0,TnPL,up_statistic,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.92657"
0,TnPL,down_met,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.89876"
0,TnPL,up_met,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.88035"
0,TnPL,down_jes,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.9458"
0,TnPL,up_jes,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.85977"
0,TnPL,down_backg,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.9274"
0,TnPL,up_backg,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.89167"
0,TnPL,down_jer,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.91495"
0,TnPL,up_jer,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.8985"
0,TnPL,down_pileup,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.89876"
0,TnPL,up_pileup,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.88643"
0,TnPL,down_topmass,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.91792"
0,TnPL,up_topmass,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.89802"
0,TnPL,down_fsr,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.88992"
0,TnPL,up_fsr,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.91905"
0,TnPL,down_isr,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.93772"
0,TnPL,up_isr,0,-2.4,2.4,30.0,50.0,0.0,1.0,"0.90588"
0,TnPL,central,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.97823"
0,TnPL,down,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.94337"
0,TnPL,up,0,-2.4,2.4,50.0,70.0,0.0,1.0,"1.0131"
0,TnPL,down_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.96076"
0,TnPL,up_statistic,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.99571"
0,TnPL,down_met,0,-2.4,2.4,50.0,70.0,0.0,1.0,"0.97738"
