OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, ttbar, down, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.900665*((1.+(0.207211*x))/(1.+(0.188137*x))))-0.0065029715187847614" 
0, ttbar, down, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.900665*((1.+(0.207211*x))/(1.+(0.188137*x))))-0.011101429350674152" 
0, ttbar, down, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.900665*((1.+(0.207211*x))/(1.+(0.188137*x))))-0.040741089731454849" 
0, ttbar, up, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.900665*((1.+(0.207211*x))/(1.+(0.188137*x))))+0.025419095531105995" 
0, ttbar, up, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.900665*((1.+(0.207211*x))/(1.+(0.188137*x))))+0.016102869063615799" 
0, ttbar, up, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.900665*((1.+(0.207211*x))/(1.+(0.188137*x))))+0.012501707300543785" 
0, ttbar, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.900665*((1.+(0.207211*x))/(1.+(0.188137*x))))+0.0095188664272427559" 
0, ttbar, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.900665*((1.+(0.207211*x))/(1.+(0.188137*x))))+0.013005943037569523" 
0, ttbar, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.900665*((1.+(0.207211*x))/(1.+(0.188137*x))))+0.022202858701348305" 
0, ttbar, up, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.900665*((1.+(0.207211*x))/(1.+(0.188137*x))))+0.081482179462909698" 
0, ttbar, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.900665*((1.+(0.207211*x))/(1.+(0.188137*x))))+0.012709547765552998" 
0, ttbar, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.900665*((1.+(0.207211*x))/(1.+(0.188137*x))))+0.0080514345318078995" 
0, ttbar, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.900665*((1.+(0.207211*x))/(1.+(0.188137*x))))+0.0062508536502718925" 
0, ttbar, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.900665*((1.+(0.207211*x))/(1.+(0.188137*x))))+0.0047594332136213779" 
0, ttbar, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.900665*((1.+(0.207211*x))/(1.+(0.188137*x))))+0.0065029715187847614" 
0, ttbar, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.900665*((1.+(0.207211*x))/(1.+(0.188137*x))))+0.011101429350674152" 
0, ttbar, up, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.900665*((1.+(0.207211*x))/(1.+(0.188137*x))))+0.040741089731454849" 
1, ttbar, central, 1, -2.4, 2.4, 30, 600, 0, 1, "0.566176*((1.+(0.924895*x))/(1.+(0.535251*x)))" 
1, ttbar, central, 0, -2.4, 2.4, 30, 600, 0, 1, "0.566176*((1.+(0.924895*x))/(1.+(0.535251*x)))" 
1, ttbar, down, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))-0.026697851717472076" 
1, ttbar, down, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))-0.018350556492805481" 
1, ttbar, down, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))-0.020429026335477829" 
1, ttbar, down, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))-0.014339113608002663" 
1, ttbar, down, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))-0.015642732381820679" 
1, ttbar, down, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))-0.02831386961042881" 
1, ttbar, down, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))-0.14296403527259827" 
1, ttbar, down, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))-0.013348925858736038" 
1, ttbar, down, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))-0.0091752782464027405" 
1, ttbar, down, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))-0.010214513167738914" 
1, ttbar, down, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))-0.0071695568040013313" 
1, ttbar, down, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))-0.0078213661909103394" 
1, ttbar, down, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))-0.014156934805214405" 
1, ttbar, down, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))-0.071482017636299133" 
1, ttbar, up, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))+0.026697851717472076" 
1, ttbar, up, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))+0.018350556492805481" 
1, ttbar, up, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))+0.020429026335477829" 
1, ttbar, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))+0.014339113608002663" 
1, ttbar, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))+0.015642732381820679" 
1, ttbar, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))+0.02831386961042881" 
1, ttbar, up, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))+0.14296403527259827" 
1, ttbar, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))+0.013348925858736038" 
1, ttbar, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))+0.0091752782464027405" 
1, ttbar, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))+0.010214513167738914" 
1, ttbar, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))+0.0071695568040013313" 
1, ttbar, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))+0.0078213661909103394" 
1, ttbar, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))+0.014156934805214405" 
1, ttbar, up, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.566176*((1.+(0.924895*x))/(1.+(0.535251*x))))+0.071482017636299133" 
2, ttbar, central, 1, -2.4, 2.4, 30, 600, 0, 1, "0.507957*((1.+(0.3008*x))/(1.+(0.150426*x)))" 
2, ttbar, central, 0, -2.4, 2.4, 30, 600, 0, 1, "0.507957*((1.+(0.3008*x))/(1.+(0.150426*x)))" 
2, ttbar, down, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))-0.033503979444503784" 
2, ttbar, down, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))-0.024203160777688026" 
2, ttbar, down, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))-0.029481295496225357" 
2, ttbar, down, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))-0.025897404178977013" 
2, ttbar, down, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))-0.031078904867172241" 
2, ttbar, down, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))-0.045759811997413635" 
2, ttbar, down, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))-0.1993129551410675" 
2, ttbar, down, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))-0.016751989722251892" 
2, ttbar, down, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))-0.012101580388844013" 
2, ttbar, down, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))-0.014740647748112679" 
2, ttbar, down, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))-0.012948702089488506" 
2, ttbar, down, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))-0.015539452433586121" 
2, ttbar, down, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))-0.022879905998706818" 
2, ttbar, down, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))-0.099656477570533752" 
2, ttbar, up, 1, -2.4, 2.4, 30, 50, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))+0.033503979444503784" 
2, ttbar, up, 1, -2.4, 2.4, 50, 70, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))+0.024203160777688026" 
2, ttbar, up, 1, -2.4, 2.4, 70, 100, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))+0.029481295496225357" 
2, ttbar, up, 1, -2.4, 2.4, 100, 140, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))+0.025897404178977013" 
2, ttbar, up, 1, -2.4, 2.4, 140, 200, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))+0.031078904867172241" 
2, ttbar, up, 1, -2.4, 2.4, 200, 300, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))+0.045759811997413635" 
2, ttbar, up, 1, -2.4, 2.4, 300, 600, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))+0.1993129551410675" 
2, ttbar, up, 0, -2.4, 2.4, 30, 50, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))+0.016751989722251892" 
2, ttbar, up, 0, -2.4, 2.4, 50, 70, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))+0.012101580388844013" 
2, ttbar, up, 0, -2.4, 2.4, 70, 100, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))+0.014740647748112679" 
2, ttbar, up, 0, -2.4, 2.4, 100, 140, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))+0.012948702089488506" 
2, ttbar, up, 0, -2.4, 2.4, 140, 200, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))+0.015539452433586121" 
2, ttbar, up, 0, -2.4, 2.4, 200, 300, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))+0.022879905998706818" 
2, ttbar, up, 0, -2.4, 2.4, 300, 600, 0, 1, "(0.507957*((1.+(0.3008*x))/(1.+(0.150426*x))))+0.099656477570533752" 
