DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, ptrel, central, 0, -2.4, 2.4, 20, 30, 0, 1, "0.99039298295974731" 
0, ptrel, central, 0, -2.4, 2.4, 30, 50, 0, 1, "0.99791401624679565" 
0, ptrel, central, 0, -2.4, 2.4, 50, 70, 0, 1, "0.99464297294616699" 
0, ptrel, central, 0, -2.4, 2.4, 70, 100, 0, 1, "0.99395602941513062" 
0, ptrel, central, 0, -2.4, 2.4, 100, 140, 0, 1, "0.99067902565002441" 
0, ptrel, central, 0, -2.4, 2.4, 140, 200, 0, 1, "0.97822099924087524" 
0, ptrel, central, 0, -2.4, 2.4, 200, 300, 0, 1, "0.97630500793457031" 
0, ptrel, central, 0, -2.4, 2.4, 300, 600, 0, 1, "0.99106299877166748" 
0, ptrel, central, 0, -2.4, 2.4, 600, 1000, 0, 1, "1.0037000179290771" 
0, ptrel, central, 0, -2.4, 2.4, 1000, 1400, 0, 1, "0.50947600603103638" 
0, ptrel, down, 0, -2.4, 2.4, 20, 30, 0, 1, "0.94050830602645874" 
0, ptrel, down, 0, -2.4, 2.4, 30, 50, 0, 1, "0.98200243711471558" 
0, ptrel, down, 0, -2.4, 2.4, 50, 70, 0, 1, "0.95798879861831665" 
0, ptrel, down, 0, -2.4, 2.4, 70, 100, 0, 1, "0.97404950857162476" 
0, ptrel, down, 0, -2.4, 2.4, 100, 140, 0, 1, "0.96137261390686035" 
0, ptrel, down, 0, -2.4, 2.4, 140, 200, 0, 1, "0.93694663047790527" 
0, ptrel, down, 0, -2.4, 2.4, 200, 300, 0, 1, "0.93270313739776611" 
0, ptrel, down, 0, -2.4, 2.4, 300, 600, 0, 1, "0.93099719285964966" 
0, ptrel, down, 0, -2.4, 2.4, 600, 1000, 0, 1, "0.94872802495956421" 
0, ptrel, down, 0, -2.4, 2.4, 1000, 1400, 0, 1, "0.25491401553153992" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 20, 30, 0, 1, "0.99858498573303223" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 30, 50, 0, 1, "0.99976098537445068" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 50, 70, 0, 1, "0.99776196479797363" 
