kin;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
0, kin, up_isr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.925685752541"
0, kin, up_isr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.926512466132"
0, kin, up_fsr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.980172930002"
0, kin, up_fsr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.972016804040"
0, kin, up_fsr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.967339500189"
0, kin, up_fsr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.961356089473"
0, kin, up_fsr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.952716047728"
0, kin, up_fsr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.927627944648"
0, kin, up_fsr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.929289226770"
1, kin, central, 0, -2.4, 2.4, 30, 50, 0, 1, "0.957059562206"
1, kin, central, 0, -2.4, 2.4, 50, 70, 0, 1, "0.952319264412"
1, kin, central, 0, -2.4, 2.4, 70, 100, 0, 1, "0.944174647331"
1, kin, central, 0, -2.4, 2.4, 100, 140, 0, 1, "0.942450761795"
1, kin, central, 0, -2.4, 2.4, 140, 200, 0, 1, "0.939384520054"
1, kin, central, 0, -2.4, 2.4, 200, 300, 0, 1, "0.881282091141"
1, kin, central, 0, -2.4, 2.4, 300, 600, 0, 1, "0.839588463306"
1, kin, down_jer, 0, -2.4, 2.4, 30, 50, 0, 1, "0.954188383519"
1, kin, down_jer, 0, -2.4, 2.4, 50, 70, 0, 1, "0.952262125256"
1, kin, down_jer, 0, -2.4, 2.4, 70, 100, 0, 1, "0.944108555106"
1, kin, down_jer, 0, -2.4, 2.4, 100, 140, 0, 1, "0.942365941226"
1, kin, down_jer, 0, -2.4, 2.4, 140, 200, 0, 1, "0.939196643150"
1, kin, down_jer, 0, -2.4, 2.4, 200, 300, 0, 1, "0.881017706514"
1, kin, down_jer, 0, -2.4, 2.4, 300, 600, 0, 1, "0.839252627921"
1, kin, down_qcdscale, 0, -2.4, 2.4, 30, 50, 0, 1, "0.955145443082"
1, kin, down_qcdscale, 0, -2.4, 2.4, 50, 70, 0, 1, "0.952290694834"
1, kin, down_qcdscale, 0, -2.4, 2.4, 70, 100, 0, 1, "0.943230472684"
1, kin, down_qcdscale, 0, -2.4, 2.4, 100, 140, 0, 1, "0.940565860271"
1, kin, down_qcdscale, 0, -2.4, 2.4, 140, 200, 0, 1, "0.935626981974"
1, kin, down_qcdscale, 0, -2.4, 2.4, 200, 300, 0, 1, "0.872469270230"
1, kin, down_qcdscale, 0, -2.4, 2.4, 300, 600, 0, 1, "0.806004924774"
1, kin, down_sel, 0, -2.4, 2.4, 30, 50, 0, 1, "0.955145443082"
1, kin, down_sel, 0, -2.4, 2.4, 50, 70, 0, 1, "0.951366945148"
1, kin, down_sel, 0, -2.4, 2.4, 70, 100, 0, 1, "0.943230472684"
1, kin, down_sel, 0, -2.4, 2.4, 100, 140, 0, 1, "0.941696801186"
1, kin, down_sel, 0, -2.4, 2.4, 140, 200, 0, 1, "0.938820889342"
1, kin, down_sel, 0, -2.4, 2.4, 200, 300, 0, 1, "0.880665193677"
1, kin, down_sel, 0, -2.4, 2.4, 300, 600, 0, 1, "0.838916792535"
1, kin, down_trig, 0, -2.4, 2.4, 30, 50, 0, 1, "0.955145443082"
1, kin, down_trig, 0, -2.4, 2.4, 50, 70, 0, 1, "0.951366945148"
1, kin, down_trig, 0, -2.4, 2.4, 70, 100, 0, 1, "0.943230472684"
1, kin, down_trig, 0, -2.4, 2.4, 100, 140, 0, 1, "0.941696801186"
1, kin, down_trig, 0, -2.4, 2.4, 140, 200, 0, 1, "0.938820889342"
1, kin, down_trig, 0, -2.4, 2.4, 200, 300, 0, 1, "0.880665193677"
1, kin, down_trig, 0, -2.4, 2.4, 300, 600, 0, 1, "0.839000751382"
1, kin, down_jes, 0, -2.4, 2.4, 30, 50, 0, 1, "0.954188383519"
1, kin, down_jes, 0, -2.4, 2.4, 50, 70, 0, 1, "0.951366945148"
1, kin, down_jes, 0, -2.4, 2.4, 70, 100, 0, 1, "0.943796977472"
1, kin, down_jes, 0, -2.4, 2.4, 100, 140, 0, 1, "0.942168026566"
1, kin, down_jes, 0, -2.4, 2.4, 140, 200, 0, 1, "0.939290581602"
1, kin, down_jes, 0, -2.4, 2.4, 200, 300, 0, 1, "0.880753321886"
1, kin, down_jes, 0, -2.4, 2.4, 300, 600, 0, 1, "0.839512900344"
1, kin, down_mistag, 0, -2.4, 2.4, 30, 50, 0, 1, "0.955145443082"
1, kin, down_mistag, 0, -2.4, 2.4, 50, 70, 0, 1, "0.951366945148"
1, kin, down_mistag, 0, -2.4, 2.4, 70, 100, 0, 1, "0.943230472684"
1, kin, down_mistag, 0, -2.4, 2.4, 100, 140, 0, 1, "0.941602556109"
1, kin, down_mistag, 0, -2.4, 2.4, 140, 200, 0, 1, "0.938445135534"
1, kin, down_mistag, 0, -2.4, 2.4, 200, 300, 0, 1, "0.879519526959"
1, kin, down_mistag, 0, -2.4, 2.4, 300, 600, 0, 1, "0.832871755600"
1, kin, down_pileup, 0, -2.4, 2.4, 30, 50, 0, 1, "0.955145443082"
1, kin, down_pileup, 0, -2.4, 2.4, 50, 70, 0, 1, "0.951366945148"
1, kin, down_pileup, 0, -2.4, 2.4, 70, 100, 0, 1, "0.943230472684"
1, kin, down_pileup, 0, -2.4, 2.4, 100, 140, 0, 1, "0.941885291338"
1, kin, down_pileup, 0, -2.4, 2.4, 140, 200, 0, 1, "0.938820889342"
1, kin, down_pileup, 0, -2.4, 2.4, 200, 300, 0, 1, "0.880753321886"
1, kin, down_pileup, 0, -2.4, 2.4, 300, 600, 0, 1, "0.838748874843"
1, kin, down_isr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.952274264395"
1, kin, down_isr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.949462306619"
1, kin, down_isr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.942286298036"
1, kin, down_isr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.941979536414"
1, kin, down_isr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.938445135534"
1, kin, down_isr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.875994398594"
1, kin, down_isr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.814400809407"
1, kin, down_fsr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.956992568037"
1, kin, down_fsr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.950414625883"
1, kin, down_fsr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.942286298036"
1, kin, down_fsr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.940565860271"
1, kin, down_fsr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.935626981974"
1, kin, down_fsr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.873350552321"
1, kin, down_fsr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.822796694040"
1, kin, up_jer, 0, -2.4, 2.4, 30, 50, 0, 1, "0.957920915812"
1, kin, up_jer, 0, -2.4, 2.4, 50, 70, 0, 1, "0.952347833990"
1, kin, up_jer, 0, -2.4, 2.4, 70, 100, 0, 1, "0.944231297810"
1, kin, up_jer, 0, -2.4, 2.4, 100, 140, 0, 1, "0.942545006871"
1, kin, up_jer, 0, -2.4, 2.4, 140, 200, 0, 1, "0.939478458506"
1, kin, up_jer, 0, -2.4, 2.4, 200, 300, 0, 1, "0.881282708038"
1, kin, up_jer, 0, -2.4, 2.4, 300, 600, 0, 1, "0.840176175230"
1, kin, up_qcdscale, 0, -2.4, 2.4, 30, 50, 0, 1, "0.961844860017"
1, kin, up_qcdscale, 0, -2.4, 2.4, 50, 70, 0, 1, "0.954223902941"
1, kin, up_qcdscale, 0, -2.4, 2.4, 70, 100, 0, 1, "0.946062996626"
1, kin, up_qcdscale, 0, -2.4, 2.4, 100, 140, 0, 1, "0.943393212557"
1, kin, up_qcdscale, 0, -2.4, 2.4, 140, 200, 0, 1, "0.939760273862"
1, kin, up_qcdscale, 0, -2.4, 2.4, 200, 300, 0, 1, "0.883925937414"
1, kin, up_qcdscale, 0, -2.4, 2.4, 300, 600, 0, 1, "0.856380232572"
1, kin, up_sel, 0, -2.4, 2.4, 30, 50, 0, 1, "0.958973681330"
1, kin, up_sel, 0, -2.4, 2.4, 50, 70, 0, 1, "0.953271583676"
1, kin, up_sel, 0, -2.4, 2.4, 70, 100, 0, 1, "0.945118821978"
1, kin, up_sel, 0, -2.4, 2.4, 100, 140, 0, 1, "0.943110477328"
1, kin, up_sel, 0, -2.4, 2.4, 140, 200, 0, 1, "0.939854212314"
1, kin, up_sel, 0, -2.4, 2.4, 200, 300, 0, 1, "0.881810860396"
1, kin, up_sel, 0, -2.4, 2.4, 300, 600, 0, 1, "0.840176175230"
1, kin, up_trig, 0, -2.4, 2.4, 30, 50, 0, 1, "0.958973681330"
1, kin, up_trig, 0, -2.4, 2.4, 50, 70, 0, 1, "0.953271583676"
1, kin, up_trig, 0, -2.4, 2.4, 70, 100, 0, 1, "0.945118821978"
1, kin, up_trig, 0, -2.4, 2.4, 100, 140, 0, 1, "0.943204722404"
1, kin, up_trig, 0, -2.4, 2.4, 140, 200, 0, 1, "0.939948150766"
1, kin, up_trig, 0, -2.4, 2.4, 200, 300, 0, 1, "0.881898988605"
1, kin, up_trig, 0, -2.4, 2.4, 300, 600, 0, 1, "0.840176175230"
1, kin, up_jes, 0, -2.4, 2.4, 30, 50, 0, 1, "0.966630157828"
1, kin, up_jes, 0, -2.4, 2.4, 50, 70, 0, 1, "0.953271583676"
1, kin, up_jes, 0, -2.4, 2.4, 70, 100, 0, 1, "0.944457899725"
1, kin, up_jes, 0, -2.4, 2.4, 100, 140, 0, 1, "0.942545006871"
1, kin, up_jes, 0, -2.4, 2.4, 140, 200, 0, 1, "0.940042089218"
1, kin, up_jes, 0, -2.4, 2.4, 200, 300, 0, 1, "0.881898988605"
1, kin, up_jes, 0, -2.4, 2.4, 300, 600, 0, 1, "0.841267640233"
1, kin, up_mistag, 0, -2.4, 2.4, 30, 50, 0, 1, "0.958973681330"
1, kin, up_mistag, 0, -2.4, 2.4, 50, 70, 0, 1, "0.953271583676"
1, kin, up_mistag, 0, -2.4, 2.4, 70, 100, 0, 1, "0.945118821978"
1, kin, up_mistag, 0, -2.4, 2.4, 100, 140, 0, 1, "0.943298967481"
1, kin, up_mistag, 0, -2.4, 2.4, 140, 200, 0, 1, "0.940323904574"
1, kin, up_mistag, 0, -2.4, 2.4, 200, 300, 0, 1, "0.883044655323"
1, kin, up_mistag, 0, -2.4, 2.4, 300, 600, 0, 1, "0.847144759476"
1, kin, up_pileup, 0, -2.4, 2.4, 30, 50, 0, 1, "0.958973681330"
1, kin, up_pileup, 0, -2.4, 2.4, 50, 70, 0, 1, "0.953271583676"
1, kin, up_pileup, 0, -2.4, 2.4, 70, 100, 0, 1, "0.945118821978"
1, kin, up_pileup, 0, -2.4, 2.4, 100, 140, 0, 1, "0.943298967481"
1, kin, up_pileup, 0, -2.4, 2.4, 140, 200, 0, 1, "0.939948150766"
1, kin, up_pileup, 0, -2.4, 2.4, 200, 300, 0, 1, "0.881898988605"
1, kin, up_pileup, 0, -2.4, 2.4, 300, 600, 0, 1, "0.839924298691"
1, kin, up_isr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.958016621768"
1, kin, up_isr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.952604960191"
1, kin, up_isr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.945118821978"
1, kin, up_isr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.944335663319"
1, kin, up_isr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.942202673614"
1, kin, up_isr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.888332347870"
1, kin, up_isr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.873172001838"
1, kin, up_fsr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.961844860017"
1, kin, up_fsr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.955176222205"
1, kin, up_fsr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.946062996626"
1, kin, up_fsr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.942639251947"
1, kin, up_fsr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.941263289094"
1, kin, up_fsr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.886569783688"
1, kin, up_fsr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.864776117205"
2, kin, central, 0, -2.4, 2.4, 30, 50, 0, 1, "0.946818172932"
2, kin, central, 0, -2.4, 2.4, 50, 70, 0, 1, "0.945094823837"
2, kin, central, 0, -2.4, 2.4, 70, 100, 0, 1, "0.923386573792"
2, kin, central, 0, -2.4, 2.4, 100, 140, 0, 1, "0.921591758728"
2, kin, central, 0, -2.4, 2.4, 140, 200, 0, 1, "0.923593044281"
2, kin, central, 0, -2.4, 2.4, 200, 300, 0, 1, "0.841495275497"
2, kin, central, 0, -2.4, 2.4, 300, 600, 0, 1, "0.847625255585"
2, kin, down_jer, 0, -2.4, 2.4, 30, 50, 0, 1, "0.943977718413"
2, kin, down_jer, 0, -2.4, 2.4, 50, 70, 0, 1, "0.945047569096"
2, kin, down_jer, 0, -2.4, 2.4, 70, 100, 0, 1, "0.923377339926"
2, kin, down_jer, 0, -2.4, 2.4, 100, 140, 0, 1, "0.921518031387"
2, kin, down_jer, 0, -2.4, 2.4, 140, 200, 0, 1, "0.923408325672"
2, kin, down_jer, 0, -2.4, 2.4, 200, 300, 0, 1, "0.841074527859"
2, kin, down_jer, 0, -2.4, 2.4, 300, 600, 0, 1, "0.846947155381"
2, kin, down_qcdscale, 0, -2.4, 2.4, 30, 50, 0, 1, "0.945966036576"
2, kin, down_qcdscale, 0, -2.4, 2.4, 50, 70, 0, 1, "0.944433257460"
2, kin, down_qcdscale, 0, -2.4, 2.4, 70, 100, 0, 1, "0.921539800644"
2, kin, down_qcdscale, 0, -2.4, 2.4, 100, 140, 0, 1, "0.918826983452"
2, kin, down_qcdscale, 0, -2.4, 2.4, 140, 200, 0, 1, "0.917127892971"
2, kin, down_qcdscale, 0, -2.4, 2.4, 200, 300, 0, 1, "0.824665369987"
2, kin, down_qcdscale, 0, -2.4, 2.4, 300, 600, 0, 1, "0.771338982582"
2, kin, down_sel, 0, -2.4, 2.4, 30, 50, 0, 1, "0.944924536586"
2, kin, down_sel, 0, -2.4, 2.4, 50, 70, 0, 1, "0.943204634189"
2, kin, down_sel, 0, -2.4, 2.4, 70, 100, 0, 1, "0.922463187218"
2, kin, down_sel, 0, -2.4, 2.4, 100, 140, 0, 1, "0.920762326145"
2, kin, down_sel, 0, -2.4, 2.4, 140, 200, 0, 1, "0.923038888454"
2, kin, down_sel, 0, -2.4, 2.4, 200, 300, 0, 1, "0.840906228804"
2, kin, down_sel, 0, -2.4, 2.4, 300, 600, 0, 1, "0.846862392855"
2, kin, down_trig, 0, -2.4, 2.4, 30, 50, 0, 1, "0.944924536586"
2, kin, down_trig, 0, -2.4, 2.4, 50, 70, 0, 1, "0.943204634189"
2, kin, down_trig, 0, -2.4, 2.4, 70, 100, 0, 1, "0.922463187218"
2, kin, down_trig, 0, -2.4, 2.4, 100, 140, 0, 1, "0.920762326145"
2, kin, down_trig, 0, -2.4, 2.4, 140, 200, 0, 1, "0.923038888454"
2, kin, down_trig, 0, -2.4, 2.4, 200, 300, 0, 1, "0.840906228804"
2, kin, down_trig, 0, -2.4, 2.4, 300, 600, 0, 1, "0.846947155381"
2, kin, down_jes, 0, -2.4, 2.4, 30, 50, 0, 1, "0.943977718413"
2, kin, down_jes, 0, -2.4, 2.4, 50, 70, 0, 1, "0.944149729013"
2, kin, down_jes, 0, -2.4, 2.4, 70, 100, 0, 1, "0.923109557820"
2, kin, down_jes, 0, -2.4, 2.4, 100, 140, 0, 1, "0.921315281200"
2, kin, down_jes, 0, -2.4, 2.4, 140, 200, 0, 1, "0.923223607063"
2, kin, down_jes, 0, -2.4, 2.4, 200, 300, 0, 1, "0.840906228804"
2, kin, down_jes, 0, -2.4, 2.4, 300, 600, 0, 1, "0.846777630329"
2, kin, down_mistag, 0, -2.4, 2.4, 30, 50, 0, 1, "0.945871354759"
2, kin, down_mistag, 0, -2.4, 2.4, 50, 70, 0, 1, "0.944527766943"
2, kin, down_mistag, 0, -2.4, 2.4, 70, 100, 0, 1, "0.922924880505"
2, kin, down_mistag, 0, -2.4, 2.4, 100, 140, 0, 1, "0.921223122025"
