DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))" 
0, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))" 
0, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.054521717131137848" 
0, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.016713488847017288" 
0, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.024431154131889343" 
0, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.03021634928882122" 
0, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.024482157081365585" 
0, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.025664824992418289" 
0, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.13388586044311523" 
0, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.075516723096370697" 
0, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.19868740439414978" 
0, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.021808687597513199" 
0, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0066853957250714302" 
0, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0097724618390202522" 
0, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.012086539529263973" 
0, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0097928624600172043" 
0, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.010265929624438286" 
0, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.053554344922304153" 
0, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.030206689611077309" 
0, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.079474963247776031" 
0, comb, down_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0070227084482" 
0, comb, down_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0181559842151" 
0, comb, down_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.128975099249" 
0, comb, down_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0677741654834" 
0, comb, down_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.00631252852587" 
0, comb, down_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0194106942475" 
0, comb, down_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.049372106508" 
0, comb, down_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0974511737457" 
0, comb, down_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0149771026371" 
0, comb, down_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0028090833247" 
0, comb, down_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.00726239288046" 
0, comb, down_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0515900405249" 
0, comb, down_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0271096667915" 
0, comb, down_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.00252500989576" 
0, comb, down_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.00776427793344" 
0, comb, down_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0197488436005" 
0, comb, down_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0389804672412" 
0, comb, down_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.00599084128576" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0234533064067" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0241534262896" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0359283648431" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0333082266152" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0248763989657" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0148359779269" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0231303423643" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.173147201538" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.00741802575067" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.00938132219017" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.00966137088835" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.014371345751" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0133232902735" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.00995055958629" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.00593439117074" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0092521365732" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0692588835955" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))-0.0029672102537" 
0, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.054521717131137848" 
0, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.016713488847017288" 
0, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.024431154131889343" 
0, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.03021634928882122" 
0, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.024482157081365585" 
0, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.025664824992418289" 
0, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.13388586044311523" 
0, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.075516723096370697" 
0, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.19868740439414978" 
0, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.021808687597513199" 
0, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.0066853957250714302" 
0, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.0097724618390202522" 
0, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.012086539529263973" 
0, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.0097928624600172043" 
0, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.010265929624438286" 
0, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.053554344922304153" 
0, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.030206689611077309" 
0, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.079474963247776031" 
0, comb, up_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.0070227084482" 
0, comb, up_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.0181559842151" 
0, comb, up_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.128975099249" 
0, comb, up_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.0677741654834" 
0, comb, up_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.00631252852587" 
0, comb, up_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "0.932752+0.00200952*log(x+19)*log(x+18)*(3-0.365892*log(x+18))+0.0194106942475" 
