DeepJet;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, comb, central, 1, -2.5, 2.5, 20, 1000, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))" 
0, comb, central, 0, -2.5, 2.5, 20, 1000, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))" 
0, comb, down, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.18561962246894836" 
0, comb, down, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.052777081727981567" 
0, comb, down, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.044571302831172943" 
0, comb, down, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.047755878418684006" 
0, comb, down, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.047674369066953659" 
0, comb, down, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.051324609667062759" 
0, comb, down, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.079239755868911743" 
0, comb, down, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.091035366058349609" 
0, comb, down, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.11563461273908615" 
0, comb, down, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.074247851967811584" 
0, comb, down, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.021110832691192627" 
0, comb, down, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.017828520387411118" 
0, comb, down, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.019102351740002632" 
0, comb, down, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.019069747999310493" 
0, comb, down, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.020529843866825104" 
0, comb, down, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.031695902347564697" 
0, comb, down, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.036414146423339844" 
0, comb, down, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))-0.04625384509563446" 
0, comb, down_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.0469681389463" 
0, comb, down_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.0473365232659" 
0, comb, down_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.0762414721009" 
0, comb, down_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.0800546922585" 
0, comb, down_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.0502865405807" 
0, comb, down_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.0440897676708" 
0, comb, down_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.184278852588" 
0, comb, down_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.0884206360143" 
0, comb, down_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.0519333139226" 
0, comb, down_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.0187872559567" 
0, comb, down_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-5.0000358509" 
0, comb, down_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.0304965888931" 
0, comb, down_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.0320218769034" 
0, comb, down_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.0201146162703" 
0, comb, down_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.0176359063013" 
0, comb, down_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.073711544037" 
0, comb, down_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-5.00012508942" 
0, comb, down_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.0207733255437" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.00817553605884" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.0063148625195" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.0215911287814" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.0433437898755" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.0102703161538" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.00653402041644" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.0222699064761" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.0745194926858" 
0, comb, down_uncorrelated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.00939953513443" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.00327021442354" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.00252594496123" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.00863645132631" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.0173375159502" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.00410812627524" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.00261360825971" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.00890796259046" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.0298077967018" 
0, comb, down_uncorrelated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))-0.00375981419347" 
0, comb, up, 1, -2.5, 2.5, 20, 30, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.18561962246894836" 
0, comb, up, 1, -2.5, 2.5, 30, 50, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.052777081727981567" 
0, comb, up, 1, -2.5, 2.5, 50, 70, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.044571302831172943" 
0, comb, up, 1, -2.5, 2.5, 70, 100, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.047755878418684006" 
0, comb, up, 1, -2.5, 2.5, 100, 140, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.047674369066953659" 
0, comb, up, 1, -2.5, 2.5, 140, 200, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.051324609667062759" 
0, comb, up, 1, -2.5, 2.5, 200, 300, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.079239755868911743" 
0, comb, up, 1, -2.5, 2.5, 300, 600, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.091035366058349609" 
0, comb, up, 1, -2.5, 2.5, 600, 1000, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.11563461273908615" 
0, comb, up, 0, -2.5, 2.5, 20, 30, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.074247851967811584" 
0, comb, up, 0, -2.5, 2.5, 30, 50, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.021110832691192627" 
0, comb, up, 0, -2.5, 2.5, 50, 70, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.017828520387411118" 
0, comb, up, 0, -2.5, 2.5, 70, 100, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.019102351740002632" 
0, comb, up, 0, -2.5, 2.5, 100, 140, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.019069747999310493" 
0, comb, up, 0, -2.5, 2.5, 140, 200, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.020529843866825104" 
0, comb, up, 0, -2.5, 2.5, 200, 300, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.031695902347564697" 
0, comb, up, 0, -2.5, 2.5, 300, 600, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.036414146423339844" 
0, comb, up, 0, -2.5, 2.5, 600, 1000, 0, 1, "(1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x))))+0.04625384509563446" 
0, comb, up_correlated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))+0.0469681389463" 
0, comb, up_correlated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))+0.0473365232659" 
0, comb, up_correlated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))+0.0762414721009" 
0, comb, up_correlated, 1, -2.5, 2.5, 300, 600, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))+0.0800546922585" 
0, comb, up_correlated, 1, -2.5, 2.5, 140, 200, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))+0.0502865405807" 
0, comb, up_correlated, 1, -2.5, 2.5, 50, 70, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))+0.0440897676708" 
0, comb, up_correlated, 1, -2.5, 2.5, 20, 30, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))+0.184278852588" 
0, comb, up_correlated, 1, -2.5, 2.5, 600, 1000, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))+0.0884206360143" 
0, comb, up_correlated, 1, -2.5, 2.5, 30, 50, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))+0.0519333139226" 
0, comb, up_correlated, 0, -2.5, 2.5, 100, 140, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))+0.0187872559567" 
0, comb, up_correlated, 0, -2.5, 2.5, 70, 100, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))+5.0000358509" 
0, comb, up_correlated, 0, -2.5, 2.5, 200, 300, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))+0.0304965888931" 
0, comb, up_correlated, 0, -2.5, 2.5, 300, 600, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))+0.0320218769034" 
0, comb, up_correlated, 0, -2.5, 2.5, 140, 200, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))+0.0201146162703" 
0, comb, up_correlated, 0, -2.5, 2.5, 50, 70, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))+0.0176359063013" 
0, comb, up_correlated, 0, -2.5, 2.5, 20, 30, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))+0.073711544037" 
0, comb, up_correlated, 0, -2.5, 2.5, 600, 1000, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))+5.00012508942" 
0, comb, up_correlated, 0, -2.5, 2.5, 30, 50, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))+0.0207733255437" 
0, comb, up_uncorrelated, 1, -2.5, 2.5, 100, 140, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))+0.00817553605884" 
0, comb, up_uncorrelated, 1, -2.5, 2.5, 70, 100, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))+0.0063148625195" 
0, comb, up_uncorrelated, 1, -2.5, 2.5, 200, 300, 0, 1, "1.04891*((1.+(0.0145976*x))/(1.+(0.0165274*x)))+0.0215911287814" 
