kin ;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
1, kin, down_pileup, 0, -2.4, 2.4, 70, 100, 0, 1, "0.951079283059"
1, kin, down_pileup, 0, -2.4, 2.4, 100, 140, 0, 1, "0.950054369974"
1, kin, down_pileup, 0, -2.4, 2.4, 140, 200, 0, 1, "0.951384487439"
1, kin, down_pileup, 0, -2.4, 2.4, 200, 300, 0, 1, "0.945156410813"
1, kin, down_pileup, 0, -2.4, 2.4, 300, 600, 0, 1, "0.888147250056"
1, kin, down_isrDef, 0, -2.4, 2.4, 30, 50, 0, 1, "0.924499654412"
1, kin, down_isrDef, 0, -2.4, 2.4, 50, 70, 0, 1, "0.942776694060"
1, kin, down_isrDef, 0, -2.4, 2.4, 70, 100, 0, 1, "0.947271157801"
1, kin, down_isrDef, 0, -2.4, 2.4, 100, 140, 0, 1, "0.945110131860"
1, kin, down_isrDef, 0, -2.4, 2.4, 140, 200, 0, 1, "0.951289329958"
1, kin, down_isrDef, 0, -2.4, 2.4, 200, 300, 0, 1, "0.928109501600"
1, kin, down_isrDef, 0, -2.4, 2.4, 300, 600, 0, 1, "0.888147250056"
1, kin, down_fsrDef, 0, -2.4, 2.4, 30, 50, 0, 1, "0.908735868931"
1, kin, down_fsrDef, 0, -2.4, 2.4, 50, 70, 0, 1, "0.938043879330"
1, kin, down_fsrDef, 0, -2.4, 2.4, 70, 100, 0, 1, "0.950127251744"
1, kin, down_fsrDef, 0, -2.4, 2.4, 100, 140, 0, 1, "0.950149451477"
1, kin, down_fsrDef, 0, -2.4, 2.4, 140, 200, 0, 1, "0.951194172478"
1, kin, down_fsrDef, 0, -2.4, 2.4, 200, 300, 0, 1, "0.946576986581"
1, kin, down_fsrDef, 0, -2.4, 2.4, 300, 600, 0, 1, "0.885464025736"
1, kin, down_mistag, 0, -2.4, 2.4, 30, 50, 0, 1, "0.921717809916"
1, kin, down_mistag, 0, -2.4, 2.4, 50, 70, 0, 1, "0.944669819951"
1, kin, down_mistag, 0, -2.4, 2.4, 70, 100, 0, 1, "0.950127251744"
1, kin, down_mistag, 0, -2.4, 2.4, 100, 140, 0, 1, "0.949864206970"
1, kin, down_mistag, 0, -2.4, 2.4, 140, 200, 0, 1, "0.950623227597"
1, kin, down_mistag, 0, -2.4, 2.4, 200, 300, 0, 1, "0.944209360301"
1, kin, down_mistag, 0, -2.4, 2.4, 300, 600, 0, 1, "0.885464025736"
1, kin, up_jes, 0, -2.4, 2.4, 30, 50, 0, 1, "0.932845187902"
1, kin, up_jes, 0, -2.4, 2.4, 50, 70, 0, 1, "0.947130883611"
1, kin, up_jes, 0, -2.4, 2.4, 70, 100, 0, 1, "0.952078915939"
1, kin, up_jes, 0, -2.4, 2.4, 100, 140, 0, 1, "0.950910103494"
1, kin, up_jes, 0, -2.4, 2.4, 140, 200, 0, 1, "0.951860274840"
1, kin, up_jes, 0, -2.4, 2.4, 200, 300, 0, 1, "0.947334626991"
1, kin, up_jes, 0, -2.4, 2.4, 300, 600, 0, 1, "0.896196923018"
1, kin, up_jer, 0, -2.4, 2.4, 30, 50, 0, 1, "0.928116052258"
1, kin, up_jer, 0, -2.4, 2.4, 50, 70, 0, 1, "0.946581877102"
1, kin, up_jer, 0, -2.4, 2.4, 70, 100, 0, 1, "0.952126517504"
1, kin, up_jer, 0, -2.4, 2.4, 100, 140, 0, 1, "0.950834038292"
1, kin, up_jer, 0, -2.4, 2.4, 140, 200, 0, 1, "0.951669959879"
1, kin, up_jer, 0, -2.4, 2.4, 200, 300, 0, 1, "0.947524037093"
1, kin, up_jer, 0, -2.4, 2.4, 300, 600, 0, 1, "0.895302514911"
1, kin, up_trig, 0, -2.4, 2.4, 30, 50, 0, 1, "0.929136061907"
1, kin, up_trig, 0, -2.4, 2.4, 50, 70, 0, 1, "0.947509508789"
1, kin, up_trig, 0, -2.4, 2.4, 70, 100, 0, 1, "0.952888142556"
1, kin, up_trig, 0, -2.4, 2.4, 100, 140, 0, 1, "0.951385511005"
1, kin, up_trig, 0, -2.4, 2.4, 140, 200, 0, 1, "0.951765117359"
1, kin, up_trig, 0, -2.4, 2.4, 200, 300, 0, 1, "0.947126275878"
1, kin, up_trig, 0, -2.4, 2.4, 300, 600, 0, 1, "0.894586988425"
1, kin, up_sel, 0, -2.4, 2.4, 30, 50, 0, 1, "0.929136061907"
1, kin, up_sel, 0, -2.4, 2.4, 50, 70, 0, 1, "0.947509508789"
1, kin, up_sel, 0, -2.4, 2.4, 70, 100, 0, 1, "0.952983345687"
1, kin, up_sel, 0, -2.4, 2.4, 100, 140, 0, 1, "0.951480592507"
1, kin, up_sel, 0, -2.4, 2.4, 140, 200, 0, 1, "0.951765117359"
1, kin, up_sel, 0, -2.4, 2.4, 200, 300, 0, 1, "0.947239921939"
1, kin, up_sel, 0, -2.4, 2.4, 300, 600, 0, 1, "0.894497547615"
1, kin, up_qcdscale, 0, -2.4, 2.4, 30, 50, 0, 1, "0.936554313898"
