DeepCSVC;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
2,TnP,up_bkg,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.03006009265"
2,TnP,down_ALL,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.979497825772"
2,TnP,up_ALL,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.07238499232"
2,TnP,down_mescales,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.02449628161"
2,TnP,up_mescales,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.02738653649"
2,TnP,down_hdamp,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.02121717284"
2,TnP,up_hdamp,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.03066564526"
2,TnP,down_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"0.980335300412"
2,TnP,up_statistic,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.07154751768"
2,TnP,down_psscale,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.02336095879"
2,TnP,up_psscale,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.02852185931"
2,TnP,down_pileup,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.02374098658"
2,TnP,up_pileup,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.02814183152"
2,TnP,down_topmass,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.0242585191"
2,TnP,up_topmass,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.02762429899"
2,TnP,down_tune,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.01974646909"
2,TnP,up_tune,0,-2.4,2.4,140.0,200.0,0.0,1.0,"1.03213634901"
