DeepCSVC;OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
0,TnP,up,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.17098317908"
0,TnP,down_jer,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.12023589276"
0,TnP,up_jer,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.12422434366"
0,TnP,down_jes,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.12013693578"
0,TnP,up_jes,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.12432330064"
0,TnP,down_bdecay,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.12200665562"
0,TnP,up_bdecay,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.1224535808"
0,TnP,down_bkg,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.11931590297"
0,TnP,up_bkg,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.12514433346"
0,TnP,down_ALL,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.07347705734"
0,TnP,up_ALL,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.17098317908"
0,TnP,down_mescales,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.11832129021"
0,TnP,up_mescales,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.12613894621"
0,TnP,down_hdamp,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.12180596479"
0,TnP,up_hdamp,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.12265427164"
0,TnP,down_statistic,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.07375308155"
0,TnP,up_statistic,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.17070715487"
0,TnP,down_psscale,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.1211302864"
0,TnP,up_psscale,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.12332995002"
0,TnP,down_pileup,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.11980057606"
0,TnP,up_pileup,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.12465966036"
0,TnP,down_topmass,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.12070522311"
0,TnP,up_topmass,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.12375501331"
0,TnP,down_tune,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.12203033501"
0,TnP,up_tune,0,-2.4,2.4,70.0,100.0,0.0,1.0,"1.12242990141"
