kin ;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
0, kin, central, 0, -2.4, 2.4, 30, 50, 0, 1, "0.928552329540"
0, kin, central, 0, -2.4, 2.4, 50, 70, 0, 1, "0.954374730587"
0, kin, central, 0, -2.4, 2.4, 70, 100, 0, 1, "0.964445233345"
0, kin, central, 0, -2.4, 2.4, 100, 140, 0, 1, "0.966096162796"
0, kin, central, 0, -2.4, 2.4, 140, 200, 0, 1, "0.958983659744"
0, kin, central, 0, -2.4, 2.4, 200, 300, 0, 1, "0.947896659374"
0, kin, central, 0, -2.4, 2.4, 300, 600, 0, 1, "0.905395209789"
0, kin, down_jes, 0, -2.4, 2.4, 30, 50, 0, 1, "0.926695224881"
0, kin, down_jes, 0, -2.4, 2.4, 50, 70, 0, 1, "0.953802105749"
0, kin, down_jes, 0, -2.4, 2.4, 70, 100, 0, 1, "0.964444268900"
0, kin, down_jes, 0, -2.4, 2.4, 100, 140, 0, 1, "0.966038197026"
0, kin, down_jes, 0, -2.4, 2.4, 140, 200, 0, 1, "0.958887761378"
0, kin, down_jes, 0, -2.4, 2.4, 200, 300, 0, 1, "0.947233131712"
0, kin, down_jes, 0, -2.4, 2.4, 300, 600, 0, 1, "0.904489814579"
0, kin, down_jer, 0, -2.4, 2.4, 30, 50, 0, 1, "0.926695224881"
0, kin, down_jer, 0, -2.4, 2.4, 50, 70, 0, 1, "0.954279293114"
0, kin, down_jer, 0, -2.4, 2.4, 70, 100, 0, 1, "0.964377722179"
0, kin, down_jer, 0, -2.4, 2.4, 100, 140, 0, 1, "0.965999553180"
0, kin, down_jer, 0, -2.4, 2.4, 140, 200, 0, 1, "0.958791863012"
0, kin, down_jer, 0, -2.4, 2.4, 200, 300, 0, 1, "0.947858743508"
0, kin, down_jer, 0, -2.4, 2.4, 300, 600, 0, 1, "0.904942512184"
0, kin, down_trig, 0, -2.4, 2.4, 30, 50, 0, 1, "0.927623777210"
0, kin, down_trig, 0, -2.4, 2.4, 50, 70, 0, 1, "0.953515793329"
0, kin, down_trig, 0, -2.4, 2.4, 70, 100, 0, 1, "0.963770121682"
0, kin, down_trig, 0, -2.4, 2.4, 100, 140, 0, 1, "0.965613114715"
0, kin, down_trig, 0, -2.4, 2.4, 140, 200, 0, 1, "0.958791863012"
0, kin, down_trig, 0, -2.4, 2.4, 200, 300, 0, 1, "0.947517500710"
0, kin, down_trig, 0, -2.4, 2.4, 300, 600, 0, 1, "0.905214130747"
0, kin, down_sel, 0, -2.4, 2.4, 30, 50, 0, 1, "0.927623777210"
0, kin, down_sel, 0, -2.4, 2.4, 50, 70, 0, 1, "0.953611230803"
0, kin, down_sel, 0, -2.4, 2.4, 70, 100, 0, 1, "0.963866566205"
0, kin, down_sel, 0, -2.4, 2.4, 100, 140, 0, 1, "0.965806333947"
0, kin, down_sel, 0, -2.4, 2.4, 140, 200, 0, 1, "0.958791863012"
0, kin, down_sel, 0, -2.4, 2.4, 200, 300, 0, 1, "0.947233131712"
0, kin, down_sel, 0, -2.4, 2.4, 300, 600, 0, 1, "0.904580354100"
0, kin, down_qcdscale, 0, -2.4, 2.4, 30, 50, 0, 1, "0.922052463233"
0, kin, down_qcdscale, 0, -2.4, 2.4, 50, 70, 0, 1, "0.951511606395"
0, kin, down_qcdscale, 0, -2.4, 2.4, 70, 100, 0, 1, "0.962516342878"
0, kin, down_qcdscale, 0, -2.4, 2.4, 100, 140, 0, 1, "0.965709724331"
0, kin, down_qcdscale, 0, -2.4, 2.4, 140, 200, 0, 1, "0.958695964646"
0, kin, down_qcdscale, 0, -2.4, 2.4, 200, 300, 0, 1, "0.946000866055"
0, kin, down_qcdscale, 0, -2.4, 2.4, 300, 600, 0, 1, "0.901773628950"
0, kin, down_pileup, 0, -2.4, 2.4, 30, 50, 0, 1, "0.926695224881"
0, kin, down_pileup, 0, -2.4, 2.4, 50, 70, 0, 1, "0.953706668276"
0, kin, down_pileup, 0, -2.4, 2.4, 70, 100, 0, 1, "0.963577232635"
0, kin, down_pileup, 0, -2.4, 2.4, 100, 140, 0, 1, "0.965709724331"
0, kin, down_pileup, 0, -2.4, 2.4, 140, 200, 0, 1, "0.958408269548"
0, kin, down_pileup, 0, -2.4, 2.4, 200, 300, 0, 1, "0.946000866055"
0, kin, down_pileup, 0, -2.4, 2.4, 300, 600, 0, 1, "0.899057443320"
0, kin, down_isrDef, 0, -2.4, 2.4, 30, 50, 0, 1, "0.922981015563"
0, kin, down_isrDef, 0, -2.4, 2.4, 50, 70, 0, 1, "0.952465981126"
0, kin, down_isrDef, 0, -2.4, 2.4, 70, 100, 0, 1, "0.957694116712"
0, kin, down_isrDef, 0, -2.4, 2.4, 100, 140, 0, 1, "0.961265681982"
0, kin, down_isrDef, 0, -2.4, 2.4, 140, 200, 0, 1, "0.955147725105"
0, kin, down_isrDef, 0, -2.4, 2.4, 200, 300, 0, 1, "0.928938726187"
0, kin, down_isrDef, 0, -2.4, 2.4, 300, 600, 0, 1, "0.878233353495"
0, kin, down_fsrDef, 0, -2.4, 2.4, 30, 50, 0, 1, "0.909981282949"
0, kin, down_fsrDef, 0, -2.4, 2.4, 50, 70, 0, 1, "0.945785358012"
0, kin, down_fsrDef, 0, -2.4, 2.4, 70, 100, 0, 1, "0.962516342878"
0, kin, down_fsrDef, 0, -2.4, 2.4, 100, 140, 0, 1, "0.965613114715"
0, kin, down_fsrDef, 0, -2.4, 2.4, 140, 200, 0, 1, "0.958120574450"
0, kin, down_fsrDef, 0, -2.4, 2.4, 200, 300, 0, 1, "0.944105072737"
0, kin, down_fsrDef, 0, -2.4, 2.4, 300, 600, 0, 1, "0.896341257691"
0, kin, down_mistag, 0, -2.4, 2.4, 30, 50, 0, 1, "0.921123910904"
0, kin, down_mistag, 0, -2.4, 2.4, 50, 70, 0, 1, "0.950557231665"
0, kin, down_mistag, 0, -2.4, 2.4, 70, 100, 0, 1, "0.961551897645"
0, kin, down_mistag, 0, -2.4, 2.4, 100, 140, 0, 1, "0.964163970470"
0, kin, down_mistag, 0, -2.4, 2.4, 140, 200, 0, 1, "0.957065692425"
0, kin, down_mistag, 0, -2.4, 2.4, 200, 300, 0, 1, "0.945052969396"
0, kin, down_mistag, 0, -2.4, 2.4, 300, 600, 0, 1, "0.897246652901"
0, kin, up_jes, 0, -2.4, 2.4, 30, 50, 0, 1, "0.933195091188"
0, kin, up_jes, 0, -2.4, 2.4, 50, 70, 0, 1, "0.954851917952"
