OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula 
0, ptrel, central, 1, -2.4, 2.4, 30, 50, 0, 1, "0.98608601093292236" 
0, ptrel, central, 1, -2.4, 2.4, 50, 70, 0, 1, "0.9984470009803772" 
0, ptrel, central, 1, -2.4, 2.4, 70, 100, 0, 1, "0.98322302103042603" 
0, ptrel, central, 1, -2.4, 2.4, 100, 140, 0, 1, "0.92908602952957153" 
0, ptrel, central, 0, -2.4, 2.4, 30, 50, 0, 1, "0.98608601093292236" 
0, ptrel, central, 0, -2.4, 2.4, 50, 70, 0, 1, "0.9984470009803772" 
0, ptrel, central, 0, -2.4, 2.4, 70, 100, 0, 1, "0.98322302103042603" 
0, ptrel, central, 0, -2.4, 2.4, 100, 140, 0, 1, "0.92908602952957153" 
0, ptrel, down, 1, -2.4, 2.4, 30, 50, 0, 1, "0.98608601093292236-0.16907607018947601" 
0, ptrel, down, 1, -2.4, 2.4, 50, 70, 0, 1, "0.9984470009803772-0.13336123526096344" 
0, ptrel, down, 1, -2.4, 2.4, 70, 100, 0, 1, "0.98322302103042603-0.17577998340129852" 
0, ptrel, down, 1, -2.4, 2.4, 100, 140, 0, 1, "0.92908602952957153-0.15180742740631104" 
0, ptrel, down, 0, -2.4, 2.4, 30, 50, 0, 1, "0.98608601093292236-0.084538035094738007" 
0, ptrel, down, 0, -2.4, 2.4, 50, 70, 0, 1, "0.9984470009803772-0.06668061763048172" 
0, ptrel, down, 0, -2.4, 2.4, 70, 100, 0, 1, "0.98322302103042603-0.087889991700649261" 
0, ptrel, down, 0, -2.4, 2.4, 100, 140, 0, 1, "0.92908602952957153-0.075903713703155518" 
0, ptrel, down_jetaway, 1, -2.4, 2.4, 30, 50, 0, 1, "0.98608601093292236-0.054190009832382202" 
0, ptrel, down_jetaway, 1, -2.4, 2.4, 50, 70, 0, 1, "0.9984470009803772-0.051386002451181412" 
0, ptrel, down_jetaway, 1, -2.4, 2.4, 70, 100, 0, 1, "0.98322302103042603-0.053981021046638489" 
0, ptrel, down_jetaway, 1, -2.4, 2.4, 100, 140, 0, 1, "0.92908602952957153-0.033729970455169678" 
0, ptrel, down_jetaway, 0, -2.4, 2.4, 30, 50, 0, 1, "0.98608601093292236-0.054190009832382202" 
0, ptrel, down_jetaway, 0, -2.4, 2.4, 50, 70, 0, 1, "0.9984470009803772-0.051386002451181412" 
0, ptrel, down_jetaway, 0, -2.4, 2.4, 70, 100, 0, 1, "0.98322302103042603-0.053981021046638489" 
0, ptrel, down_jetaway, 0, -2.4, 2.4, 100, 140, 0, 1, "0.92908602952957153-0.033729970455169678" 
0, ptrel, down_bfragmentation, 1, -2.4, 2.4, 30, 50, 0, 1, "0.98608601093292236-0.0031359889544546604" 
0, ptrel, down_bfragmentation, 1, -2.4, 2.4, 50, 70, 0, 1, "0.9984470009803772-0.0031329989433288574" 
0, ptrel, down_bfragmentation, 1, -2.4, 2.4, 70, 100, 0, 1, "0.98322302103042603-0.0051440210081636906" 
0, ptrel, down_bfragmentation, 1, -2.4, 2.4, 100, 140, 0, 1, "0.92908602952957153-0.00043797047692351043" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 30, 50, 0, 1, "0.98608601093292236-0.0031359889544546604" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 50, 70, 0, 1, "0.9984470009803772-0.0031329989433288574" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 70, 100, 0, 1, "0.98322302103042603-0.0051440210081636906" 
0, ptrel, down_bfragmentation, 0, -2.4, 2.4, 100, 140, 0, 1, "0.92908602952957153-0.00043797047692351043" 
0, ptrel, down_gluonsplitting, 1, -2.4, 2.4, 30, 50, 0, 1, "0.98608601093292236-0.00089998904149979353" 
0, ptrel, down_gluonsplitting, 1, -2.4, 2.4, 50, 70, 0, 1, "0.9984470009803772-0.00030099903233349323" 
0, ptrel, down_gluonsplitting, 1, -2.4, 2.4, 70, 100, 0, 1, "0.98322302103042603-0.0023729789536446333" 
