kin;OperatingPoint, measurementType, sysType, jetFlavor, etaMin, etaMax, ptMin, ptMax, discrMin, discrMax, formula
0, kin, up_jes, 0, -2.4, 2.4, 100, 140, 0, 1, "0.949888689720"
0, kin, up_jes, 0, -2.4, 2.4, 140, 200, 0, 1, "0.940112431151"
0, kin, up_jes, 0, -2.4, 2.4, 200, 300, 0, 1, "0.910356762385"
0, kin, up_jes, 0, -2.4, 2.4, 300, 600, 0, 1, "0.873392468977"
0, kin, up_mistag, 0, -2.4, 2.4, 30, 50, 0, 1, "0.945381757736"
0, kin, up_mistag, 0, -2.4, 2.4, 50, 70, 0, 1, "0.950002766132"
0, kin, up_mistag, 0, -2.4, 2.4, 70, 100, 0, 1, "0.945456089437"
0, kin, up_mistag, 0, -2.4, 2.4, 100, 140, 0, 1, "0.951769431711"
0, kin, up_mistag, 0, -2.4, 2.4, 140, 200, 0, 1, "0.942649973452"
0, kin, up_mistag, 0, -2.4, 2.4, 200, 300, 0, 1, "0.913815426350"
0, kin, up_mistag, 0, -2.4, 2.4, 300, 600, 0, 1, "0.890148199797"
0, kin, up_pileup, 0, -2.4, 2.4, 30, 50, 0, 1, "0.939754485369"
0, kin, up_pileup, 0, -2.4, 2.4, 50, 70, 0, 1, "0.947164112449"
0, kin, up_pileup, 0, -2.4, 2.4, 70, 100, 0, 1, "0.943570833028"
0, kin, up_pileup, 0, -2.4, 2.4, 100, 140, 0, 1, "0.950534601111"
0, kin, up_pileup, 0, -2.4, 2.4, 140, 200, 0, 1, "0.940300397247"
0, kin, up_pileup, 0, -2.4, 2.4, 200, 300, 0, 1, "0.910538797331"
0, kin, up_pileup, 0, -2.4, 2.4, 300, 600, 0, 1, "0.872868852389"
0, kin, up_isr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.938066303659"
0, kin, up_isr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.947069490659"
0, kin, up_isr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.943570833028"
0, kin, up_isr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.950819562018"
0, kin, up_isr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.940676329440"
0, kin, up_isr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.911084902167"
0, kin, up_isr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.877057785094"
0, kin, up_fsr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.940692364097"
0, kin, up_fsr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.948110330343"
0, kin, up_fsr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.943570833028"
0, kin, up_fsr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.950249640203"
0, kin, up_fsr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.940394380295"
0, kin, up_fsr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.910211134429"
0, kin, up_fsr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.879675868034"
1, kin, central, 0, -2.4, 2.4, 30, 50, 0, 1, "0.895700693130"
1, kin, central, 0, -2.4, 2.4, 50, 70, 0, 1, "0.900393664837"
1, kin, central, 0, -2.4, 2.4, 70, 100, 0, 1, "0.900773465633"
1, kin, central, 0, -2.4, 2.4, 100, 140, 0, 1, "0.904578983784"
1, kin, central, 0, -2.4, 2.4, 140, 200, 0, 1, "0.897615849972"
1, kin, central, 0, -2.4, 2.4, 200, 300, 0, 1, "0.875276565552"
1, kin, central, 0, -2.4, 2.4, 300, 600, 0, 1, "0.789111912251"
1, kin, down_jer, 0, -2.4, 2.4, 30, 50, 0, 1, "0.893013591051"
1, kin, down_jer, 0, -2.4, 2.4, 50, 70, 0, 1, "0.900375656964"
1, kin, down_jer, 0, -2.4, 2.4, 70, 100, 0, 1, "0.900719419225"
1, kin, down_jer, 0, -2.4, 2.4, 100, 140, 0, 1, "0.904551846414"
1, kin, down_jer, 0, -2.4, 2.4, 140, 200, 0, 1, "0.897553016863"
1, kin, down_jer, 0, -2.4, 2.4, 200, 300, 0, 1, "0.875101510239"
1, kin, down_jer, 0, -2.4, 2.4, 300, 600, 0, 1, "0.788322800339"
1, kin, down_qcdscale, 0, -2.4, 2.4, 30, 50, 0, 1, "0.895163272714"
1, kin, down_qcdscale, 0, -2.4, 2.4, 50, 70, 0, 1, "0.899493271172"
1, kin, down_qcdscale, 0, -2.4, 2.4, 70, 100, 0, 1, "0.898971918702"
1, kin, down_qcdscale, 0, -2.4, 2.4, 100, 140, 0, 1, "0.902769825816"
1, kin, down_qcdscale, 0, -2.4, 2.4, 140, 200, 0, 1, "0.894025386572"
1, kin, down_qcdscale, 0, -2.4, 2.4, 200, 300, 0, 1, "0.868274353028"
1, kin, down_qcdscale, 0, -2.4, 2.4, 300, 600, 0, 1, "0.765438554883"
1, kin, down_sel, 0, -2.4, 2.4, 30, 50, 0, 1, "0.893909291744"
1, kin, down_sel, 0, -2.4, 2.4, 50, 70, 0, 1, "0.899493271172"
1, kin, down_sel, 0, -2.4, 2.4, 70, 100, 0, 1, "0.899872692167"
1, kin, down_sel, 0, -2.4, 2.4, 100, 140, 0, 1, "0.903764862699"
1, kin, down_sel, 0, -2.4, 2.4, 140, 200, 0, 1, "0.897077280462"
1, kin, down_sel, 0, -2.4, 2.4, 200, 300, 0, 1, "0.874751399613"
1, kin, down_sel, 0, -2.4, 2.4, 300, 600, 0, 1, "0.788875178677"
1, kin, down_trig, 0, -2.4, 2.4, 30, 50, 0, 1, "0.893909291744"
1, kin, down_trig, 0, -2.4, 2.4, 50, 70, 0, 1, "0.899493271172"
1, kin, down_trig, 0, -2.4, 2.4, 70, 100, 0, 1, "0.899872692167"
1, kin, down_trig, 0, -2.4, 2.4, 100, 140, 0, 1, "0.903855320597"
1, kin, down_trig, 0, -2.4, 2.4, 140, 200, 0, 1, "0.897077280462"
1, kin, down_trig, 0, -2.4, 2.4, 200, 300, 0, 1, "0.874751399613"
1, kin, down_trig, 0, -2.4, 2.4, 300, 600, 0, 1, "0.789048783298"
1, kin, down_jes, 0, -2.4, 2.4, 30, 50, 0, 1, "0.893013591051"
1, kin, down_jes, 0, -2.4, 2.4, 50, 70, 0, 1, "0.899493271172"
1, kin, down_jes, 0, -2.4, 2.4, 70, 100, 0, 1, "0.900413156247"
1, kin, down_jes, 0, -2.4, 2.4, 100, 140, 0, 1, "0.904488525886"
1, kin, down_jes, 0, -2.4, 2.4, 140, 200, 0, 1, "0.897167042047"
1, kin, down_jes, 0, -2.4, 2.4, 200, 300, 0, 1, "0.874838927269"
1, kin, down_jes, 0, -2.4, 2.4, 300, 600, 0, 1, "0.788796267486"
1, kin, down_mistag, 0, -2.4, 2.4, 30, 50, 0, 1, "0.893013591051"
1, kin, down_mistag, 0, -2.4, 2.4, 50, 70, 0, 1, "0.899493271172"
1, kin, down_mistag, 0, -2.4, 2.4, 70, 100, 0, 1, "0.899872692167"
1, kin, down_mistag, 0, -2.4, 2.4, 100, 140, 0, 1, "0.903674404800"
1, kin, down_mistag, 0, -2.4, 2.4, 140, 200, 0, 1, "0.896718234122"
1, kin, down_mistag, 0, -2.4, 2.4, 200, 300, 0, 1, "0.872650735855"
1, kin, down_mistag, 0, -2.4, 2.4, 300, 600, 0, 1, "0.781220793128"
1, kin, down_pileup, 0, -2.4, 2.4, 30, 50, 0, 1, "0.893909291744"
1, kin, down_pileup, 0, -2.4, 2.4, 50, 70, 0, 1, "0.899493271172"
1, kin, down_pileup, 0, -2.4, 2.4, 70, 100, 0, 1, "0.899872692167"
1, kin, down_pileup, 0, -2.4, 2.4, 100, 140, 0, 1, "0.903855320597"
1, kin, down_pileup, 0, -2.4, 2.4, 140, 200, 0, 1, "0.897077280462"
1, kin, down_pileup, 0, -2.4, 2.4, 200, 300, 0, 1, "0.874751399613"
1, kin, down_pileup, 0, -2.4, 2.4, 300, 600, 0, 1, "0.789048783298"
1, kin, down_isr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.893013591051"
1, kin, down_isr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.899493271172"
1, kin, down_isr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.900142924207"
1, kin, down_isr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.904398067987"
1, kin, down_isr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.896718234122"
1, kin, down_isr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.872650735855"
1, kin, down_isr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.773329674006"
1, kin, down_fsr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.893909291744"
1, kin, down_fsr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.898592877507"
1, kin, down_fsr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.898971918702"
1, kin, down_fsr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.902769825816"
1, kin, down_fsr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.894923002422"
1, kin, down_fsr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.870900182724"
1, kin, down_fsr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.773329674006"
1, kin, up_jer, 0, -2.4, 2.4, 30, 50, 0, 1, "0.896417253685"
1, kin, up_jer, 0, -2.4, 2.4, 50, 70, 0, 1, "0.900411672710"
1, kin, up_jer, 0, -2.4, 2.4, 70, 100, 0, 1, "0.900827512041"
1, kin, up_jer, 0, -2.4, 2.4, 100, 140, 0, 1, "0.904587124995"
1, kin, up_jer, 0, -2.4, 2.4, 140, 200, 0, 1, "0.897795373142"
1, kin, up_jer, 0, -2.4, 2.4, 200, 300, 0, 1, "0.875451620865"
1, kin, up_jer, 0, -2.4, 2.4, 300, 600, 0, 1, "0.789822112972"
1, kin, up_qcdscale, 0, -2.4, 2.4, 30, 50, 0, 1, "0.897492094516"
1, kin, up_qcdscale, 0, -2.4, 2.4, 50, 70, 0, 1, "0.901294058502"
1, kin, up_qcdscale, 0, -2.4, 2.4, 70, 100, 0, 1, "0.901584161752"
1, kin, up_qcdscale, 0, -2.4, 2.4, 100, 140, 0, 1, "0.905483562768"
1, kin, up_qcdscale, 0, -2.4, 2.4, 140, 200, 0, 1, "0.898513465822"
1, kin, up_qcdscale, 0, -2.4, 2.4, 200, 300, 0, 1, "0.875714203835"
1, kin, up_qcdscale, 0, -2.4, 2.4, 300, 600, 0, 1, "0.793846583725"
1, kin, up_sel, 0, -2.4, 2.4, 30, 50, 0, 1, "0.897492094516"
1, kin, up_sel, 0, -2.4, 2.4, 50, 70, 0, 1, "0.901294058502"
1, kin, up_sel, 0, -2.4, 2.4, 70, 100, 0, 1, "0.901674239099"
1, kin, up_sel, 0, -2.4, 2.4, 100, 140, 0, 1, "0.905302646971"
1, kin, up_sel, 0, -2.4, 2.4, 140, 200, 0, 1, "0.898064657897"
1, kin, up_sel, 0, -2.4, 2.4, 200, 300, 0, 1, "0.875801731491"
1, kin, up_sel, 0, -2.4, 2.4, 300, 600, 0, 1, "0.789190823442"
1, kin, up_trig, 0, -2.4, 2.4, 30, 50, 0, 1, "0.897492094516"
1, kin, up_trig, 0, -2.4, 2.4, 50, 70, 0, 1, "0.901294058502"
1, kin, up_trig, 0, -2.4, 2.4, 70, 100, 0, 1, "0.901674239099"
1, kin, up_trig, 0, -2.4, 2.4, 100, 140, 0, 1, "0.905302646971"
1, kin, up_trig, 0, -2.4, 2.4, 140, 200, 0, 1, "0.898154419482"
1, kin, up_trig, 0, -2.4, 2.4, 200, 300, 0, 1, "0.875801731491"
1, kin, up_trig, 0, -2.4, 2.4, 300, 600, 0, 1, "0.789175041204"
1, kin, up_jes, 0, -2.4, 2.4, 30, 50, 0, 1, "0.904657700061"
1, kin, up_jes, 0, -2.4, 2.4, 50, 70, 0, 1, "0.901294058502"
1, kin, up_jes, 0, -2.4, 2.4, 70, 100, 0, 1, "0.901133775019"
1, kin, up_jes, 0, -2.4, 2.4, 100, 140, 0, 1, "0.904669441682"
1, kin, up_jes, 0, -2.4, 2.4, 140, 200, 0, 1, "0.898154419482"
1, kin, up_jes, 0, -2.4, 2.4, 200, 300, 0, 1, "0.875626676178"
1, kin, up_jes, 0, -2.4, 2.4, 300, 600, 0, 1, "0.789901024163"
1, kin, up_mistag, 0, -2.4, 2.4, 30, 50, 0, 1, "0.898387795209"
1, kin, up_mistag, 0, -2.4, 2.4, 50, 70, 0, 1, "0.901294058502"
1, kin, up_mistag, 0, -2.4, 2.4, 70, 100, 0, 1, "0.901674239099"
1, kin, up_mistag, 0, -2.4, 2.4, 100, 140, 0, 1, "0.905483562768"
1, kin, up_mistag, 0, -2.4, 2.4, 140, 200, 0, 1, "0.899411081672"
1, kin, up_mistag, 0, -2.4, 2.4, 200, 300, 0, 1, "0.877902395249"
1, kin, up_mistag, 0, -2.4, 2.4, 300, 600, 0, 1, "0.804894150496"
1, kin, up_pileup, 0, -2.4, 2.4, 30, 50, 0, 1, "0.897492094516"
1, kin, up_pileup, 0, -2.4, 2.4, 50, 70, 0, 1, "0.901294058502"
1, kin, up_pileup, 0, -2.4, 2.4, 70, 100, 0, 1, "0.901674239099"
1, kin, up_pileup, 0, -2.4, 2.4, 100, 140, 0, 1, "0.905302646971"
1, kin, up_pileup, 0, -2.4, 2.4, 140, 200, 0, 1, "0.898154419482"
1, kin, up_pileup, 0, -2.4, 2.4, 200, 300, 0, 1, "0.875801731491"
1, kin, up_pileup, 0, -2.4, 2.4, 300, 600, 0, 1, "0.789175041204"
1, kin, up_isr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.896596393823"
1, kin, up_isr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.902194452167"
1, kin, up_isr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.902575012564"
1, kin, up_isr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.906388141752"
1, kin, up_isr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.900308697522"
1, kin, up_isr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.879652948380"
1, kin, up_isr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.804894150496"
1, kin, up_fsr, 0, -2.4, 2.4, 30, 50, 0, 1, "0.898387795209"
1, kin, up_fsr, 0, -2.4, 2.4, 50, 70, 0, 1, "0.901294058502"
1, kin, up_fsr, 0, -2.4, 2.4, 70, 100, 0, 1, "0.901404007059"
1, kin, up_fsr, 0, -2.4, 2.4, 100, 140, 0, 1, "0.904669441682"
1, kin, up_fsr, 0, -2.4, 2.4, 140, 200, 0, 1, "0.898513465822"
1, kin, up_fsr, 0, -2.4, 2.4, 200, 300, 0, 1, "0.877902395249"
1, kin, up_fsr, 0, -2.4, 2.4, 300, 600, 0, 1, "0.804894150496"
2, kin, central, 0, -2.4, 2.4, 30, 50, 0, 1, "0.868170380592"
2, kin, central, 0, -2.4, 2.4, 50, 70, 0, 1, "0.870675623417"
2, kin, central, 0, -2.4, 2.4, 70, 100, 0, 1, "0.868938624859"
2, kin, central, 0, -2.4, 2.4, 100, 140, 0, 1, "0.877624332905"
2, kin, central, 0, -2.4, 2.4, 140, 200, 0, 1, "0.863649249077"
2, kin, central, 0, -2.4, 2.4, 200, 300, 0, 1, "0.856549322605"
2, kin, central, 0, -2.4, 2.4, 300, 600, 0, 1, "0.645236194134"
2, kin, down_jer, 0, -2.4, 2.4, 30, 50, 0, 1, "0.865565869450"
2, kin, down_jer, 0, -2.4, 2.4, 50, 70, 0, 1, "0.870666916661"
2, kin, down_jer, 0, -2.4, 2.4, 70, 100, 0, 1, "0.868929935473"
2, kin, down_jer, 0, -2.4, 2.4, 100, 140, 0, 1, "0.877624332905"
2, kin, down_jer, 0, -2.4, 2.4, 140, 200, 0, 1, "0.863562884152"
2, kin, down_jer, 0, -2.4, 2.4, 200, 300, 0, 1, "0.856206702876"
2, kin, down_jer, 0, -2.4, 2.4, 300, 600, 0, 1, "0.644720005179"
2, kin, down_qcdscale, 0, -2.4, 2.4, 30, 50, 0, 1, "0.867302210211"
2, kin, down_qcdscale, 0, -2.4, 2.4, 50, 70, 0, 1, "0.868934272170"
2, kin, down_qcdscale, 0, -2.4, 2.4, 70, 100, 0, 1, "0.867200747609"
2, kin, down_qcdscale, 0, -2.4, 2.4, 100, 140, 0, 1, "0.874991459906"
2, kin, down_qcdscale, 0, -2.4, 2.4, 140, 200, 0, 1, "0.859331002832"
2, kin, down_qcdscale, 0, -2.4, 2.4, 200, 300, 0, 1, "0.847983829379"
2, kin, down_qcdscale, 0, -2.4, 2.4, 300, 600, 0, 1, "0.625879108310"
2, kin, down_sel, 0, -2.4, 2.4, 30, 50, 0, 1, "0.866434039831"
2, kin, down_sel, 0, -2.4, 2.4, 50, 70, 0, 1, "0.869804947794"
2, kin, down_sel, 0, -2.4, 2.4, 70, 100, 0, 1, "0.868069686234"
2, kin, down_sel, 0, -2.4, 2.4, 100, 140, 0, 1, "0.876834471005"
2, kin, down_sel, 0, -2.4, 2.4, 140, 200, 0, 1, "0.863044694603"
2, kin, down_sel, 0, -2.4, 2.4, 200, 300, 0, 1, "0.856035393011"
2, kin, down_sel, 0, -2.4, 2.4, 300, 600, 0, 1, "0.645107146895"
2, kin, down_trig, 0, -2.4, 2.4, 30, 50, 0, 1, "0.866434039831"
2, kin, down_trig, 0, -2.4, 2.4, 50, 70, 0, 1, "0.869804947794"
2, kin, down_trig, 0, -2.4, 2.4, 70, 100, 0, 1, "0.868069686234"
2, kin, down_trig, 0, -2.4, 2.4, 100, 140, 0, 1, "0.876834471005"
2, kin, down_trig, 0, -2.4, 2.4, 140, 200, 0, 1, "0.863131059528"
2, kin, down_trig, 0, -2.4, 2.4, 200, 300, 0, 1, "0.856035393011"
2, kin, down_trig, 0, -2.4, 2.4, 300, 600, 0, 1, "0.645042623276"
2, kin, down_jes, 0, -2.4, 2.4, 30, 50, 0, 1, "0.865565869450"
2, kin, down_jes, 0, -2.4, 2.4, 50, 70, 0, 1, "0.869804947794"
2, kin, down_jes, 0, -2.4, 2.4, 70, 100, 0, 1, "0.868677943272"
2, kin, down_jes, 0, -2.4, 2.4, 100, 140, 0, 1, "0.877448808038"
2, kin, down_jes, 0, -2.4, 2.4, 140, 200, 0, 1, "0.863044694603"
2, kin, down_jes, 0, -2.4, 2.4, 200, 300, 0, 1, "0.855949738079"
2, kin, down_jes, 0, -2.4, 2.4, 300, 600, 0, 1, "0.643945721746"
2, kin, down_mistag, 0, -2.4, 2.4, 30, 50, 0, 1, "0.866434039831"
2, kin, down_mistag, 0, -2.4, 2.4, 50, 70, 0, 1, "0.870066150481"
2, kin, down_mistag, 0, -2.4, 2.4, 70, 100, 0, 1, "0.868504155547"
2, kin, down_mistag, 0, -2.4, 2.4, 100, 140, 0, 1, "0.877185520739"
